,date,from,to,load,pv
18632,2017-07-15 00:00:00,2017-07-15 02:00:00,2017-07-15 02:15:00,16763.0,0.0
18633,2017-07-15 00:00:00,2017-07-15 02:15:00,2017-07-15 02:30:00,16693.0,0.0
18634,2017-07-15 00:00:00,2017-07-15 02:30:00,2017-07-15 02:45:00,16679.0,0.0
18635,2017-07-15 00:00:00,2017-07-15 02:45:00,2017-07-15 03:00:00,16710.0,0.0
18636,2017-07-15 00:00:00,2017-07-15 03:00:00,2017-07-15 03:15:00,16563.0,0.0
18637,2017-07-15 00:00:00,2017-07-15 03:15:00,2017-07-15 03:30:00,16640.0,0.0
18638,2017-07-15 00:00:00,2017-07-15 03:30:00,2017-07-15 03:45:00,16498.0,0.0
18639,2017-07-15 00:00:00,2017-07-15 03:45:00,2017-07-15 04:00:00,16619.0,0.0
18640,2017-07-15 00:00:00,2017-07-15 04:00:00,2017-07-15 04:15:00,16770.0,0.0
18641,2017-07-15 00:00:00,2017-07-15 04:15:00,2017-07-15 04:30:00,16788.0,0.0
18642,2017-07-15 00:00:00,2017-07-15 04:30:00,2017-07-15 04:45:00,16870.0,0.0
18643,2017-07-15 00:00:00,2017-07-15 04:45:00,2017-07-15 05:00:00,16953.0,0.0
18644,2017-07-15 00:00:00,2017-07-15 05:00:00,2017-07-15 05:15:00,17027.0,0.0
18645,2017-07-15 00:00:00,2017-07-15 05:15:00,2017-07-15 05:30:00,16788.0,0.0
18646,2017-07-15 00:00:00,2017-07-15 05:30:00,2017-07-15 05:45:00,16654.0,7.69
18647,2017-07-15 00:00:00,2017-07-15 05:45:00,2017-07-15 06:00:00,16793.0,41.38
18648,2017-07-15 00:00:00,2017-07-15 06:00:00,2017-07-15 06:15:00,17263.0,95.88
18649,2017-07-15 00:00:00,2017-07-15 06:15:00,2017-07-15 06:30:00,17592.0,157.53
18650,2017-07-15 00:00:00,2017-07-15 06:30:00,2017-07-15 06:45:00,17648.0,245.85
18651,2017-07-15 00:00:00,2017-07-15 06:45:00,2017-07-15 07:00:00,17888.0,360.87
18652,2017-07-15 00:00:00,2017-07-15 07:00:00,2017-07-15 07:15:00,18235.0,492.85
18653,2017-07-15 00:00:00,2017-07-15 07:15:00,2017-07-15 07:30:00,18664.0,632.19
18654,2017-07-15 00:00:00,2017-07-15 07:30:00,2017-07-15 07:45:00,19091.0,799.13
18655,2017-07-15 00:00:00,2017-07-15 07:45:00,2017-07-15 08:00:00,19199.0,944.13
18656,2017-07-15 00:00:00,2017-07-15 08:00:00,2017-07-15 08:15:00,19595.0,1115.38
18657,2017-07-15 00:00:00,2017-07-15 08:15:00,2017-07-15 08:30:00,19945.0,1301.03
18658,2017-07-15 00:00:00,2017-07-15 08:30:00,2017-07-15 08:45:00,20183.0,1523.16
18659,2017-07-15 00:00:00,2017-07-15 08:45:00,2017-07-15 09:00:00,20328.0,1700.15
18660,2017-07-15 00:00:00,2017-07-15 09:00:00,2017-07-15 09:15:00,20613.0,1872.22
18661,2017-07-15 00:00:00,2017-07-15 09:15:00,2017-07-15 09:30:00,20861.0,2067.86
18662,2017-07-15 00:00:00,2017-07-15 09:30:00,2017-07-15 09:45:00,21106.0,2266.41
18663,2017-07-15 00:00:00,2017-07-15 09:45:00,2017-07-15 10:00:00,21463.0,2495.69
18664,2017-07-15 00:00:00,2017-07-15 10:00:00,2017-07-15 10:15:00,21397.0,2611.09
18665,2017-07-15 00:00:00,2017-07-15 10:15:00,2017-07-15 10:30:00,21653.0,2777.25
18666,2017-07-15 00:00:00,2017-07-15 10:30:00,2017-07-15 10:45:00,21779.0,2987.7
18667,2017-07-15 00:00:00,2017-07-15 10:45:00,2017-07-15 11:00:00,21768.0,3077.61
18668,2017-07-15 00:00:00,2017-07-15 11:00:00,2017-07-15 11:15:00,21614.0,3174.3
18669,2017-07-15 00:00:00,2017-07-15 11:15:00,2017-07-15 11:30:00,21546.0,3142.01
18670,2017-07-15 00:00:00,2017-07-15 11:30:00,2017-07-15 11:45:00,21451.0,3144.4
18671,2017-07-15 00:00:00,2017-07-15 11:45:00,2017-07-15 12:00:00,21303.0,3179.33
18672,2017-07-15 00:00:00,2017-07-15 12:00:00,2017-07-15 12:15:00,21345.0,3303.5
18673,2017-07-15 00:00:00,2017-07-15 12:15:00,2017-07-15 12:30:00,21334.0,3389.1
18674,2017-07-15 00:00:00,2017-07-15 12:30:00,2017-07-15 12:45:00,21221.0,3406.91
18675,2017-07-15 00:00:00,2017-07-15 12:45:00,2017-07-15 13:00:00,21236.0,3408.09
18676,2017-07-15 00:00:00,2017-07-15 13:00:00,2017-07-15 13:15:00,21197.0,3437.0
18677,2017-07-15 00:00:00,2017-07-15 13:15:00,2017-07-15 13:30:00,20881.0,3386.03
18678,2017-07-15 00:00:00,2017-07-15 13:30:00,2017-07-15 13:45:00,20569.0,3320.42
18679,2017-07-15 00:00:00,2017-07-15 13:45:00,2017-07-15 14:00:00,20541.0,3322.69
18680,2017-07-15 00:00:00,2017-07-15 14:00:00,2017-07-15 14:15:00,20515.0,3359.4
18681,2017-07-15 00:00:00,2017-07-15 14:15:00,2017-07-15 14:30:00,20332.0,3324.23
18682,2017-07-15 00:00:00,2017-07-15 14:30:00,2017-07-15 14:45:00,20069.0,3217.27
18683,2017-07-15 00:00:00,2017-07-15 14:45:00,2017-07-15 15:00:00,19954.0,3081.4
18684,2017-07-15 00:00:00,2017-07-15 15:00:00,2017-07-15 15:15:00,19955.0,3026.36
18685,2017-07-15 00:00:00,2017-07-15 15:15:00,2017-07-15 15:30:00,20114.0,3055.89
18686,2017-07-15 00:00:00,2017-07-15 15:30:00,2017-07-15 15:45:00,19960.0,2957.18
18687,2017-07-15 00:00:00,2017-07-15 15:45:00,2017-07-15 16:00:00,19970.0,2872.81
18688,2017-07-15 00:00:00,2017-07-15 16:00:00,2017-07-15 16:15:00,20159.0,2825.72
18689,2017-07-15 00:00:00,2017-07-15 16:15:00,2017-07-15 16:30:00,19817.0,2635.11
18690,2017-07-15 00:00:00,2017-07-15 16:30:00,2017-07-15 16:45:00,19828.0,2505.77
18691,2017-07-15 00:00:00,2017-07-15 16:45:00,2017-07-15 17:00:00,19842.0,2409.04
18692,2017-07-15 00:00:00,2017-07-15 17:00:00,2017-07-15 17:15:00,19918.0,2250.04
18693,2017-07-15 00:00:00,2017-07-15 17:15:00,2017-07-15 17:30:00,19688.0,2085.96
18694,2017-07-15 00:00:00,2017-07-15 17:30:00,2017-07-15 17:45:00,19741.0,1935.26
18695,2017-07-15 00:00:00,2017-07-15 17:45:00,2017-07-15 18:00:00,19764.0,1791.0
18696,2017-07-15 00:00:00,2017-07-15 18:00:00,2017-07-15 18:15:00,19816.0,1639.55
18697,2017-07-15 00:00:00,2017-07-15 18:15:00,2017-07-15 18:30:00,19606.0,1501.58
18698,2017-07-15 00:00:00,2017-07-15 18:30:00,2017-07-15 18:45:00,19671.0,1320.65
18699,2017-07-15 00:00:00,2017-07-15 18:45:00,2017-07-15 19:00:00,19736.0,1185.71
18700,2017-07-15 00:00:00,2017-07-15 19:00:00,2017-07-15 19:15:00,19569.0,1018.48
18701,2017-07-15 00:00:00,2017-07-15 19:15:00,2017-07-15 19:30:00,19447.0,842.16
18702,2017-07-15 00:00:00,2017-07-15 19:30:00,2017-07-15 19:45:00,19501.0,681.77
18703,2017-07-15 00:00:00,2017-07-15 19:45:00,2017-07-15 20:00:00,19362.0,549.44
18704,2017-07-15 00:00:00,2017-07-15 20:00:00,2017-07-15 20:15:00,19073.0,411.18
18705,2017-07-15 00:00:00,2017-07-15 20:15:00,2017-07-15 20:30:00,18872.0,267.3
18706,2017-07-15 00:00:00,2017-07-15 20:30:00,2017-07-15 20:45:00,18592.0,160.77
18707,2017-07-15 00:00:00,2017-07-15 20:45:00,2017-07-15 21:00:00,18383.0,94.14
18708,2017-07-15 00:00:00,2017-07-15 21:00:00,2017-07-15 21:15:00,18223.0,40.39
18709,2017-07-15 00:00:00,2017-07-15 21:15:00,2017-07-15 21:30:00,18135.0,0.0
18710,2017-07-15 00:00:00,2017-07-15 21:30:00,2017-07-15 21:45:00,17984.0,0.0
18711,2017-07-15 00:00:00,2017-07-15 21:45:00,2017-07-15 22:00:00,18171.0,0.0
18712,2017-07-15 00:00:00,2017-07-15 22:00:00,2017-07-15 22:15:00,18171.0,0.0
18713,2017-07-15 00:00:00,2017-07-15 22:15:00,2017-07-15 22:30:00,18061.0,0.0
18714,2017-07-15 00:00:00,2017-07-15 22:30:00,2017-07-15 22:45:00,17838.0,0.0
18715,2017-07-15 00:00:00,2017-07-15 22:45:00,2017-07-15 23:00:00,17555.0,0.0
18716,2017-07-15 00:00:00,2017-07-15 23:00:00,2017-07-15 23:15:00,17386.0,0.0
18717,2017-07-15 00:00:00,2017-07-15 23:15:00,2017-07-15 23:30:00,17088.0,0.0
18718,2017-07-15 00:00:00,2017-07-15 23:30:00,2017-07-15 23:45:00,16776.0,0.0
18719,2017-07-15 00:00:00,2017-07-15 23:45:00,2017-07-16 00:00:00,16477.0,0.0
18720,2017-07-16 00:00:00,2017-07-16 00:00:00,2017-07-16 00:15:00,16132.0,0.0
18721,2017-07-16 00:00:00,2017-07-16 00:15:00,2017-07-16 00:30:00,16077.0,0.0
18722,2017-07-16 00:00:00,2017-07-16 00:30:00,2017-07-16 00:45:00,15849.0,0.0
18723,2017-07-16 00:00:00,2017-07-16 00:45:00,2017-07-16 01:00:00,15822.0,0.0
18724,2017-07-16 00:00:00,2017-07-16 01:00:00,2017-07-16 01:15:00,15718.0,0.0
18725,2017-07-16 00:00:00,2017-07-16 01:15:00,2017-07-16 01:30:00,15671.0,0.0
18726,2017-07-16 00:00:00,2017-07-16 01:30:00,2017-07-16 01:45:00,15659.0,0.0
18727,2017-07-16 00:00:00,2017-07-16 01:45:00,2017-07-16 02:00:00,15552.0,0.0
18728,2017-07-16 00:00:00,2017-07-16 02:00:00,2017-07-16 02:15:00,15284.0,0.0
18729,2017-07-16 00:00:00,2017-07-16 02:15:00,2017-07-16 02:30:00,15187.0,0.0
18730,2017-07-16 00:00:00,2017-07-16 02:30:00,2017-07-16 02:45:00,15236.0,0.0
18731,2017-07-16 00:00:00,2017-07-16 02:45:00,2017-07-16 03:00:00,15175.0,0.0
18732,2017-07-16 00:00:00,2017-07-16 03:00:00,2017-07-16 03:15:00,14921.0,0.0
18733,2017-07-16 00:00:00,2017-07-16 03:15:00,2017-07-16 03:30:00,14899.0,0.0
18734,2017-07-16 00:00:00,2017-07-16 03:30:00,2017-07-16 03:45:00,15100.0,0.0
18735,2017-07-16 00:00:00,2017-07-16 03:45:00,2017-07-16 04:00:00,15198.0,0.0
18736,2017-07-16 00:00:00,2017-07-16 04:00:00,2017-07-16 04:15:00,15012.0,0.0
18737,2017-07-16 00:00:00,2017-07-16 04:15:00,2017-07-16 04:30:00,15012.0,0.0
18738,2017-07-16 00:00:00,2017-07-16 04:30:00,2017-07-16 04:45:00,15098.0,0.0
18739,2017-07-16 00:00:00,2017-07-16 04:45:00,2017-07-16 05:00:00,14985.0,0.0
18740,2017-07-16 00:00:00,2017-07-16 05:00:00,2017-07-16 05:15:00,14676.0,0.0
18741,2017-07-16 00:00:00,2017-07-16 05:15:00,2017-07-16 05:30:00,14642.0,0.0
18742,2017-07-16 00:00:00,2017-07-16 05:30:00,2017-07-16 05:45:00,14499.0,4.31
18743,2017-07-16 00:00:00,2017-07-16 05:45:00,2017-07-16 06:00:00,14441.0,23.16
18744,2017-07-16 00:00:00,2017-07-16 06:00:00,2017-07-16 06:15:00,14402.0,54.87
18745,2017-07-16 00:00:00,2017-07-16 06:15:00,2017-07-16 06:30:00,14621.0,87.63
18746,2017-07-16 00:00:00,2017-07-16 06:30:00,2017-07-16 06:45:00,15035.0,130.38
18747,2017-07-16 00:00:00,2017-07-16 06:45:00,2017-07-16 07:00:00,15112.0,195.58
18748,2017-07-16 00:00:00,2017-07-16 07:00:00,2017-07-16 07:15:00,15320.0,278.43
18749,2017-07-16 00:00:00,2017-07-16 07:15:00,2017-07-16 07:30:00,15488.0,386.84
18750,2017-07-16 00:00:00,2017-07-16 07:30:00,2017-07-16 07:45:00,15898.0,488.68
18751,2017-07-16 00:00:00,2017-07-16 07:45:00,2017-07-16 08:00:00,16169.0,593.35
18752,2017-07-16 00:00:00,2017-07-16 08:00:00,2017-07-16 08:15:00,16257.0,716.4
18753,2017-07-16 00:00:00,2017-07-16 08:15:00,2017-07-16 08:30:00,16632.0,842.4
18754,2017-07-16 00:00:00,2017-07-16 08:30:00,2017-07-16 08:45:00,17076.0,990.92
18755,2017-07-16 00:00:00,2017-07-16 08:45:00,2017-07-16 09:00:00,17255.0,1129.12
18756,2017-07-16 00:00:00,2017-07-16 09:00:00,2017-07-16 09:15:00,17809.0,1273.83
18757,2017-07-16 00:00:00,2017-07-16 09:15:00,2017-07-16 09:30:00,18068.0,1394.27
18758,2017-07-16 00:00:00,2017-07-16 09:30:00,2017-07-16 09:45:00,18283.0,1532.53
18759,2017-07-16 00:00:00,2017-07-16 09:45:00,2017-07-16 10:00:00,18551.0,1659.14
18760,2017-07-16 00:00:00,2017-07-16 10:00:00,2017-07-16 10:15:00,18596.0,1788.23
18761,2017-07-16 00:00:00,2017-07-16 10:15:00,2017-07-16 10:30:00,18902.0,1897.86
18762,2017-07-16 00:00:00,2017-07-16 10:30:00,2017-07-16 10:45:00,19113.0,2048.23
18763,2017-07-16 00:00:00,2017-07-16 10:45:00,2017-07-16 11:00:00,19361.0,2175.47
18764,2017-07-16 00:00:00,2017-07-16 11:00:00,2017-07-16 11:15:00,19647.0,2276.37
18765,2017-07-16 00:00:00,2017-07-16 11:15:00,2017-07-16 11:30:00,19911.0,2364.82
18766,2017-07-16 00:00:00,2017-07-16 11:30:00,2017-07-16 11:45:00,20081.0,2449.18
18767,2017-07-16 00:00:00,2017-07-16 11:45:00,2017-07-16 12:00:00,20183.0,2512.23
18768,2017-07-16 00:00:00,2017-07-16 12:00:00,2017-07-16 12:15:00,20127.0,2557.78
18769,2017-07-16 00:00:00,2017-07-16 12:15:00,2017-07-16 12:30:00,20189.0,2605.12
18770,2017-07-16 00:00:00,2017-07-16 12:30:00,2017-07-16 12:45:00,20067.0,2670.56
18771,2017-07-16 00:00:00,2017-07-16 12:45:00,2017-07-16 13:00:00,19889.0,2699.19
18772,2017-07-16 00:00:00,2017-07-16 13:00:00,2017-07-16 13:15:00,19184.0,2707.91
18773,2017-07-16 00:00:00,2017-07-16 13:15:00,2017-07-16 13:30:00,19085.0,2716.12
18774,2017-07-16 00:00:00,2017-07-16 13:30:00,2017-07-16 13:45:00,19062.0,2802.29
18775,2017-07-16 00:00:00,2017-07-16 13:45:00,2017-07-16 14:00:00,18885.0,2878.88
18776,2017-07-16 00:00:00,2017-07-16 14:00:00,2017-07-16 14:15:00,18500.0,2833.54
18777,2017-07-16 00:00:00,2017-07-16 14:15:00,2017-07-16 14:30:00,18500.0,2780.4
18778,2017-07-16 00:00:00,2017-07-16 14:30:00,2017-07-16 14:45:00,18337.0,2776.56
18779,2017-07-16 00:00:00,2017-07-16 14:45:00,2017-07-16 15:00:00,18188.0,2749.54
18780,2017-07-16 00:00:00,2017-07-16 15:00:00,2017-07-16 15:15:00,18230.0,2759.0
18781,2017-07-16 00:00:00,2017-07-16 15:15:00,2017-07-16 15:30:00,18181.0,2728.03
18782,2017-07-16 00:00:00,2017-07-16 15:30:00,2017-07-16 15:45:00,18190.0,2647.59
18783,2017-07-16 00:00:00,2017-07-16 15:45:00,2017-07-16 16:00:00,18111.0,2529.6
18784,2017-07-16 00:00:00,2017-07-16 16:00:00,2017-07-16 16:15:00,18358.0,2374.29
18785,2017-07-16 00:00:00,2017-07-16 16:15:00,2017-07-16 16:30:00,18108.0,2248.94
18786,2017-07-16 00:00:00,2017-07-16 16:30:00,2017-07-16 16:45:00,18110.0,2121.69
18787,2017-07-16 00:00:00,2017-07-16 16:45:00,2017-07-16 17:00:00,18012.0,1997.3
18788,2017-07-16 00:00:00,2017-07-16 17:00:00,2017-07-16 17:15:00,18790.0,1882.93
18789,2017-07-16 00:00:00,2017-07-16 17:15:00,2017-07-16 17:30:00,18653.0,1775.26
18790,2017-07-16 00:00:00,2017-07-16 17:30:00,2017-07-16 17:45:00,18629.0,1642.95
18791,2017-07-16 00:00:00,2017-07-16 17:45:00,2017-07-16 18:00:00,18770.0,1510.61
18792,2017-07-16 00:00:00,2017-07-16 18:00:00,2017-07-16 18:15:00,19063.0,1374.91
18793,2017-07-16 00:00:00,2017-07-16 18:15:00,2017-07-16 18:30:00,19007.0,1215.01
18794,2017-07-16 00:00:00,2017-07-16 18:30:00,2017-07-16 18:45:00,18925.0,1049.48
18795,2017-07-16 00:00:00,2017-07-16 18:45:00,2017-07-16 19:00:00,18959.0,904.31
18796,2017-07-16 00:00:00,2017-07-16 19:00:00,2017-07-16 19:15:00,18859.0,771.43
18797,2017-07-16 00:00:00,2017-07-16 19:15:00,2017-07-16 19:30:00,18989.0,646.02
18798,2017-07-16 00:00:00,2017-07-16 19:30:00,2017-07-16 19:45:00,18925.0,527.75
18799,2017-07-16 00:00:00,2017-07-16 19:45:00,2017-07-16 20:00:00,18963.0,421.32
18800,2017-07-16 00:00:00,2017-07-16 20:00:00,2017-07-16 20:15:00,19185.0,325.19
18801,2017-07-16 00:00:00,2017-07-16 20:15:00,2017-07-16 20:30:00,18962.0,217.93
18802,2017-07-16 00:00:00,2017-07-16 20:30:00,2017-07-16 20:45:00,18715.0,137.56
18803,2017-07-16 00:00:00,2017-07-16 20:45:00,2017-07-16 21:00:00,18502.0,79.9
18804,2017-07-16 00:00:00,2017-07-16 21:00:00,2017-07-16 21:15:00,18524.0,36.58
18805,2017-07-16 00:00:00,2017-07-16 21:15:00,2017-07-16 21:30:00,18446.0,0.0
18806,2017-07-16 00:00:00,2017-07-16 21:30:00,2017-07-16 21:45:00,18428.0,0.0
18807,2017-07-16 00:00:00,2017-07-16 21:45:00,2017-07-16 22:00:00,18609.0,0.0
18808,2017-07-16 00:00:00,2017-07-16 22:00:00,2017-07-16 22:15:00,18704.0,0.0
18809,2017-07-16 00:00:00,2017-07-16 22:15:00,2017-07-16 22:30:00,18618.0,0.0
18810,2017-07-16 00:00:00,2017-07-16 22:30:00,2017-07-16 22:45:00,18245.0,0.0
18811,2017-07-16 00:00:00,2017-07-16 22:45:00,2017-07-16 23:00:00,18016.0,0.0
18812,2017-07-16 00:00:00,2017-07-16 23:00:00,2017-07-16 23:15:00,17560.0,0.0
18813,2017-07-16 00:00:00,2017-07-16 23:15:00,2017-07-16 23:30:00,17407.0,0.0
18814,2017-07-16 00:00:00,2017-07-16 23:30:00,2017-07-16 23:45:00,17069.0,0.0
18815,2017-07-16 00:00:00,2017-07-16 23:45:00,2017-07-17 00:00:00,16860.0,0.0
18816,2017-07-17 00:00:00,2017-07-17 00:00:00,2017-07-17 00:15:00,16800.0,0.0
18817,2017-07-17 00:00:00,2017-07-17 00:15:00,2017-07-17 00:30:00,16603.0,0.0
18818,2017-07-17 00:00:00,2017-07-17 00:30:00,2017-07-17 00:45:00,16409.0,0.0
18819,2017-07-17 00:00:00,2017-07-17 00:45:00,2017-07-17 01:00:00,16341.0,0.0
18820,2017-07-17 00:00:00,2017-07-17 01:00:00,2017-07-17 01:15:00,16228.0,0.0
18821,2017-07-17 00:00:00,2017-07-17 01:15:00,2017-07-17 01:30:00,16064.0,0.0
18822,2017-07-17 00:00:00,2017-07-17 01:30:00,2017-07-17 01:45:00,15996.0,0.0
18823,2017-07-17 00:00:00,2017-07-17 01:45:00,2017-07-17 02:00:00,15890.0,0.0
18824,2017-07-17 00:00:00,2017-07-17 02:00:00,2017-07-17 02:15:00,15912.0,0.0
18825,2017-07-17 00:00:00,2017-07-17 02:15:00,2017-07-17 02:30:00,15946.0,0.0
18826,2017-07-17 00:00:00,2017-07-17 02:30:00,2017-07-17 02:45:00,15811.0,0.0
18827,2017-07-17 00:00:00,2017-07-17 02:45:00,2017-07-17 03:00:00,15897.0,0.0
18828,2017-07-17 00:00:00,2017-07-17 03:00:00,2017-07-17 03:15:00,15610.0,0.0
18829,2017-07-17 00:00:00,2017-07-17 03:15:00,2017-07-17 03:30:00,15605.0,0.0
18830,2017-07-17 00:00:00,2017-07-17 03:30:00,2017-07-17 03:45:00,15655.0,0.0
18831,2017-07-17 00:00:00,2017-07-17 03:45:00,2017-07-17 04:00:00,15584.0,0.0
18832,2017-07-17 00:00:00,2017-07-17 04:00:00,2017-07-17 04:15:00,16145.0,0.0
18833,2017-07-17 00:00:00,2017-07-17 04:15:00,2017-07-17 04:30:00,16143.0,0.0
18834,2017-07-17 00:00:00,2017-07-17 04:30:00,2017-07-17 04:45:00,16153.0,0.0
18835,2017-07-17 00:00:00,2017-07-17 04:45:00,2017-07-17 05:00:00,16418.0,0.0
18836,2017-07-17 00:00:00,2017-07-17 05:00:00,2017-07-17 05:15:00,17040.0,0.0
18837,2017-07-17 00:00:00,2017-07-17 05:15:00,2017-07-17 05:30:00,17246.0,0.0
18838,2017-07-17 00:00:00,2017-07-17 05:30:00,2017-07-17 05:45:00,17582.0,5.06
18839,2017-07-17 00:00:00,2017-07-17 05:45:00,2017-07-17 06:00:00,18200.0,31.29
18840,2017-07-17 00:00:00,2017-07-17 06:00:00,2017-07-17 06:15:00,19389.0,76.98
18841,2017-07-17 00:00:00,2017-07-17 06:15:00,2017-07-17 06:30:00,19963.0,126.89
18842,2017-07-17 00:00:00,2017-07-17 06:30:00,2017-07-17 06:45:00,20652.0,184.62
18843,2017-07-17 00:00:00,2017-07-17 06:45:00,2017-07-17 07:00:00,21227.0,275.79
18844,2017-07-17 00:00:00,2017-07-17 07:00:00,2017-07-17 07:15:00,22021.0,386.63
18845,2017-07-17 00:00:00,2017-07-17 07:15:00,2017-07-17 07:30:00,22275.0,528.49
18846,2017-07-17 00:00:00,2017-07-17 07:30:00,2017-07-17 07:45:00,22814.0,679.68
18847,2017-07-17 00:00:00,2017-07-17 07:45:00,2017-07-17 08:00:00,23328.0,854.43
18848,2017-07-17 00:00:00,2017-07-17 08:00:00,2017-07-17 08:15:00,23659.0,1050.79
18849,2017-07-17 00:00:00,2017-07-17 08:15:00,2017-07-17 08:30:00,24019.0,1275.26
18850,2017-07-17 00:00:00,2017-07-17 08:30:00,2017-07-17 08:45:00,24076.0,1488.36
18851,2017-07-17 00:00:00,2017-07-17 08:45:00,2017-07-17 09:00:00,24080.0,1678.99
18852,2017-07-17 00:00:00,2017-07-17 09:00:00,2017-07-17 09:15:00,24202.0,1920.15
18853,2017-07-17 00:00:00,2017-07-17 09:15:00,2017-07-17 09:30:00,24309.0,2128.1
18854,2017-07-17 00:00:00,2017-07-17 09:30:00,2017-07-17 09:45:00,24544.0,2342.88
18855,2017-07-17 00:00:00,2017-07-17 09:45:00,2017-07-17 10:00:00,24754.0,2580.14
18856,2017-07-17 00:00:00,2017-07-17 10:00:00,2017-07-17 10:15:00,24910.0,2788.27
18857,2017-07-17 00:00:00,2017-07-17 10:15:00,2017-07-17 10:30:00,25034.0,3012.5
18858,2017-07-17 00:00:00,2017-07-17 10:30:00,2017-07-17 10:45:00,25259.0,3228.04
18859,2017-07-17 00:00:00,2017-07-17 10:45:00,2017-07-17 11:00:00,25369.0,3358.85
18860,2017-07-17 00:00:00,2017-07-17 11:00:00,2017-07-17 11:15:00,25506.0,3588.15
18861,2017-07-17 00:00:00,2017-07-17 11:15:00,2017-07-17 11:30:00,25678.0,3754.1
18862,2017-07-17 00:00:00,2017-07-17 11:30:00,2017-07-17 11:45:00,25802.0,3871.84
18863,2017-07-17 00:00:00,2017-07-17 11:45:00,2017-07-17 12:00:00,25766.0,4047.18
18864,2017-07-17 00:00:00,2017-07-17 12:00:00,2017-07-17 12:15:00,25627.0,4134.99
18865,2017-07-17 00:00:00,2017-07-17 12:15:00,2017-07-17 12:30:00,25577.0,4245.08
18866,2017-07-17 00:00:00,2017-07-17 12:30:00,2017-07-17 12:45:00,25661.0,4332.96
18867,2017-07-17 00:00:00,2017-07-17 12:45:00,2017-07-17 13:00:00,25516.0,4379.13
18868,2017-07-17 00:00:00,2017-07-17 13:00:00,2017-07-17 13:15:00,25568.0,4391.0
18869,2017-07-17 00:00:00,2017-07-17 13:15:00,2017-07-17 13:30:00,25532.0,4438.06
18870,2017-07-17 00:00:00,2017-07-17 13:30:00,2017-07-17 13:45:00,25313.0,4508.71
18871,2017-07-17 00:00:00,2017-07-17 13:45:00,2017-07-17 14:00:00,24994.0,4507.35
18872,2017-07-17 00:00:00,2017-07-17 14:00:00,2017-07-17 14:15:00,24718.0,4527.68
18873,2017-07-17 00:00:00,2017-07-17 14:15:00,2017-07-17 14:30:00,24807.0,4469.3
18874,2017-07-17 00:00:00,2017-07-17 14:30:00,2017-07-17 14:45:00,24703.0,4387.95
18875,2017-07-17 00:00:00,2017-07-17 14:45:00,2017-07-17 15:00:00,24623.0,4312.87
18876,2017-07-17 00:00:00,2017-07-17 15:00:00,2017-07-17 15:15:00,24596.0,4226.8
18877,2017-07-17 00:00:00,2017-07-17 15:15:00,2017-07-17 15:30:00,24408.0,4115.71
18878,2017-07-17 00:00:00,2017-07-17 15:30:00,2017-07-17 15:45:00,24350.0,4037.73
18879,2017-07-17 00:00:00,2017-07-17 15:45:00,2017-07-17 16:00:00,24091.0,3890.88
18880,2017-07-17 00:00:00,2017-07-17 16:00:00,2017-07-17 16:15:00,24039.0,3731.64
18881,2017-07-17 00:00:00,2017-07-17 16:15:00,2017-07-17 16:30:00,23976.0,3591.96
18882,2017-07-17 00:00:00,2017-07-17 16:30:00,2017-07-17 16:45:00,23808.0,3415.74
18883,2017-07-17 00:00:00,2017-07-17 16:45:00,2017-07-17 17:00:00,23636.0,3227.99
18884,2017-07-17 00:00:00,2017-07-17 17:00:00,2017-07-17 17:15:00,23405.0,2993.13
18885,2017-07-17 00:00:00,2017-07-17 17:15:00,2017-07-17 17:30:00,23579.0,2796.34
18886,2017-07-17 00:00:00,2017-07-17 17:30:00,2017-07-17 17:45:00,23816.0,2590.98
18887,2017-07-17 00:00:00,2017-07-17 17:45:00,2017-07-17 18:00:00,23660.0,2362.37
18888,2017-07-17 00:00:00,2017-07-17 18:00:00,2017-07-17 18:15:00,23405.0,2116.9
18889,2017-07-17 00:00:00,2017-07-17 18:15:00,2017-07-17 18:30:00,23303.0,1867.91
18890,2017-07-17 00:00:00,2017-07-17 18:30:00,2017-07-17 18:45:00,23211.0,1618.2
18891,2017-07-17 00:00:00,2017-07-17 18:45:00,2017-07-17 19:00:00,23274.0,1390.4
18892,2017-07-17 00:00:00,2017-07-17 19:00:00,2017-07-17 19:15:00,23219.0,1147.1
18893,2017-07-17 00:00:00,2017-07-17 19:15:00,2017-07-17 19:30:00,22988.0,930.32
18894,2017-07-17 00:00:00,2017-07-17 19:30:00,2017-07-17 19:45:00,22810.0,732.13
18895,2017-07-17 00:00:00,2017-07-17 19:45:00,2017-07-17 20:00:00,22753.0,562.14
18896,2017-07-17 00:00:00,2017-07-17 20:00:00,2017-07-17 20:15:00,22575.0,451.81
18897,2017-07-17 00:00:00,2017-07-17 20:15:00,2017-07-17 20:30:00,22314.0,336.14
18898,2017-07-17 00:00:00,2017-07-17 20:30:00,2017-07-17 20:45:00,21888.0,241.58
18899,2017-07-17 00:00:00,2017-07-17 20:45:00,2017-07-17 21:00:00,21684.0,148.54
18900,2017-07-17 00:00:00,2017-07-17 21:00:00,2017-07-17 21:15:00,21447.0,82.0
18901,2017-07-17 00:00:00,2017-07-17 21:15:00,2017-07-17 21:30:00,21103.0,0.0
18902,2017-07-17 00:00:00,2017-07-17 21:30:00,2017-07-17 21:45:00,20883.0,0.0
