"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"11.12.2016 22:30 - 11.12.2016 22:45","8534","9182"
"11.12.2016 22:45 - 11.12.2016 23:00","8173","9062"
"11.12.2016 23:00 - 11.12.2016 23:15","7763","8706"
"11.12.2016 23:15 - 11.12.2016 23:30","7574","8494"
"11.12.2016 23:30 - 11.12.2016 23:45","7435","8355"
"11.12.2016 23:45 - 12.12.2016 00:00","7559","8300"
"12.12.2016 00:00 - 12.12.2016 00:15","8062","8214"
"12.12.2016 00:15 - 12.12.2016 00:30","8108","8082"
"12.12.2016 00:30 - 12.12.2016 00:45","8066","7816"
"12.12.2016 00:45 - 12.12.2016 01:00","8002","7854"
"12.12.2016 01:00 - 12.12.2016 01:15","7931","7803"
"12.12.2016 01:15 - 12.12.2016 01:30","7867","7750"
"12.12.2016 01:30 - 12.12.2016 01:45","7840","7861"
"12.12.2016 01:45 - 12.12.2016 02:00","7838","7710"
"12.12.2016 02:00 - 12.12.2016 02:15","7841","7488"
"12.12.2016 02:15 - 12.12.2016 02:30","7822","7536"
"12.12.2016 02:30 - 12.12.2016 02:45","7840","7572"
"12.12.2016 02:45 - 12.12.2016 03:00","7883","7620"
"12.12.2016 03:00 - 12.12.2016 03:15","7922","7717"
"12.12.2016 03:15 - 12.12.2016 03:30","7901","7920"
"12.12.2016 03:30 - 12.12.2016 03:45","7922","7985"
"12.12.2016 03:45 - 12.12.2016 04:00","7966","8234"
"12.12.2016 04:00 - 12.12.2016 04:15","8202","8263"
"12.12.2016 04:15 - 12.12.2016 04:30","8265","8497"
"12.12.2016 04:30 - 12.12.2016 04:45","8348","8634"
"12.12.2016 04:45 - 12.12.2016 05:00","8447","9077"
"12.12.2016 05:00 - 12.12.2016 05:15","8673","9273"
"12.12.2016 05:15 - 12.12.2016 05:30","8754","9179"
"12.12.2016 05:30 - 12.12.2016 05:45","8965","9355"
"12.12.2016 05:45 - 12.12.2016 06:00","9163","9969"
"12.12.2016 06:00 - 12.12.2016 06:15","9440","10484"
"12.12.2016 06:15 - 12.12.2016 06:30","9872","10818"
"12.12.2016 06:30 - 12.12.2016 06:45","10167","11222"
"12.12.2016 06:45 - 12.12.2016 07:00","10509","11912"
"12.12.2016 07:00 - 12.12.2016 07:15","10810","12142"
"12.12.2016 07:15 - 12.12.2016 07:30","11019","12408"
"12.12.2016 07:30 - 12.12.2016 07:45","11426","12349"
"12.12.2016 07:45 - 12.12.2016 08:00","11658","12670"
"12.12.2016 08:00 - 12.12.2016 08:15","11796","12626"
"12.12.2016 08:15 - 12.12.2016 08:30","11719","12751"
"12.12.2016 08:30 - 12.12.2016 08:45","11707","12641"
"12.12.2016 08:45 - 12.12.2016 09:00","11761","12625"
"12.12.2016 09:00 - 12.12.2016 09:15","11792","12573"
"12.12.2016 09:15 - 12.12.2016 09:30","11761","12771"
"12.12.2016 09:30 - 12.12.2016 09:45","11762","12743"
"12.12.2016 09:45 - 12.12.2016 10:00","11845","12881"
"12.12.2016 10:00 - 12.12.2016 10:15","11926","12886"
"12.12.2016 10:15 - 12.12.2016 10:30","11947","13018"
"12.12.2016 10:30 - 12.12.2016 10:45","11959","12833"
"12.12.2016 10:45 - 12.12.2016 11:00","12042","12753"
"12.12.2016 11:00 - 12.12.2016 11:15","12095","12735"
"12.12.2016 11:15 - 12.12.2016 11:30","12185","12977"
"12.12.2016 11:30 - 12.12.2016 11:45","12215","13036"
"12.12.2016 11:45 - 12.12.2016 12:00","12612","13057"
"12.12.2016 12:00 - 12.12.2016 12:15","11929","12956"
"12.12.2016 12:15 - 12.12.2016 12:30","11962","13115"
"12.12.2016 12:30 - 12.12.2016 12:45","11821","12965"
"12.12.2016 12:45 - 12.12.2016 13:00","11839","12947"
"12.12.2016 13:00 - 12.12.2016 13:15","11928","12805"
"12.12.2016 13:15 - 12.12.2016 13:30","11638","12753"
"12.12.2016 13:30 - 12.12.2016 13:45","11533","12681"
"12.12.2016 13:45 - 12.12.2016 14:00","11526","12628"
"12.12.2016 14:00 - 12.12.2016 14:15","11477","12666"
"12.12.2016 14:15 - 12.12.2016 14:30","11344","12547"
"12.12.2016 14:30 - 12.12.2016 14:45","11213","12567"
"12.12.2016 14:45 - 12.12.2016 15:00","11008","12530"
"12.12.2016 15:00 - 12.12.2016 15:15","9785","12531"
"12.12.2016 15:15 - 12.12.2016 15:30","11333","12413"
"12.12.2016 15:30 - 12.12.2016 15:45","11440","12465"
"12.12.2016 15:45 - 12.12.2016 16:00","11344","12541"
"12.12.2016 16:00 - 12.12.2016 16:15","11546","12654"
"12.12.2016 16:15 - 12.12.2016 16:30","10645","12831"
"12.12.2016 16:30 - 12.12.2016 16:45","8930","13075"
"12.12.2016 16:45 - 12.12.2016 17:00","9018","13049"
"12.12.2016 17:00 - 12.12.2016 17:15","9106","13184"
"12.12.2016 17:15 - 12.12.2016 17:30","9194","13131"
"12.12.2016 17:30 - 12.12.2016 17:45","9283","13273"
"12.12.2016 17:45 - 12.12.2016 18:00","9371","13348"
"12.12.2016 18:00 - 12.12.2016 18:15","9459","13335"
"12.12.2016 18:15 - 12.12.2016 18:30","9547","13134"
"12.12.2016 18:30 - 12.12.2016 18:45","9635","13184"
"12.12.2016 18:45 - 12.12.2016 19:00","9724","13117"
"12.12.2016 19:00 - 12.12.2016 19:15","9812","13055"
"12.12.2016 19:15 - 12.12.2016 19:30","9900","12949"
"12.12.2016 19:30 - 12.12.2016 19:45","9988","12919"
"12.12.2016 19:45 - 12.12.2016 20:00","10076","12823"
"12.12.2016 20:00 - 12.12.2016 20:15","10165","12492"
"12.12.2016 20:15 - 12.12.2016 20:30","10253","12041"
"12.12.2016 20:30 - 12.12.2016 20:45","10341","12031"
"12.12.2016 20:45 - 12.12.2016 21:00","10429","11707"
"12.12.2016 21:00 - 12.12.2016 21:15","10517","11497"
"12.12.2016 21:15 - 12.12.2016 21:30","10543","11267"
"12.12.2016 21:30 - 12.12.2016 21:45","11009","11084"
"12.12.2016 21:45 - 12.12.2016 22:00","10489","10888"
"12.12.2016 22:00 - 12.12.2016 22:15","10485","10888"
"12.12.2016 22:15 - 12.12.2016 22:30","10323","10727"
"12.12.2016 22:30 - 12.12.2016 22:45","10202","10578"
"12.12.2016 22:45 - 12.12.2016 23:00","9905","10279"
"12.12.2016 23:00 - 12.12.2016 23:15","9549","10046"
"12.12.2016 23:15 - 12.12.2016 23:30","9345","9679"
"12.12.2016 23:30 - 12.12.2016 23:45","9149","9608"
"12.12.2016 23:45 - 13.12.2016 00:00","9038","9354"
"13.12.2016 00:00 - 13.12.2016 00:15","9094","9335"
"13.12.2016 00:15 - 13.12.2016 00:30","9035","9286"
"13.12.2016 00:30 - 13.12.2016 00:45","8949","9285"
"13.12.2016 00:45 - 13.12.2016 01:00","8858","9009"
"13.12.2016 01:00 - 13.12.2016 01:15","8773","9062"
"13.12.2016 01:15 - 13.12.2016 01:30","8721","9109"
"13.12.2016 01:30 - 13.12.2016 01:45","8678","9048"
"13.12.2016 01:45 - 13.12.2016 02:00","8647","8949"
"13.12.2016 02:00 - 13.12.2016 02:15","8636","9008"
"13.12.2016 02:15 - 13.12.2016 02:30","8628","9028"
"13.12.2016 02:30 - 13.12.2016 02:45","8651","9078"
"13.12.2016 02:45 - 13.12.2016 03:00","8699","9012"
"13.12.2016 03:00 - 13.12.2016 03:15","8747","8984"
"13.12.2016 03:15 - 13.12.2016 03:30","8776","9220"
"13.12.2016 03:30 - 13.12.2016 03:45","8795","9320"
"13.12.2016 03:45 - 13.12.2016 04:00","8813","9182"
"13.12.2016 04:00 - 13.12.2016 04:15","8984","9332"
"13.12.2016 04:15 - 13.12.2016 04:30","9057","9342"
"13.12.2016 04:30 - 13.12.2016 04:45","9130","9461"
"13.12.2016 04:45 - 13.12.2016 05:00","9233","9618"
"13.12.2016 05:00 - 13.12.2016 05:15","9396","9673"
"13.12.2016 05:15 - 13.12.2016 05:30","9537","9829"
"13.12.2016 05:30 - 13.12.2016 05:45","9691","9911"
"13.12.2016 05:45 - 13.12.2016 06:00","9856","10248"
"13.12.2016 06:00 - 13.12.2016 06:15","10138","10634"
"13.12.2016 06:15 - 13.12.2016 06:30","10521","10979"
"13.12.2016 06:30 - 13.12.2016 06:45","10837","11320"
"13.12.2016 06:45 - 13.12.2016 07:00","11100","11807"
"13.12.2016 07:00 - 13.12.2016 07:15","11410","12172"
"13.12.2016 07:15 - 13.12.2016 07:30","11626","12424"
"13.12.2016 07:30 - 13.12.2016 07:45","11986","12677"
"13.12.2016 07:45 - 13.12.2016 08:00","12121","12791"
"13.12.2016 08:00 - 13.12.2016 08:15","12198","12857"
"13.12.2016 08:15 - 13.12.2016 08:30","12178","12806"
"13.12.2016 08:30 - 13.12.2016 08:45","12165","12684"
"13.12.2016 08:45 - 13.12.2016 09:00","12168","12792"
"13.12.2016 09:00 - 13.12.2016 09:15","12217","12806"
"13.12.2016 09:15 - 13.12.2016 09:30","12079","12814"
"13.12.2016 09:30 - 13.12.2016 09:45","12059","12924"
"13.12.2016 09:45 - 13.12.2016 10:00","12258","12936"
"13.12.2016 10:00 - 13.12.2016 10:15","12292","12988"
"13.12.2016 10:15 - 13.12.2016 10:30","12299","12894"
"13.12.2016 10:30 - 13.12.2016 10:45","12318","12935"
"13.12.2016 10:45 - 13.12.2016 11:00","12353","12993"
"13.12.2016 11:00 - 13.12.2016 11:15","12407","13000"
"13.12.2016 11:15 - 13.12.2016 11:30","12472","12953"
"13.12.2016 11:30 - 13.12.2016 11:45","12492","12961"
"13.12.2016 11:45 - 13.12.2016 12:00","12258","12996"
"13.12.2016 12:00 - 13.12.2016 12:15","12218","12983"
"13.12.2016 12:15 - 13.12.2016 12:30","12290","12830"
"13.12.2016 12:30 - 13.12.2016 12:45","12096","12757"
"13.12.2016 12:45 - 13.12.2016 13:00","12321","12762"
"13.12.2016 13:00 - 13.12.2016 13:15","12241","12770"
"13.12.2016 13:15 - 13.12.2016 13:30","12167","12654"
"13.12.2016 13:30 - 13.12.2016 13:45","12145","12537"
"13.12.2016 13:45 - 13.12.2016 14:00","11981","12262"
"13.12.2016 14:00 - 13.12.2016 14:15","11970","12378"
"13.12.2016 14:15 - 13.12.2016 14:30","11785","12489"
"13.12.2016 14:30 - 13.12.2016 14:45","11920","12417"
"13.12.2016 14:45 - 13.12.2016 15:00","12007","12220"
"13.12.2016 15:00 - 13.12.2016 15:15","11706","12242"
"13.12.2016 15:15 - 13.12.2016 15:30","11850","12386"
"13.12.2016 15:30 - 13.12.2016 15:45","11794","12425"
"13.12.2016 15:45 - 13.12.2016 16:00","11805","12340"
"13.12.2016 16:00 - 13.12.2016 16:15","11975","12423"
"13.12.2016 16:15 - 13.12.2016 16:30","11695","12619"
"13.12.2016 16:30 - 13.12.2016 16:45","11511","12861"
"13.12.2016 16:45 - 13.12.2016 17:00","12259","13004"
"13.12.2016 17:00 - 13.12.2016 17:15","12334","13118"
"13.12.2016 17:15 - 13.12.2016 17:30","12363","13143"
"13.12.2016 17:30 - 13.12.2016 17:45","12529","13036"
"13.12.2016 17:45 - 13.12.2016 18:00","12530","13086"
"13.12.2016 18:00 - 13.12.2016 18:15","12480","12863"
"13.12.2016 18:15 - 13.12.2016 18:30","12543","12826"
"13.12.2016 18:30 - 13.12.2016 18:45","12592","12818"
"13.12.2016 18:45 - 13.12.2016 19:00","12594","12726"
"13.12.2016 19:00 - 13.12.2016 19:15","12527","12673"
"13.12.2016 19:15 - 13.12.2016 19:30","12466","12566"
"13.12.2016 19:30 - 13.12.2016 19:45","12447","12598"
"13.12.2016 19:45 - 13.12.2016 20:00","12350","12584"
"13.12.2016 20:00 - 13.12.2016 20:15","12183","12321"
"13.12.2016 20:15 - 13.12.2016 20:30","11652","12088"
"13.12.2016 20:30 - 13.12.2016 20:45","11434","11739"
"13.12.2016 20:45 - 13.12.2016 21:00","11354","11440"
"13.12.2016 21:00 - 13.12.2016 21:15","10993","11212"
"13.12.2016 21:15 - 13.12.2016 21:30","10850","11129"
"13.12.2016 21:30 - 13.12.2016 21:45","10898","10930"
"13.12.2016 21:45 - 13.12.2016 22:00","11056","10791"
"13.12.2016 22:00 - 13.12.2016 22:15","10991","10762"
"13.12.2016 22:15 - 13.12.2016 22:30","10931","10619"
"13.12.2016 22:30 - 13.12.2016 22:45","10772","10435"
"13.12.2016 22:45 - 13.12.2016 23:00","10328","10129"
"13.12.2016 23:00 - 13.12.2016 23:15","9892","9836"
"13.12.2016 23:15 - 13.12.2016 23:30","9663","9606"
"13.12.2016 23:30 - 13.12.2016 23:45","9494","9391"
"13.12.2016 23:45 - 14.12.2016 00:00","9348","9246"
"14.12.2016 00:00 - 14.12.2016 00:15","9241","9067"
"14.12.2016 00:15 - 14.12.2016 00:30","9143","8898"
"14.12.2016 00:30 - 14.12.2016 00:45","9046","8988"
"14.12.2016 00:45 - 14.12.2016 01:00","8954","8816"
"14.12.2016 01:00 - 14.12.2016 01:15","8872","8671"
"14.12.2016 01:15 - 14.12.2016 01:30","8825","8575"
"14.12.2016 01:30 - 14.12.2016 01:45","8788","8593"
"14.12.2016 01:45 - 14.12.2016 02:00","8760","8475"
"14.12.2016 02:00 - 14.12.2016 02:15","8755","8395"
"14.12.2016 02:15 - 14.12.2016 02:30","8752","8329"
"14.12.2016 02:30 - 14.12.2016 02:45","8780","8417"
"14.12.2016 02:45 - 14.12.2016 03:00","8831","8470"
"14.12.2016 03:00 - 14.12.2016 03:15","8879","8363"
"14.12.2016 03:15 - 14.12.2016 03:30","8908","8457"
"14.12.2016 03:30 - 14.12.2016 03:45","8932","8700"
"14.12.2016 03:45 - 14.12.2016 04:00","8956","8773"
"14.12.2016 04:00 - 14.12.2016 04:15","9129","8885"
"14.12.2016 04:15 - 14.12.2016 04:30","9205","8956"
"14.12.2016 04:30 - 14.12.2016 04:45","9278","9000"
"14.12.2016 04:45 - 14.12.2016 05:00","9385","9188"
"14.12.2016 05:00 - 14.12.2016 05:15","9541","9449"
"14.12.2016 05:15 - 14.12.2016 05:30","9682","9604"
"14.12.2016 05:30 - 14.12.2016 05:45","9832","9710"
"14.12.2016 05:45 - 14.12.2016 06:00","9984","9960"
"14.12.2016 06:00 - 14.12.2016 06:15","10254","10585"
"14.12.2016 06:15 - 14.12.2016 06:30","10645","10915"
"14.12.2016 06:30 - 14.12.2016 06:45","10958","11346"
"14.12.2016 06:45 - 14.12.2016 07:00","11222","11757"
"14.12.2016 07:00 - 14.12.2016 07:15","11537","12211"
"14.12.2016 07:15 - 14.12.2016 07:30","11750","12377"
"14.12.2016 07:30 - 14.12.2016 07:45","12106","12653"
"14.12.2016 07:45 - 14.12.2016 08:00","12237","12939"
"14.12.2016 08:00 - 14.12.2016 08:15","12324","12943"
"14.12.2016 08:15 - 14.12.2016 08:30","12294","12989"
"14.12.2016 08:30 - 14.12.2016 08:45","12278","12932"
"14.12.2016 08:45 - 14.12.2016 09:00","12283","12873"
"14.12.2016 09:00 - 14.12.2016 09:15","12338","12956"
"14.12.2016 09:15 - 14.12.2016 09:30","12188","13109"
"14.12.2016 09:30 - 14.12.2016 09:45","12160","12993"
"14.12.2016 09:45 - 14.12.2016 10:00","12370","12899"
"14.12.2016 10:00 - 14.12.2016 10:15","12408","12910"
"14.12.2016 10:15 - 14.12.2016 10:30","12411","12979"
"14.12.2016 10:30 - 14.12.2016 10:45","12432","13068"
"14.12.2016 10:45 - 14.12.2016 11:00","12464","13085"
"14.12.2016 11:00 - 14.12.2016 11:15","12515","13210"
"14.12.2016 11:15 - 14.12.2016 11:30","12580","13206"
"14.12.2016 11:30 - 14.12.2016 11:45","12598","13013"
"14.12.2016 11:45 - 14.12.2016 12:00","12431","13193"
"14.12.2016 12:00 - 14.12.2016 12:15","12325","13100"
"14.12.2016 12:15 - 14.12.2016 12:30","12403","13048"
"14.12.2016 12:30 - 14.12.2016 12:45","12203","12901"
"14.12.2016 12:45 - 14.12.2016 13:00","12445","12843"
"14.12.2016 13:00 - 14.12.2016 13:15","12398","12951"
"14.12.2016 13:15 - 14.12.2016 13:30","12303","12913"
"14.12.2016 13:30 - 14.12.2016 13:45","12285","12774"
"14.12.2016 13:45 - 14.12.2016 14:00","12119","12713"
"14.12.2016 14:00 - 14.12.2016 14:15","12106","12708"
"14.12.2016 14:15 - 14.12.2016 14:30","11931","12722"
"14.12.2016 14:30 - 14.12.2016 14:45","12084","12684"
"14.12.2016 14:45 - 14.12.2016 15:00","12120","12563"
"14.12.2016 15:00 - 14.12.2016 15:15","11739","12727"
"14.12.2016 15:15 - 14.12.2016 15:30","11975","12675"
"14.12.2016 15:30 - 14.12.2016 15:45","11917","12576"
"14.12.2016 15:45 - 14.12.2016 16:00","11933","12529"
"14.12.2016 16:00 - 14.12.2016 16:15","12114","12687"
"14.12.2016 16:15 - 14.12.2016 16:30","11784","12869"
"14.12.2016 16:30 - 14.12.2016 16:45","11559","12978"
"14.12.2016 16:45 - 14.12.2016 17:00","12436","13009"
"14.12.2016 17:00 - 14.12.2016 17:15","12519","12979"
"14.12.2016 17:15 - 14.12.2016 17:30","12542","13051"
"14.12.2016 17:30 - 14.12.2016 17:45","12695","13034"
"14.12.2016 17:45 - 14.12.2016 18:00","12710","13120"
"14.12.2016 18:00 - 14.12.2016 18:15","12662","13136"
"14.12.2016 18:15 - 14.12.2016 18:30","12700","13049"
"14.12.2016 18:30 - 14.12.2016 18:45","12742","13081"
"14.12.2016 18:45 - 14.12.2016 19:00","12745","13154"
"14.12.2016 19:00 - 14.12.2016 19:15","12665","13084"
"14.12.2016 19:15 - 14.12.2016 19:30","12594","12917"
"14.12.2016 19:30 - 14.12.2016 19:45","12588","12769"
"14.12.2016 19:45 - 14.12.2016 20:00","12513","12841"
"14.12.2016 20:00 - 14.12.2016 20:15","12338","12607"
"14.12.2016 20:15 - 14.12.2016 20:30","11774","12298"
"14.12.2016 20:30 - 14.12.2016 20:45","11568","12010"
"14.12.2016 20:45 - 14.12.2016 21:00","11488","11779"
"14.12.2016 21:00 - 14.12.2016 21:15","11124","11491"
"14.12.2016 21:15 - 14.12.2016 21:30","10956","11494"
"14.12.2016 21:30 - 14.12.2016 21:45","11050","11297"
"14.12.2016 21:45 - 14.12.2016 22:00","11171","11139"
"14.12.2016 22:00 - 14.12.2016 22:15","11103","11058"
"14.12.2016 22:15 - 14.12.2016 22:30","11059","11028"
"14.12.2016 22:30 - 14.12.2016 22:45","10903","10689"
"14.12.2016 22:45 - 14.12.2016 23:00","10466","10445"
"14.12.2016 23:00 - 14.12.2016 23:15","10031","10020"
"14.12.2016 23:15 - 14.12.2016 23:30","9803","9994"
"14.12.2016 23:30 - 14.12.2016 23:45","9639","9752"
"14.12.2016 23:45 - 15.12.2016 00:00","9519","9674"
"15.12.2016 00:00 - 15.12.2016 00:15","9460","9319"
"15.12.2016 00:15 - 15.12.2016 00:30","9361","9315"
"15.12.2016 00:30 - 15.12.2016 00:45","9263","9281"
"15.12.2016 00:45 - 15.12.2016 01:00","9177","9179"
"15.12.2016 01:00 - 15.12.2016 01:15","9096","8935"
"15.12.2016 01:15 - 15.12.2016 01:30","9045","8962"
"15.12.2016 01:30 - 15.12.2016 01:45","9020","8978"
"15.12.2016 01:45 - 15.12.2016 02:00","9001","8882"
"15.12.2016 02:00 - 15.12.2016 02:15","8993","8713"
"15.12.2016 02:15 - 15.12.2016 02:30","8988","8786"
"15.12.2016 02:30 - 15.12.2016 02:45","9021","8903"
"15.12.2016 02:45 - 15.12.2016 03:00","9063","8937"
"15.12.2016 03:00 - 15.12.2016 03:15","9098","8915"
"15.12.2016 03:15 - 15.12.2016 03:30","9100","8907"
"15.12.2016 03:30 - 15.12.2016 03:45","9120","9055"
"15.12.2016 03:45 - 15.12.2016 04:00","9147","9120"
"15.12.2016 04:00 - 15.12.2016 04:15","9339","9194"
"15.12.2016 04:15 - 15.12.2016 04:30","9396","9198"
"15.12.2016 04:30 - 15.12.2016 04:45","9453","9478"
"15.12.2016 04:45 - 15.12.2016 05:00","9547","9537"
"15.12.2016 05:00 - 15.12.2016 05:15","9694","9754"
"15.12.2016 05:15 - 15.12.2016 05:30","9787","9753"
"15.12.2016 05:30 - 15.12.2016 05:45","9922","9981"
"15.12.2016 05:45 - 15.12.2016 06:00","10050","10225"
"15.12.2016 06:00 - 15.12.2016 06:15","10278","10507"
"15.12.2016 06:15 - 15.12.2016 06:30","10658","10935"
"15.12.2016 06:30 - 15.12.2016 06:45","10920","11331"
"15.12.2016 06:45 - 15.12.2016 07:00","11190","11758"
"15.12.2016 07:00 - 15.12.2016 07:15","11507","12108"
"15.12.2016 07:15 - 15.12.2016 07:30","11709","12390"
"15.12.2016 07:30 - 15.12.2016 07:45","11957","12698"
"15.12.2016 07:45 - 15.12.2016 08:00","12067","12822"
"15.12.2016 08:00 - 15.12.2016 08:15","12190","12766"
"15.12.2016 08:15 - 15.12.2016 08:30","12134","12696"
"15.12.2016 08:30 - 15.12.2016 08:45","12123","12726"
"15.12.2016 08:45 - 15.12.2016 09:00","12166","12704"
"15.12.2016 09:00 - 15.12.2016 09:15","12228","12607"
"15.12.2016 09:15 - 15.12.2016 09:30","12093","12671"
"15.12.2016 09:30 - 15.12.2016 09:45","12100","12708"
"15.12.2016 09:45 - 15.12.2016 10:00","12280","12683"
"15.12.2016 10:00 - 15.12.2016 10:15","12340","12747"
"15.12.2016 10:15 - 15.12.2016 10:30","12349","12764"
"15.12.2016 10:30 - 15.12.2016 10:45","12370","12865"
"15.12.2016 10:45 - 15.12.2016 11:00","12419","12902"
"15.12.2016 11:00 - 15.12.2016 11:15","12469","12975"
"15.12.2016 11:15 - 15.12.2016 11:30","12536","13128"
"15.12.2016 11:30 - 15.12.2016 11:45","12564","13064"
"15.12.2016 11:45 - 15.12.2016 12:00","12668","13009"
"15.12.2016 12:00 - 15.12.2016 12:15","12259","12878"
"15.12.2016 12:15 - 15.12.2016 12:30","12368","12782"
"15.12.2016 12:30 - 15.12.2016 12:45","12143","12713"
"15.12.2016 12:45 - 15.12.2016 13:00","12350","12745"
"15.12.2016 13:00 - 15.12.2016 13:15","12222","12760"
"15.12.2016 13:15 - 15.12.2016 13:30","12143","12606"
"15.12.2016 13:30 - 15.12.2016 13:45","12089","12603"
"15.12.2016 13:45 - 15.12.2016 14:00","11917","12567"
"15.12.2016 14:00 - 15.12.2016 14:15","11885","12533"
"15.12.2016 14:15 - 15.12.2016 14:30","11693","12599"
"15.12.2016 14:30 - 15.12.2016 14:45","11862","12526"
"15.12.2016 14:45 - 15.12.2016 15:00","11867","12487"
"15.12.2016 15:00 - 15.12.2016 15:15","11258","12532"
"15.12.2016 15:15 - 15.12.2016 15:30","11761","12542"
"15.12.2016 15:30 - 15.12.2016 15:45","11785","12517"
"15.12.2016 15:45 - 15.12.2016 16:00","11758","12438"
"15.12.2016 16:00 - 15.12.2016 16:15","12012","12728"
"15.12.2016 16:15 - 15.12.2016 16:30","11565","12835"
"15.12.2016 16:30 - 15.12.2016 16:45","11035","13088"
"15.12.2016 16:45 - 15.12.2016 17:00","12337","13187"
"15.12.2016 17:00 - 15.12.2016 17:15","12462","13184"
"15.12.2016 17:15 - 15.12.2016 17:30","12504","13078"
"15.12.2016 17:30 - 15.12.2016 17:45","12660","13087"
"15.12.2016 17:45 - 15.12.2016 18:00","12672","13189"
"15.12.2016 18:00 - 15.12.2016 18:15","12617","13130"
"15.12.2016 18:15 - 15.12.2016 18:30","12645","12999"
"15.12.2016 18:30 - 15.12.2016 18:45","12677","13045"
"15.12.2016 18:45 - 15.12.2016 19:00","12678","12994"
"15.12.2016 19:00 - 15.12.2016 19:15","12615","12976"
"15.12.2016 19:15 - 15.12.2016 19:30","12525","12934"
"15.12.2016 19:30 - 15.12.2016 19:45","12516","12814"
"15.12.2016 19:45 - 15.12.2016 20:00","12435","12729"
"15.12.2016 20:00 - 15.12.2016 20:15","12238","12507"
"15.12.2016 20:15 - 15.12.2016 20:30","11810","12274"
"15.12.2016 20:30 - 15.12.2016 20:45","11473","12034"
"15.12.2016 20:45 - 15.12.2016 21:00","11419","11635"
"15.12.2016 21:00 - 15.12.2016 21:15","10901","11354"
"15.12.2016 21:15 - 15.12.2016 21:30","10802","11369"
"15.12.2016 21:30 - 15.12.2016 21:45","11030","11183"
"15.12.2016 21:45 - 15.12.2016 22:00","11048","11116"
"15.12.2016 22:00 - 15.12.2016 22:15","11004","10961"
"15.12.2016 22:15 - 15.12.2016 22:30","10946","10899"
"15.12.2016 22:30 - 15.12.2016 22:45","10806","10485"
"15.12.2016 22:45 - 15.12.2016 23:00","10382","10295"
"15.12.2016 23:00 - 15.12.2016 23:15","9962","10026"
"15.12.2016 23:15 - 15.12.2016 23:30","9743","9845"
"15.12.2016 23:30 - 15.12.2016 23:45","9576","9836"
"15.12.2016 23:45 - 16.12.2016 00:00","9420","9747"
"16.12.2016 00:00 - 16.12.2016 00:15","9290","9457"
"16.12.2016 00:15 - 16.12.2016 00:30","9167","9433"
"16.12.2016 00:30 - 16.12.2016 00:45","9065","9386"
"16.12.2016 00:45 - 16.12.2016 01:00","8982","9265"
"16.12.2016 01:00 - 16.12.2016 01:15","8903","9090"
"16.12.2016 01:15 - 16.12.2016 01:30","8851","9023"
"16.12.2016 01:30 - 16.12.2016 01:45","8826","9030"
"16.12.2016 01:45 - 16.12.2016 02:00","8810","9044"
"16.12.2016 02:00 - 16.12.2016 02:15","8804","8883"
"16.12.2016 02:15 - 16.12.2016 02:30","8801","8876"
"16.12.2016 02:30 - 16.12.2016 02:45","8840","8874"
"16.12.2016 02:45 - 16.12.2016 03:00","8878","8827"
"16.12.2016 03:00 - 16.12.2016 03:15","8911","8895"
"16.12.2016 03:15 - 16.12.2016 03:30","8907","8968"
"16.12.2016 03:30 - 16.12.2016 03:45","8926","9046"
"16.12.2016 03:45 - 16.12.2016 04:00","8955","8977"
"16.12.2016 04:00 - 16.12.2016 04:15","9142","9144"
"16.12.2016 04:15 - 16.12.2016 04:30","9191","9233"
"16.12.2016 04:30 - 16.12.2016 04:45","9246","9369"
"16.12.2016 04:45 - 16.12.2016 05:00","9335","9321"
"16.12.2016 05:00 - 16.12.2016 05:15","9483","9554"
"16.12.2016 05:15 - 16.12.2016 05:30","9539","9871"
