"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"22.09.2017 00:00 - 22.09.2017 00:15","7955","8951"
"22.09.2017 00:15 - 22.09.2017 00:30","7843","8951"
"22.09.2017 00:30 - 22.09.2017 00:45","7753","8790"
"22.09.2017 00:45 - 22.09.2017 01:00","7664","8513"
"22.09.2017 01:00 - 22.09.2017 01:15","7572","8421"
"22.09.2017 01:15 - 22.09.2017 01:30","7492","8461"
"22.09.2017 01:30 - 22.09.2017 01:45","7421","8504"
"22.09.2017 01:45 - 22.09.2017 02:00","7383","8424"
"22.09.2017 02:00 - 22.09.2017 02:15","7350","8353"
"22.09.2017 02:15 - 22.09.2017 02:30","7324","8281"
"22.09.2017 02:30 - 22.09.2017 02:45","7330","8310"
"22.09.2017 02:45 - 22.09.2017 03:00","7352","8364"
"22.09.2017 03:00 - 22.09.2017 03:15","7397","8448"
"22.09.2017 03:15 - 22.09.2017 03:30","7419","8319"
"22.09.2017 03:30 - 22.09.2017 03:45","7415","8445"
"22.09.2017 03:45 - 22.09.2017 04:00","7419","8401"
"22.09.2017 04:00 - 22.09.2017 04:15","7560","8577"
"22.09.2017 04:15 - 22.09.2017 04:30","7609","8533"
"22.09.2017 04:30 - 22.09.2017 04:45","7670","8799"
"22.09.2017 04:45 - 22.09.2017 05:00","7739","8929"
"22.09.2017 05:00 - 22.09.2017 05:15","7932","9150"
"22.09.2017 05:15 - 22.09.2017 05:30","8021","9452"
"22.09.2017 05:30 - 22.09.2017 05:45","8193","9534"
"22.09.2017 05:45 - 22.09.2017 06:00","8387","9913"
"22.09.2017 06:00 - 22.09.2017 06:15","8679","10380"
"22.09.2017 06:15 - 22.09.2017 06:30","8995","10899"
"22.09.2017 06:30 - 22.09.2017 06:45","9267","11032"
"22.09.2017 06:45 - 22.09.2017 07:00","9504","11169"
"22.09.2017 07:00 - 22.09.2017 07:15","9751","11449"
"22.09.2017 07:15 - 22.09.2017 07:30","9981","11793"
"22.09.2017 07:30 - 22.09.2017 07:45","10483","11855"
"22.09.2017 07:45 - 22.09.2017 08:00","10640","11907"
"22.09.2017 08:00 - 22.09.2017 08:15","10695","12092"
"22.09.2017 08:15 - 22.09.2017 08:30","10788","12226"
"22.09.2017 08:30 - 22.09.2017 08:45","10802","12118"
"22.09.2017 08:45 - 22.09.2017 09:00","10788","12059"
"22.09.2017 09:00 - 22.09.2017 09:15","10865","12067"
"22.09.2017 09:15 - 22.09.2017 09:30","10904","12165"
"22.09.2017 09:30 - 22.09.2017 09:45","10948","12210"
"22.09.2017 09:45 - 22.09.2017 10:00","11007","12109"
"22.09.2017 10:00 - 22.09.2017 10:15","11046","11998"
"22.09.2017 10:15 - 22.09.2017 10:30","11088","12167"
"22.09.2017 10:30 - 22.09.2017 10:45","11106","12224"
"22.09.2017 10:45 - 22.09.2017 11:00","11155","12321"
"22.09.2017 11:00 - 22.09.2017 11:15","11229","12480"
"22.09.2017 11:15 - 22.09.2017 11:30","11305","12687"
"22.09.2017 11:30 - 22.09.2017 11:45","11347","12641"
"22.09.2017 11:45 - 22.09.2017 12:00","10902","12808"
"22.09.2017 12:00 - 22.09.2017 12:15","11082","12679"
"22.09.2017 12:15 - 22.09.2017 12:30","11102","12540"
"22.09.2017 12:30 - 22.09.2017 12:45","10951","12453"
"22.09.2017 12:45 - 22.09.2017 13:00","10973","12214"
"22.09.2017 13:00 - 22.09.2017 13:15","10621","12428"
"22.09.2017 13:15 - 22.09.2017 13:30","10733","12050"
"22.09.2017 13:30 - 22.09.2017 13:45","10607","11815"
"22.09.2017 13:45 - 22.09.2017 14:00","10491","11965"
"22.09.2017 14:00 - 22.09.2017 14:15","10495","11855"
"22.09.2017 14:15 - 22.09.2017 14:30","10212","12005"
"22.09.2017 14:30 - 22.09.2017 14:45","10234","11910"
"22.09.2017 14:45 - 22.09.2017 15:00","10731","11756"
"22.09.2017 15:00 - 22.09.2017 15:15","10987","11759"
"22.09.2017 15:15 - 22.09.2017 15:30","10453","11694"
"22.09.2017 15:30 - 22.09.2017 15:45","10448","11575"
"22.09.2017 15:45 - 22.09.2017 16:00","10393","11507"
"22.09.2017 16:00 - 22.09.2017 16:15","10463","11421"
"22.09.2017 16:15 - 22.09.2017 16:30","10722","11318"
"22.09.2017 16:30 - 22.09.2017 16:45","10795","11291"
"22.09.2017 16:45 - 22.09.2017 17:00","10398","11076"
"22.09.2017 17:00 - 22.09.2017 17:15","10427","11172"
"22.09.2017 17:15 - 22.09.2017 17:30","10446","11286"
"22.09.2017 17:30 - 22.09.2017 17:45","10516","11388"
"22.09.2017 17:45 - 22.09.2017 18:00","10508","11468"
"22.09.2017 18:00 - 22.09.2017 18:15","10442","11431"
"22.09.2017 18:15 - 22.09.2017 18:30","10552","11417"
"22.09.2017 18:30 - 22.09.2017 18:45","10630","11445"
"22.09.2017 18:45 - 22.09.2017 19:00","10720","11524"
"22.09.2017 19:00 - 22.09.2017 19:15","10779","11611"
"22.09.2017 19:15 - 22.09.2017 19:30","10757","11798"
"22.09.2017 19:30 - 22.09.2017 19:45","10730","11931"
"22.09.2017 19:45 - 22.09.2017 20:00","10652","11990"
"22.09.2017 20:00 - 22.09.2017 20:15","10541","11776"
"22.09.2017 20:15 - 22.09.2017 20:30","10387","11503"
"22.09.2017 20:30 - 22.09.2017 20:45","10107","11308"
"22.09.2017 20:45 - 22.09.2017 21:00","10017","11111"
"22.09.2017 21:00 - 22.09.2017 21:15","9619","10605"
"22.09.2017 21:15 - 22.09.2017 21:30","9676","10477"
"22.09.2017 21:30 - 22.09.2017 21:45","9629","10391"
"22.09.2017 21:45 - 22.09.2017 22:00","9636","10235"
"22.09.2017 22:00 - 22.09.2017 22:15","9546","10166"
"22.09.2017 22:15 - 22.09.2017 22:30","9393","9942"
"22.09.2017 22:30 - 22.09.2017 22:45","9203","9903"
"22.09.2017 22:45 - 22.09.2017 23:00","8888","9694"
"22.09.2017 23:00 - 22.09.2017 23:15","8585","9412"
"22.09.2017 23:15 - 22.09.2017 23:30","8383","9231"
"22.09.2017 23:30 - 22.09.2017 23:45","8195","9150"
"22.09.2017 23:45 - 23.09.2017 00:00","7929","8962"
"23.09.2017 00:00 - 23.09.2017 00:15","7603","9147"
"23.09.2017 00:15 - 23.09.2017 00:30","7435","9042"
"23.09.2017 00:30 - 23.09.2017 00:45","7303","9044"
"23.09.2017 00:45 - 23.09.2017 01:00","7185","8980"
"23.09.2017 01:00 - 23.09.2017 01:15","7082","8726"
"23.09.2017 01:15 - 23.09.2017 01:30","6996","8758"
"23.09.2017 01:30 - 23.09.2017 01:45","6917","8768"
"23.09.2017 01:45 - 23.09.2017 02:00","6874","8663"
"23.09.2017 02:00 - 23.09.2017 02:15","6834","8235"
"23.09.2017 02:15 - 23.09.2017 02:30","6779","8321"
"23.09.2017 02:30 - 23.09.2017 02:45","6740","8315"
"23.09.2017 02:45 - 23.09.2017 03:00","6749","8306"
"23.09.2017 03:00 - 23.09.2017 03:15","6770","8385"
"23.09.2017 03:15 - 23.09.2017 03:30","6773","8319"
"23.09.2017 03:30 - 23.09.2017 03:45","6754","8417"
"23.09.2017 03:45 - 23.09.2017 04:00","6734","8356"
"23.09.2017 04:00 - 23.09.2017 04:15","6803","8279"
"23.09.2017 04:15 - 23.09.2017 04:30","6796","8374"
"23.09.2017 04:30 - 23.09.2017 04:45","6777","8454"
"23.09.2017 04:45 - 23.09.2017 05:00","6750","8547"
"23.09.2017 05:00 - 23.09.2017 05:15","6836","8598"
"23.09.2017 05:15 - 23.09.2017 05:30","6786","8536"
"23.09.2017 05:30 - 23.09.2017 05:45","6835","8544"
"23.09.2017 05:45 - 23.09.2017 06:00","6840","8601"
"23.09.2017 06:00 - 23.09.2017 06:15","6810","8741"
"23.09.2017 06:15 - 23.09.2017 06:30","7009","8919"
"23.09.2017 06:30 - 23.09.2017 06:45","7106","8965"
"23.09.2017 06:45 - 23.09.2017 07:00","7233","9082"
"23.09.2017 07:00 - 23.09.2017 07:15","7374","9119"
"23.09.2017 07:15 - 23.09.2017 07:30","7576","9216"
"23.09.2017 07:30 - 23.09.2017 07:45","8287","9560"
"23.09.2017 07:45 - 23.09.2017 08:00","8610","9838"
"23.09.2017 08:00 - 23.09.2017 08:15","8761","10008"
"23.09.2017 08:15 - 23.09.2017 08:30","8857","10116"
"23.09.2017 08:30 - 23.09.2017 08:45","9026","10231"
"23.09.2017 08:45 - 23.09.2017 09:00","9091","10087"
"23.09.2017 09:00 - 23.09.2017 09:15","9221","10443"
"23.09.2017 09:15 - 23.09.2017 09:30","9379","10490"
"23.09.2017 09:30 - 23.09.2017 09:45","9429","10628"
"23.09.2017 09:45 - 23.09.2017 10:00","9522","10773"
"23.09.2017 10:00 - 23.09.2017 10:15","9606","10862"
"23.09.2017 10:15 - 23.09.2017 10:30","9678","10953"
"23.09.2017 10:30 - 23.09.2017 10:45","9727","11045"
"23.09.2017 10:45 - 23.09.2017 11:00","9849","11045"
"23.09.2017 11:00 - 23.09.2017 11:15","10012","10880"
"23.09.2017 11:15 - 23.09.2017 11:30","10151","11077"
"23.09.2017 11:30 - 23.09.2017 11:45","10253","10760"
"23.09.2017 11:45 - 23.09.2017 12:00","9755","10512"
"23.09.2017 12:00 - 23.09.2017 12:15","9843","10262"
"23.09.2017 12:15 - 23.09.2017 12:30","9883","10235"
"23.09.2017 12:30 - 23.09.2017 12:45","9509","10210"
"23.09.2017 12:45 - 23.09.2017 13:00","9522","10016"
"23.09.2017 13:00 - 23.09.2017 13:15","9046","9930"
"23.09.2017 13:15 - 23.09.2017 13:30","9247","9648"
"23.09.2017 13:30 - 23.09.2017 13:45","9182","9701"
"23.09.2017 13:45 - 23.09.2017 14:00","8922","9467"
"23.09.2017 14:00 - 23.09.2017 14:15","8892","9575"
"23.09.2017 14:15 - 23.09.2017 14:30","8567","9491"
"23.09.2017 14:30 - 23.09.2017 14:45","8592","9581"
"23.09.2017 14:45 - 23.09.2017 15:00","9133","9452"
"23.09.2017 15:00 - 23.09.2017 15:15","9378","9319"
"23.09.2017 15:15 - 23.09.2017 15:30","8785","9295"
"23.09.2017 15:30 - 23.09.2017 15:45","8764","9435"
"23.09.2017 15:45 - 23.09.2017 16:00","8742","9342"
"23.09.2017 16:00 - 23.09.2017 16:15","8848","9698"
"23.09.2017 16:15 - 23.09.2017 16:30","9258","9557"
"23.09.2017 16:30 - 23.09.2017 16:45","9262","9655"
"23.09.2017 16:45 - 23.09.2017 17:00","8670","9700"
"23.09.2017 17:00 - 23.09.2017 17:15","8831","9939"
"23.09.2017 17:15 - 23.09.2017 17:30","8885","10059"
"23.09.2017 17:30 - 23.09.2017 17:45","9159","10162"
"23.09.2017 17:45 - 23.09.2017 18:00","9065","10118"
"23.09.2017 18:00 - 23.09.2017 18:15","9141","10032"
"23.09.2017 18:15 - 23.09.2017 18:30","9347","9990"
"23.09.2017 18:30 - 23.09.2017 18:45","9429","9819"
"23.09.2017 18:45 - 23.09.2017 19:00","9520","9891"
"23.09.2017 19:00 - 23.09.2017 19:15","9643","10261"
"23.09.2017 19:15 - 23.09.2017 19:30","9696","10606"
"23.09.2017 19:30 - 23.09.2017 19:45","9618","10497"
"23.09.2017 19:45 - 23.09.2017 20:00","9222","10518"
"23.09.2017 20:00 - 23.09.2017 20:15","9454","10307"
"23.09.2017 20:15 - 23.09.2017 20:30","9434","10076"
"23.09.2017 20:30 - 23.09.2017 20:45","8861","9762"
"23.09.2017 20:45 - 23.09.2017 21:00","9041","9691"
"23.09.2017 21:00 - 23.09.2017 21:15","8533","9755"
"23.09.2017 21:15 - 23.09.2017 21:30","8628","9668"
"23.09.2017 21:30 - 23.09.2017 21:45","8920","9363"
"23.09.2017 21:45 - 23.09.2017 22:00","9049","9252"
"23.09.2017 22:00 - 23.09.2017 22:15","9006","9300"
"23.09.2017 22:15 - 23.09.2017 22:30","8890","9142"
"23.09.2017 22:30 - 23.09.2017 22:45","8742","8869"
"23.09.2017 22:45 - 23.09.2017 23:00","8376","8754"
"23.09.2017 23:00 - 23.09.2017 23:15","8008","8669"
"23.09.2017 23:15 - 23.09.2017 23:30","7811","8513"
"23.09.2017 23:30 - 23.09.2017 23:45","7638","8172"
"23.09.2017 23:45 - 24.09.2017 00:00","7430","7962"
"24.09.2017 00:00 - 24.09.2017 00:15","7251","8024"
"24.09.2017 00:15 - 24.09.2017 00:30","7123","7908"
"24.09.2017 00:30 - 24.09.2017 00:45","6996","7821"
"24.09.2017 00:45 - 24.09.2017 01:00","6878","7670"
"24.09.2017 01:00 - 24.09.2017 01:15","6781","7537"
"24.09.2017 01:15 - 24.09.2017 01:30","6697","7454"
"24.09.2017 01:30 - 24.09.2017 01:45","6617","7378"
"24.09.2017 01:45 - 24.09.2017 02:00","6577","7306"
"24.09.2017 02:00 - 24.09.2017 02:15","6543","7154"
"24.09.2017 02:15 - 24.09.2017 02:30","6489","7268"
"24.09.2017 02:30 - 24.09.2017 02:45","6445","7282"
"24.09.2017 02:45 - 24.09.2017 03:00","6452","7097"
"24.09.2017 03:00 - 24.09.2017 03:15","6472","7051"
"24.09.2017 03:15 - 24.09.2017 03:30","6470","7048"
"24.09.2017 03:30 - 24.09.2017 03:45","6449","6865"
"24.09.2017 03:45 - 24.09.2017 04:00","6432","6911"
"24.09.2017 04:00 - 24.09.2017 04:15","6503","6972"
"24.09.2017 04:15 - 24.09.2017 04:30","6500","7008"
"24.09.2017 04:30 - 24.09.2017 04:45","6483","7003"
"24.09.2017 04:45 - 24.09.2017 05:00","6455","7022"
"24.09.2017 05:00 - 24.09.2017 05:15","6546","7268"
"24.09.2017 05:15 - 24.09.2017 05:30","6501","7234"
"24.09.2017 05:30 - 24.09.2017 05:45","6544","7286"
"24.09.2017 05:45 - 24.09.2017 06:00","6547","7291"
"24.09.2017 06:00 - 24.09.2017 06:15","6505","7555"
"24.09.2017 06:15 - 24.09.2017 06:30","6677","7504"
"24.09.2017 06:30 - 24.09.2017 06:45","6771","7565"
"24.09.2017 06:45 - 24.09.2017 07:00","6893","7576"
"24.09.2017 07:00 - 24.09.2017 07:15","7024","7727"
"24.09.2017 07:15 - 24.09.2017 07:30","7222","7928"
"24.09.2017 07:30 - 24.09.2017 07:45","8043","8114"
"24.09.2017 07:45 - 24.09.2017 08:00","8397","8319"
"24.09.2017 08:00 - 24.09.2017 08:15","8551","8635"
"24.09.2017 08:15 - 24.09.2017 08:30","8660","8786"
"24.09.2017 08:30 - 24.09.2017 08:45","8870","8764"
"24.09.2017 08:45 - 24.09.2017 09:00","8956","8918"
"24.09.2017 09:00 - 24.09.2017 09:15","9092","9054"
"24.09.2017 09:15 - 24.09.2017 09:30","9268","9243"
"24.09.2017 09:30 - 24.09.2017 09:45","9358","9368"
"24.09.2017 09:45 - 24.09.2017 10:00","9433","9498"
"24.09.2017 10:00 - 24.09.2017 10:15","9525","9467"
"24.09.2017 10:15 - 24.09.2017 10:30","9598","9684"
"24.09.2017 10:30 - 24.09.2017 10:45","9647","9827"
"24.09.2017 10:45 - 24.09.2017 11:00","9790","10062"
"24.09.2017 11:00 - 24.09.2017 11:15","9986","10155"
"24.09.2017 11:15 - 24.09.2017 11:30","10149","10386"
"24.09.2017 11:30 - 24.09.2017 11:45","10257","10535"
"24.09.2017 11:45 - 24.09.2017 12:00","9647","10476"
"24.09.2017 12:00 - 24.09.2017 12:15","9854","10049"
"24.09.2017 12:15 - 24.09.2017 12:30","9845","9798"
"24.09.2017 12:30 - 24.09.2017 12:45","9471","9658"
"24.09.2017 12:45 - 24.09.2017 13:00","9480","9524"
"24.09.2017 13:00 - 24.09.2017 13:15","9007","8976"
"24.09.2017 13:15 - 24.09.2017 13:30","9188","8740"
"24.09.2017 13:30 - 24.09.2017 13:45","9143","8664"
"24.09.2017 13:45 - 24.09.2017 14:00","8886","8459"
"24.09.2017 14:00 - 24.09.2017 14:15","8848","8444"
"24.09.2017 14:15 - 24.09.2017 14:30","8546","8352"
"24.09.2017 14:30 - 24.09.2017 14:45","8519","8243"
"24.09.2017 14:45 - 24.09.2017 15:00","9006","8363"
"24.09.2017 15:00 - 24.09.2017 15:15","9162","8574"
"24.09.2017 15:15 - 24.09.2017 15:30","8745","8345"
"24.09.2017 15:30 - 24.09.2017 15:45","8715","8589"
"24.09.2017 15:45 - 24.09.2017 16:00","8703","8544"
"24.09.2017 16:00 - 24.09.2017 16:15","8774","8705"
"24.09.2017 16:15 - 24.09.2017 16:30","9049","8910"
"24.09.2017 16:30 - 24.09.2017 16:45","8898","8977"
"24.09.2017 16:45 - 24.09.2017 17:00","8594","8951"
"24.09.2017 17:00 - 24.09.2017 17:15","8767","9390"
"24.09.2017 17:15 - 24.09.2017 17:30","8833","9508"
"24.09.2017 17:30 - 24.09.2017 17:45","9127","9764"
"24.09.2017 17:45 - 24.09.2017 18:00","9063","9751"
"24.09.2017 18:00 - 24.09.2017 18:15","9180","9615"
"24.09.2017 18:15 - 24.09.2017 18:30","9355","9711"
"24.09.2017 18:30 - 24.09.2017 18:45","9491","9932"
"24.09.2017 18:45 - 24.09.2017 19:00","9572","9977"
"24.09.2017 19:00 - 24.09.2017 19:15","9709","10211"
"24.09.2017 19:15 - 24.09.2017 19:30","9772","10269"
"24.09.2017 19:30 - 24.09.2017 19:45","9674","10379"
"24.09.2017 19:45 - 24.09.2017 20:00","9224","10240"
"24.09.2017 20:00 - 24.09.2017 20:15","9483","10081"
"24.09.2017 20:15 - 24.09.2017 20:30","9557","9849"
"24.09.2017 20:30 - 24.09.2017 20:45","8877","9820"
"24.09.2017 20:45 - 24.09.2017 21:00","9063","9675"
"24.09.2017 21:00 - 24.09.2017 21:15","8592","9668"
"24.09.2017 21:15 - 24.09.2017 21:30","8706","9529"
"24.09.2017 21:30 - 24.09.2017 21:45","8950","9459"
"24.09.2017 21:45 - 24.09.2017 22:00","9209","9295"
"24.09.2017 22:00 - 24.09.2017 22:15","9186","9355"
"24.09.2017 22:15 - 24.09.2017 22:30","9063","9304"
"24.09.2017 22:30 - 24.09.2017 22:45","8928","9290"
"24.09.2017 22:45 - 24.09.2017 23:00","8548","9252"
"24.09.2017 23:00 - 24.09.2017 23:15","8151","8936"
"24.09.2017 23:15 - 24.09.2017 23:30","7952","8798"
"24.09.2017 23:30 - 24.09.2017 23:45","7780","8615"
"24.09.2017 23:45 - 25.09.2017 00:00","7515","8633"
"25.09.2017 00:00 - 25.09.2017 00:15","7210","8469"
"25.09.2017 00:15 - 25.09.2017 00:30","7070","8369"
"25.09.2017 00:30 - 25.09.2017 00:45","6987","8221"
"25.09.2017 00:45 - 25.09.2017 01:00","6917","8150"
"25.09.2017 01:00 - 25.09.2017 01:15","6844","8162"
"25.09.2017 01:15 - 25.09.2017 01:30","6761","8146"
"25.09.2017 01:30 - 25.09.2017 01:45","6704","8171"
"25.09.2017 01:45 - 25.09.2017 02:00","6698","8046"
"25.09.2017 02:00 - 25.09.2017 02:15","6692","7968"
"25.09.2017 02:15 - 25.09.2017 02:30","6659","8100"
"25.09.2017 02:30 - 25.09.2017 02:45","6658","8050"
"25.09.2017 02:45 - 25.09.2017 03:00","6689","8045"
"25.09.2017 03:00 - 25.09.2017 03:15","6716","8010"
"25.09.2017 03:15 - 25.09.2017 03:30","6679","8170"
"25.09.2017 03:30 - 25.09.2017 03:45","6684","8187"
"25.09.2017 03:45 - 25.09.2017 04:00","6712","8106"
"25.09.2017 04:00 - 25.09.2017 04:15","7026","8388"
"25.09.2017 04:15 - 25.09.2017 04:30","7105","8524"
"25.09.2017 04:30 - 25.09.2017 04:45","7226","8664"
"25.09.2017 04:45 - 25.09.2017 05:00","7329","8702"
"25.09.2017 05:00 - 25.09.2017 05:15","7638","8982"
"25.09.2017 05:15 - 25.09.2017 05:30","7787","9174"
"25.09.2017 05:30 - 25.09.2017 05:45","8069","9488"
"25.09.2017 05:45 - 25.09.2017 06:00","8385","9736"
"25.09.2017 06:00 - 25.09.2017 06:15","8812","10112"
"25.09.2017 06:15 - 25.09.2017 06:30","9263","10468"
"25.09.2017 06:30 - 25.09.2017 06:45","9548","10773"
"25.09.2017 06:45 - 25.09.2017 07:00","9848","10930"
"25.09.2017 07:00 - 25.09.2017 07:15","10131","10923"
"25.09.2017 07:15 - 25.09.2017 07:30","10353","11193"
"25.09.2017 07:30 - 25.09.2017 07:45","10547","11389"
"25.09.2017 07:45 - 25.09.2017 08:00","10849","11558"
"25.09.2017 08:00 - 25.09.2017 08:15","10931","11735"
"25.09.2017 08:15 - 25.09.2017 08:30","10961","11678"
"25.09.2017 08:30 - 25.09.2017 08:45","10915","11726"
"25.09.2017 08:45 - 25.09.2017 09:00","10886","11727"
"25.09.2017 09:00 - 25.09.2017 09:15","10925","11651"
"25.09.2017 09:15 - 25.09.2017 09:30","11006","11622"
"25.09.2017 09:30 - 25.09.2017 09:45","11011","11853"
"25.09.2017 09:45 - 25.09.2017 10:00","11032","11972"
"25.09.2017 10:00 - 25.09.2017 10:15","11116","11909"
"25.09.2017 10:15 - 25.09.2017 10:30","11132","11892"
"25.09.2017 10:30 - 25.09.2017 10:45","11149","12049"
"25.09.2017 10:45 - 25.09.2017 11:00","11190","12196"
"25.09.2017 11:00 - 25.09.2017 11:15","11274","12383"
"25.09.2017 11:15 - 25.09.2017 11:30","11366","12442"
"25.09.2017 11:30 - 25.09.2017 11:45","11396","12515"
"25.09.2017 11:45 - 25.09.2017 12:00","11490","12472"
"25.09.2017 12:00 - 25.09.2017 12:15","10620","12312"
"25.09.2017 12:15 - 25.09.2017 12:30","10119","12469"
"25.09.2017 12:30 - 25.09.2017 12:45","10574","12431"
"25.09.2017 12:45 - 25.09.2017 13:00","9806","12258"
"25.09.2017 13:00 - 25.09.2017 13:15","10664","12118"
"25.09.2017 13:15 - 25.09.2017 13:30","10260","12288"
"25.09.2017 13:30 - 25.09.2017 13:45","10158","12223"
"25.09.2017 13:45 - 25.09.2017 14:00","10578","11980"
"25.09.2017 14:00 - 25.09.2017 14:15","10560","12095"
"25.09.2017 14:15 - 25.09.2017 14:30","10247","12026"
"25.09.2017 14:30 - 25.09.2017 14:45","9650","11958"
"25.09.2017 14:45 - 25.09.2017 15:00","10006","12028"
"25.09.2017 15:00 - 25.09.2017 15:15","9755","12249"
"25.09.2017 15:15 - 25.09.2017 15:30","10257","12168"
"25.09.2017 15:30 - 25.09.2017 15:45","10110","12178"
"25.09.2017 15:45 - 25.09.2017 16:00","10215","11913"
"25.09.2017 16:00 - 25.09.2017 16:15","9586","11906"
"25.09.2017 16:15 - 25.09.2017 16:30","9488","11859"
"25.09.2017 16:30 - 25.09.2017 16:45","9027","11725"
"25.09.2017 16:45 - 25.09.2017 17:00","10144","11572"
"25.09.2017 17:00 - 25.09.2017 17:15","10166","11397"
"25.09.2017 17:15 - 25.09.2017 17:30","10160","11569"
"25.09.2017 17:30 - 25.09.2017 17:45","9666","11548"
"25.09.2017 17:45 - 25.09.2017 18:00","10182","11546"
"25.09.2017 18:00 - 25.09.2017 18:15","10110","11464"
"25.09.2017 18:15 - 25.09.2017 18:30","9687","11516"
"25.09.2017 18:30 - 25.09.2017 18:45","10068","11446"
"25.09.2017 18:45 - 25.09.2017 19:00","10196","11493"
"25.09.2017 19:00 - 25.09.2017 19:15","9708","11719"
"25.09.2017 19:15 - 25.09.2017 19:30","9750","11938"
"25.09.2017 19:30 - 25.09.2017 19:45","9742","11795"
"25.09.2017 19:45 - 25.09.2017 20:00","10107","11927"
"25.09.2017 20:00 - 25.09.2017 20:15","9998","11785"
"25.09.2017 20:15 - 25.09.2017 20:30","9661","11514"
"25.09.2017 20:30 - 25.09.2017 20:45","9731","11067"
"25.09.2017 20:45 - 25.09.2017 21:00","9195","10871"
"25.09.2017 21:00 - 25.09.2017 21:15","9720","10747"
"25.09.2017 21:15 - 25.09.2017 21:30","9576","10550"
"25.09.2017 21:30 - 25.09.2017 21:45","9868","10477"
"25.09.2017 21:45 - 25.09.2017 22:00","8715","10190"
"25.09.2017 22:00 - 25.09.2017 22:15","8625","10144"
"25.09.2017 22:15 - 25.09.2017 22:30","8391","9896"
"25.09.2017 22:30 - 25.09.2017 22:45","8208","9761"
"25.09.2017 22:45 - 25.09.2017 23:00","8237","9558"
"25.09.2017 23:00 - 25.09.2017 23:15","8372","9540"
"25.09.2017 23:15 - 25.09.2017 23:30","8275","9237"
"25.09.2017 23:30 - 25.09.2017 23:45","8073","9117"
"25.09.2017 23:45 - 26.09.2017 00:00","7877","8908"
"26.09.2017 00:00 - 26.09.2017 00:15","7800","8776"
"26.09.2017 00:15 - 26.09.2017 00:30","7699","8602"
"26.09.2017 00:30 - 26.09.2017 00:45","7621","8502"
"26.09.2017 00:45 - 26.09.2017 01:00","7537","8416"
"26.09.2017 01:00 - 26.09.2017 01:15","7449","8404"
"26.09.2017 01:15 - 26.09.2017 01:30","7365","8447"
"26.09.2017 01:30 - 26.09.2017 01:45","7295","8302"
"26.09.2017 01:45 - 26.09.2017 02:00","7261","8183"
"26.09.2017 02:00 - 26.09.2017 02:15","7234","8093"
"26.09.2017 02:15 - 26.09.2017 02:30","7201","8026"
"26.09.2017 02:30 - 26.09.2017 02:45","7198","7908"
"26.09.2017 02:45 - 26.09.2017 03:00","7223","8098"
"26.09.2017 03:00 - 26.09.2017 03:15","7271","8122"
"26.09.2017 03:15 - 26.09.2017 03:30","7288","8224"
"26.09.2017 03:30 - 26.09.2017 03:45","7287","8171"
"26.09.2017 03:45 - 26.09.2017 04:00","7298","8314"
"26.09.2017 04:00 - 26.09.2017 04:15","7454","8383"
"26.09.2017 04:15 - 26.09.2017 04:30","7506","8535"
"26.09.2017 04:30 - 26.09.2017 04:45","7576","8581"
"26.09.2017 04:45 - 26.09.2017 05:00","7653","8639"
"26.09.2017 05:00 - 26.09.2017 05:15","7873","8915"
"26.09.2017 05:15 - 26.09.2017 05:30","7978","9007"
"26.09.2017 05:30 - 26.09.2017 05:45","8175","9327"
"26.09.2017 05:45 - 26.09.2017 06:00","8410","9562"
"26.09.2017 06:00 - 26.09.2017 06:15","8739","9804"
"26.09.2017 06:15 - 26.09.2017 06:30","9078","10400"
"26.09.2017 06:30 - 26.09.2017 06:45","9377","10509"
"26.09.2017 06:45 - 26.09.2017 07:00","9634","10870"
"26.09.2017 07:00 - 26.09.2017 07:15","9885","10976"
"26.09.2017 07:15 - 26.09.2017 07:30","10120","11227"
"26.09.2017 07:30 - 26.09.2017 07:45","10460","11374"
"26.09.2017 07:45 - 26.09.2017 08:00","10677","11606"
