"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(50Hertz)","Actual Total Load [MW] - CTA|DE(50Hertz)"
"10.08.2015 10:30 - 10.08.2015 10:45","11002","11002"
"10.08.2015 10:45 - 10.08.2015 11:00","11035","11035"
"10.08.2015 11:00 - 10.08.2015 11:15","11096","11096"
"10.08.2015 11:15 - 10.08.2015 11:30","11203","11203"
"10.08.2015 11:30 - 10.08.2015 11:45","11306","11306"
"10.08.2015 11:45 - 10.08.2015 12:00","11384","11384"
"10.08.2015 12:00 - 10.08.2015 12:15","11347","11347"
"10.08.2015 12:15 - 10.08.2015 12:30","11498","11498"
"10.08.2015 12:30 - 10.08.2015 12:45","11529","11529"
"10.08.2015 12:45 - 10.08.2015 13:00","11584","11584"
"10.08.2015 13:00 - 10.08.2015 13:15","11478","11478"
"10.08.2015 13:15 - 10.08.2015 13:30","11281","11281"
"10.08.2015 13:30 - 10.08.2015 13:45","11237","11237"
"10.08.2015 13:45 - 10.08.2015 14:00","11192","11192"
"10.08.2015 14:00 - 10.08.2015 14:15","11167","11167"
"10.08.2015 14:15 - 10.08.2015 14:30","11188","11188"
"10.08.2015 14:30 - 10.08.2015 14:45","11277","11277"
"10.08.2015 14:45 - 10.08.2015 15:00","11307","11307"
"10.08.2015 15:00 - 10.08.2015 15:15","11153","11153"
"10.08.2015 15:15 - 10.08.2015 15:30","10927","10927"
"10.08.2015 15:30 - 10.08.2015 15:45","10767","10767"
"10.08.2015 15:45 - 10.08.2015 16:00","10687","10687"
"10.08.2015 16:00 - 10.08.2015 16:15","10729","10729"
"10.08.2015 16:15 - 10.08.2015 16:30","10808","10808"
"10.08.2015 16:30 - 10.08.2015 16:45","10846","10846"
"10.08.2015 16:45 - 10.08.2015 17:00","10903","10903"
"10.08.2015 17:00 - 10.08.2015 17:15","10881","10881"
"10.08.2015 17:15 - 10.08.2015 17:30","10974","10974"
"10.08.2015 17:30 - 10.08.2015 17:45","11049","11049"
"10.08.2015 17:45 - 10.08.2015 18:00","11093","11093"
"10.08.2015 18:00 - 10.08.2015 18:15","11004","11004"
"10.08.2015 18:15 - 10.08.2015 18:30","10996","10996"
"10.08.2015 18:30 - 10.08.2015 18:45","11112","11112"
"10.08.2015 18:45 - 10.08.2015 19:00","11235","11235"
"10.08.2015 19:00 - 10.08.2015 19:15","11196","11196"
"10.08.2015 19:15 - 10.08.2015 19:30","11112","11112"
"10.08.2015 19:30 - 10.08.2015 19:45","11090","11090"
"10.08.2015 19:45 - 10.08.2015 20:00","11068","11068"
"10.08.2015 20:00 - 10.08.2015 20:15","10750","10750"
"10.08.2015 20:15 - 10.08.2015 20:30","10511","10511"
"10.08.2015 20:30 - 10.08.2015 20:45","10431","10431"
"10.08.2015 20:45 - 10.08.2015 21:00","10383","10383"
"10.08.2015 21:00 - 10.08.2015 21:15","10375","10375"
"10.08.2015 21:15 - 10.08.2015 21:30","10450","10450"
"10.08.2015 21:30 - 10.08.2015 21:45","10265","10265"
"10.08.2015 21:45 - 10.08.2015 22:00","10093","10093"
"10.08.2015 22:00 - 10.08.2015 22:15","9825","9825"
"10.08.2015 22:15 - 10.08.2015 22:30","9684","9684"
"10.08.2015 22:30 - 10.08.2015 22:45","9495","9495"
"10.08.2015 22:45 - 10.08.2015 23:00","9248","9248"
"10.08.2015 23:00 - 10.08.2015 23:15","8879","8879"
"10.08.2015 23:15 - 10.08.2015 23:30","8725","8725"
"10.08.2015 23:30 - 10.08.2015 23:45","8656","8656"
"10.08.2015 23:45 - 11.08.2015 00:00","8583","8583"
"11.08.2015 00:00 - 11.08.2015 00:15","8411","8411"
"11.08.2015 00:15 - 11.08.2015 00:30","8302","8302"
"11.08.2015 00:30 - 11.08.2015 00:45","8332","8332"
"11.08.2015 00:45 - 11.08.2015 01:00","8243","8243"
"11.08.2015 01:00 - 11.08.2015 01:15","8104","8104"
"11.08.2015 01:15 - 11.08.2015 01:30","7956","7956"
"11.08.2015 01:30 - 11.08.2015 01:45","7902","7902"
"11.08.2015 01:45 - 11.08.2015 02:00","7834","7834"
"11.08.2015 02:00 - 11.08.2015 02:15","7575","7575"
"11.08.2015 02:15 - 11.08.2015 02:30","7648","7648"
"11.08.2015 02:30 - 11.08.2015 02:45","7853","7853"
"11.08.2015 02:45 - 11.08.2015 03:00","8005","8005"
"11.08.2015 03:00 - 11.08.2015 03:15","7906","7906"
"11.08.2015 03:15 - 11.08.2015 03:30","7753","7753"
"11.08.2015 03:30 - 11.08.2015 03:45","8012","8012"
"11.08.2015 03:45 - 11.08.2015 04:00","7960","7960"
"11.08.2015 04:00 - 11.08.2015 04:15","7963","7963"
"11.08.2015 04:15 - 11.08.2015 04:30","7953","7953"
"11.08.2015 04:30 - 11.08.2015 04:45","8053","8053"
"11.08.2015 04:45 - 11.08.2015 05:00","8098","8098"
"11.08.2015 05:00 - 11.08.2015 05:15","8388","8388"
"11.08.2015 05:15 - 11.08.2015 05:30","8605","8605"
"11.08.2015 05:30 - 11.08.2015 05:45","8847","8847"
"11.08.2015 05:45 - 11.08.2015 06:00","8793","8793"
"11.08.2015 06:00 - 11.08.2015 06:15","9182","9182"
"11.08.2015 06:15 - 11.08.2015 06:30","9580","9580"
"11.08.2015 06:30 - 11.08.2015 06:45","9783","9783"
"11.08.2015 06:45 - 11.08.2015 07:00","10100","10100"
"11.08.2015 07:00 - 11.08.2015 07:15","10511","10511"
"11.08.2015 07:15 - 11.08.2015 07:30","10852","10852"
"11.08.2015 07:30 - 11.08.2015 07:45","11040","11040"
"11.08.2015 07:45 - 11.08.2015 08:00","11116","11116"
"11.08.2015 08:00 - 11.08.2015 08:15","11402","11402"
"11.08.2015 08:15 - 11.08.2015 08:30","11405","11405"
"11.08.2015 08:30 - 11.08.2015 08:45","11553","11553"
"11.08.2015 08:45 - 11.08.2015 09:00","11622","11622"
"11.08.2015 09:00 - 11.08.2015 09:15","11448","11448"
"11.08.2015 09:15 - 11.08.2015 09:30","11411","11411"
"11.08.2015 09:30 - 11.08.2015 09:45","11541","11541"
"11.08.2015 09:45 - 11.08.2015 10:00","11715","11715"
"11.08.2015 10:00 - 11.08.2015 10:15","11728","11728"
"11.08.2015 10:15 - 11.08.2015 10:30","11862","11862"
"11.08.2015 10:30 - 11.08.2015 10:45","11928","11928"
"11.08.2015 10:45 - 11.08.2015 11:00","11908","11908"
"11.08.2015 11:00 - 11.08.2015 11:15","11964","11964"
"11.08.2015 11:15 - 11.08.2015 11:30","11899","11899"
"11.08.2015 11:30 - 11.08.2015 11:45","11934","11934"
"11.08.2015 11:45 - 11.08.2015 12:00","11858","11858"
"11.08.2015 12:00 - 11.08.2015 12:15","11781","11781"
"11.08.2015 12:15 - 11.08.2015 12:30","11673","11673"
"11.08.2015 12:30 - 11.08.2015 12:45","11623","11623"
"11.08.2015 12:45 - 11.08.2015 13:00","11528","11528"
"11.08.2015 13:00 - 11.08.2015 13:15","11446","11446"
"11.08.2015 13:15 - 11.08.2015 13:30","11393","11393"
"11.08.2015 13:30 - 11.08.2015 13:45","11566","11566"
"11.08.2015 13:45 - 11.08.2015 14:00","11377","11377"
"11.08.2015 14:00 - 11.08.2015 14:15","11339","11339"
"11.08.2015 14:15 - 11.08.2015 14:30","11409","11409"
"11.08.2015 14:30 - 11.08.2015 14:45","11476","11476"
"11.08.2015 14:45 - 11.08.2015 15:00","11392","11392"
"11.08.2015 15:00 - 11.08.2015 15:15","11046","11046"
"11.08.2015 15:15 - 11.08.2015 15:30","11098","11098"
"11.08.2015 15:30 - 11.08.2015 15:45","11044","11044"
"11.08.2015 15:45 - 11.08.2015 16:00","11199","11199"
"11.08.2015 16:00 - 11.08.2015 16:15","11137","11137"
"11.08.2015 16:15 - 11.08.2015 16:30","11027","11027"
"11.08.2015 16:30 - 11.08.2015 16:45","11209","11209"
"11.08.2015 16:45 - 11.08.2015 17:00","11214","11214"
"11.08.2015 17:00 - 11.08.2015 17:15","11144","11144"
"11.08.2015 17:15 - 11.08.2015 17:30","11192","11192"
"11.08.2015 17:30 - 11.08.2015 17:45","11164","11164"
"11.08.2015 17:45 - 11.08.2015 18:00","11068","11068"
"11.08.2015 18:00 - 11.08.2015 18:15","11009","11009"
"11.08.2015 18:15 - 11.08.2015 18:30","11030","11030"
"11.08.2015 18:30 - 11.08.2015 18:45","10969","10969"
"11.08.2015 18:45 - 11.08.2015 19:00","11081","11081"
"11.08.2015 19:00 - 11.08.2015 19:15","11038","11038"
"11.08.2015 19:15 - 11.08.2015 19:30","11065","11065"
"11.08.2015 19:30 - 11.08.2015 19:45","11018","11018"
"11.08.2015 19:45 - 11.08.2015 20:00","10991","10991"
"11.08.2015 20:00 - 11.08.2015 20:15","10704","10704"
"11.08.2015 20:15 - 11.08.2015 20:30","10377","10377"
"11.08.2015 20:30 - 11.08.2015 20:45","10295","10295"
"11.08.2015 20:45 - 11.08.2015 21:00","10208","10208"
"11.08.2015 21:00 - 11.08.2015 21:15","10458","10458"
"11.08.2015 21:15 - 11.08.2015 21:30","10377","10377"
"11.08.2015 21:30 - 11.08.2015 21:45","10176","10176"
"11.08.2015 21:45 - 11.08.2015 22:00","10105","10105"
"11.08.2015 22:00 - 11.08.2015 22:15","9934","9934"
"11.08.2015 22:15 - 11.08.2015 22:30","9548","9548"
"11.08.2015 22:30 - 11.08.2015 22:45","9383","9383"
"11.08.2015 22:45 - 11.08.2015 23:00","9172","9172"
"11.08.2015 23:00 - 11.08.2015 23:15","9077","9077"
"11.08.2015 23:15 - 11.08.2015 23:30","8960","8960"
"11.08.2015 23:30 - 11.08.2015 23:45","8688","8688"
"11.08.2015 23:45 - 12.08.2015 00:00","8566","8566"
"12.08.2015 00:00 - 12.08.2015 00:15","8369","8369"
"12.08.2015 00:15 - 12.08.2015 00:30","8315","8315"
"12.08.2015 00:30 - 12.08.2015 00:45","8275","8275"
"12.08.2015 00:45 - 12.08.2015 01:00","8197","8197"
"12.08.2015 01:00 - 12.08.2015 01:15","8132","8132"
"12.08.2015 01:15 - 12.08.2015 01:30","8065","8065"
"12.08.2015 01:30 - 12.08.2015 01:45","8066","8066"
"12.08.2015 01:45 - 12.08.2015 02:00","7972","7972"
"12.08.2015 02:00 - 12.08.2015 02:15","7825","7825"
"12.08.2015 02:15 - 12.08.2015 02:30","7778","7778"
"12.08.2015 02:30 - 12.08.2015 02:45","7771","7771"
"12.08.2015 02:45 - 12.08.2015 03:00","7737","7737"
"12.08.2015 03:00 - 12.08.2015 03:15","7765","7765"
"12.08.2015 03:15 - 12.08.2015 03:30","7755","7755"
"12.08.2015 03:30 - 12.08.2015 03:45","7874","7874"
"12.08.2015 03:45 - 12.08.2015 04:00","7748","7748"
"12.08.2015 04:00 - 12.08.2015 04:15","7877","7877"
"12.08.2015 04:15 - 12.08.2015 04:30","7947","7947"
"12.08.2015 04:30 - 12.08.2015 04:45","8027","8027"
"12.08.2015 04:45 - 12.08.2015 05:00","8065","8065"
"12.08.2015 05:00 - 12.08.2015 05:15","8292","8292"
"12.08.2015 05:15 - 12.08.2015 05:30","8494","8494"
"12.08.2015 05:30 - 12.08.2015 05:45","8649","8649"
"12.08.2015 05:45 - 12.08.2015 06:00","8665","8665"
"12.08.2015 06:00 - 12.08.2015 06:15","9020","9020"
"12.08.2015 06:15 - 12.08.2015 06:30","9539","9539"
"12.08.2015 06:30 - 12.08.2015 06:45","9659","9659"
"12.08.2015 06:45 - 12.08.2015 07:00","10049","10049"
"12.08.2015 07:00 - 12.08.2015 07:15","10406","10406"
"12.08.2015 07:15 - 12.08.2015 07:30","10851","10851"
"12.08.2015 07:30 - 12.08.2015 07:45","10964","10964"
"12.08.2015 07:45 - 12.08.2015 08:00","11117","11117"
"12.08.2015 08:00 - 12.08.2015 08:15","11220","11220"
"12.08.2015 08:15 - 12.08.2015 08:30","11277","11277"
"12.08.2015 08:30 - 12.08.2015 08:45","11236","11236"
"12.08.2015 08:45 - 12.08.2015 09:00","11316","11316"
"12.08.2015 09:00 - 12.08.2015 09:15","11228","11228"
"12.08.2015 09:15 - 12.08.2015 09:30","11198","11198"
"12.08.2015 09:30 - 12.08.2015 09:45","11313","11313"
"12.08.2015 09:45 - 12.08.2015 10:00","11385","11385"
"12.08.2015 10:00 - 12.08.2015 10:15","11548","11548"
"12.08.2015 10:15 - 12.08.2015 10:30","11424","11424"
"12.08.2015 10:30 - 12.08.2015 10:45","11376","11376"
"12.08.2015 10:45 - 12.08.2015 11:00","11482","11482"
"12.08.2015 11:00 - 12.08.2015 11:15","11576","11576"
"12.08.2015 11:15 - 12.08.2015 11:30","11531","11531"
"12.08.2015 11:30 - 12.08.2015 11:45","11590","11590"
"12.08.2015 11:45 - 12.08.2015 12:00","11575","11575"
"12.08.2015 12:00 - 12.08.2015 12:15","11566","11566"
"12.08.2015 12:15 - 12.08.2015 12:30","11390","11390"
"12.08.2015 12:30 - 12.08.2015 12:45","11579","11579"
"12.08.2015 12:45 - 12.08.2015 13:00","11420","11420"
"12.08.2015 13:00 - 12.08.2015 13:15","11403","11403"
"12.08.2015 13:15 - 12.08.2015 13:30","11318","11318"
"12.08.2015 13:30 - 12.08.2015 13:45","11293","11293"
"12.08.2015 13:45 - 12.08.2015 14:00","11466","11466"
"12.08.2015 14:00 - 12.08.2015 14:15","11402","11402"
"12.08.2015 14:15 - 12.08.2015 14:30","11269","11269"
"12.08.2015 14:30 - 12.08.2015 14:45","11160","11160"
"12.08.2015 14:45 - 12.08.2015 15:00","11215","11215"
"12.08.2015 15:00 - 12.08.2015 15:15","11272","11272"
"12.08.2015 15:15 - 12.08.2015 15:30","11356","11356"
"12.08.2015 15:30 - 12.08.2015 15:45","11431","11431"
"12.08.2015 15:45 - 12.08.2015 16:00","11262","11262"
"12.08.2015 16:00 - 12.08.2015 16:15","11339","11339"
"12.08.2015 16:15 - 12.08.2015 16:30","11297","11297"
"12.08.2015 16:30 - 12.08.2015 16:45","11265","11265"
"12.08.2015 16:45 - 12.08.2015 17:00","11077","11077"
"12.08.2015 17:00 - 12.08.2015 17:15","11276","11276"
"12.08.2015 17:15 - 12.08.2015 17:30","11239","11239"
"12.08.2015 17:30 - 12.08.2015 17:45","11064","11064"
"12.08.2015 17:45 - 12.08.2015 18:00","11035","11035"
"12.08.2015 18:00 - 12.08.2015 18:15","11008","11008"
"12.08.2015 18:15 - 12.08.2015 18:30","11069","11069"
"12.08.2015 18:30 - 12.08.2015 18:45","11006","11006"
"12.08.2015 18:45 - 12.08.2015 19:00","11039","11039"
"12.08.2015 19:00 - 12.08.2015 19:15","11052","11052"
"12.08.2015 19:15 - 12.08.2015 19:30","11076","11076"
"12.08.2015 19:30 - 12.08.2015 19:45","11079","11079"
"12.08.2015 19:45 - 12.08.2015 20:00","10912","10912"
"12.08.2015 20:00 - 12.08.2015 20:15","10678","10678"
"12.08.2015 20:15 - 12.08.2015 20:30","10572","10572"
"12.08.2015 20:30 - 12.08.2015 20:45","10421","10421"
"12.08.2015 20:45 - 12.08.2015 21:00","10319","10319"
"12.08.2015 21:00 - 12.08.2015 21:15","10425","10425"
"12.08.2015 21:15 - 12.08.2015 21:30","10396","10396"
"12.08.2015 21:30 - 12.08.2015 21:45","10235","10235"
"12.08.2015 21:45 - 12.08.2015 22:00","9966","9966"
"12.08.2015 22:00 - 12.08.2015 22:15","9885","9885"
"12.08.2015 22:15 - 12.08.2015 22:30","9741","9741"
"12.08.2015 22:30 - 12.08.2015 22:45","9326","9326"
"12.08.2015 22:45 - 12.08.2015 23:00","9174","9174"
"12.08.2015 23:00 - 12.08.2015 23:15","9077","9077"
"12.08.2015 23:15 - 12.08.2015 23:30","8917","8917"
"12.08.2015 23:30 - 12.08.2015 23:45","8719","8719"
"12.08.2015 23:45 - 13.08.2015 00:00","8581","8581"
"13.08.2015 00:00 - 13.08.2015 00:15","8392","8392"
"13.08.2015 00:15 - 13.08.2015 00:30","8227","8227"
"13.08.2015 00:30 - 13.08.2015 00:45","8165","8165"
"13.08.2015 00:45 - 13.08.2015 01:00","8082","8082"
"13.08.2015 01:00 - 13.08.2015 01:15","8057","8057"
"13.08.2015 01:15 - 13.08.2015 01:30","7764","7764"
"13.08.2015 01:30 - 13.08.2015 01:45","7742","7742"
"13.08.2015 01:45 - 13.08.2015 02:00","7665","7665"
"13.08.2015 02:00 - 13.08.2015 02:15","7678","7678"
"13.08.2015 02:15 - 13.08.2015 02:30","7587","7587"
"13.08.2015 02:30 - 13.08.2015 02:45","7592","7592"
"13.08.2015 02:45 - 13.08.2015 03:00","7694","7694"
"13.08.2015 03:00 - 13.08.2015 03:15","7719","7719"
"13.08.2015 03:15 - 13.08.2015 03:30","7661","7661"
"13.08.2015 03:30 - 13.08.2015 03:45","7719","7719"
"13.08.2015 03:45 - 13.08.2015 04:00","7683","7683"
"13.08.2015 04:00 - 13.08.2015 04:15","7873","7873"
"13.08.2015 04:15 - 13.08.2015 04:30","7816","7816"
"13.08.2015 04:30 - 13.08.2015 04:45","7911","7911"
"13.08.2015 04:45 - 13.08.2015 05:00","7999","7999"
"13.08.2015 05:00 - 13.08.2015 05:15","8232","8232"
"13.08.2015 05:15 - 13.08.2015 05:30","8254","8254"
"13.08.2015 05:30 - 13.08.2015 05:45","8446","8446"
"13.08.2015 05:45 - 13.08.2015 06:00","8647","8647"
"13.08.2015 06:00 - 13.08.2015 06:15","9063","9063"
"13.08.2015 06:15 - 13.08.2015 06:30","9399","9399"
"13.08.2015 06:30 - 13.08.2015 06:45","9617","9617"
"13.08.2015 06:45 - 13.08.2015 07:00","9911","9911"
"13.08.2015 07:00 - 13.08.2015 07:15","10274","10274"
"13.08.2015 07:15 - 13.08.2015 07:30","10481","10481"
"13.08.2015 07:30 - 13.08.2015 07:45","10599","10599"
"13.08.2015 07:45 - 13.08.2015 08:00","10793","10793"
"13.08.2015 08:00 - 13.08.2015 08:15","10835","10835"
"13.08.2015 08:15 - 13.08.2015 08:30","10849","10849"
"13.08.2015 08:30 - 13.08.2015 08:45","10848","10848"
"13.08.2015 08:45 - 13.08.2015 09:00","10883","10883"
"13.08.2015 09:00 - 13.08.2015 09:15","10823","10823"
"13.08.2015 09:15 - 13.08.2015 09:30","10755","10755"
"13.08.2015 09:30 - 13.08.2015 09:45","10901","10901"
"13.08.2015 09:45 - 13.08.2015 10:00","10941","10941"
"13.08.2015 10:00 - 13.08.2015 10:15","10782","10782"
"13.08.2015 10:15 - 13.08.2015 10:30","10890","10890"
"13.08.2015 10:30 - 13.08.2015 10:45","11084","11084"
"13.08.2015 10:45 - 13.08.2015 11:00","11126","11126"
"13.08.2015 11:00 - 13.08.2015 11:15","11334","11334"
"13.08.2015 11:15 - 13.08.2015 11:30","11301","11301"
"13.08.2015 11:30 - 13.08.2015 11:45","11269","11269"
"13.08.2015 11:45 - 13.08.2015 12:00","11262","11262"
"13.08.2015 12:00 - 13.08.2015 12:15","11115","11115"
"13.08.2015 12:15 - 13.08.2015 12:30","11156","11156"
"13.08.2015 12:30 - 13.08.2015 12:45","11245","11245"
"13.08.2015 12:45 - 13.08.2015 13:00","11337","11337"
"13.08.2015 13:00 - 13.08.2015 13:15","11430","11430"
"13.08.2015 13:15 - 13.08.2015 13:30","11396","11396"
"13.08.2015 13:30 - 13.08.2015 13:45","11323","11323"
"13.08.2015 13:45 - 13.08.2015 14:00","11226","11226"
"13.08.2015 14:00 - 13.08.2015 14:15","11186","11186"
"13.08.2015 14:15 - 13.08.2015 14:30","11290","11290"
"13.08.2015 14:30 - 13.08.2015 14:45","11182","11182"
"13.08.2015 14:45 - 13.08.2015 15:00","11098","11098"
"13.08.2015 15:00 - 13.08.2015 15:15","11241","11241"
"13.08.2015 15:15 - 13.08.2015 15:30","11261","11261"
"13.08.2015 15:30 - 13.08.2015 15:45","11073","11073"
"13.08.2015 15:45 - 13.08.2015 16:00","10899","10899"
"13.08.2015 16:00 - 13.08.2015 16:15","10926","10926"
"13.08.2015 16:15 - 13.08.2015 16:30","10950","10950"
"13.08.2015 16:30 - 13.08.2015 16:45","10932","10932"
"13.08.2015 16:45 - 13.08.2015 17:00","10895","10895"
"13.08.2015 17:00 - 13.08.2015 17:15","10796","10796"
"13.08.2015 17:15 - 13.08.2015 17:30","11046","11046"
"13.08.2015 17:30 - 13.08.2015 17:45","11096","11096"
"13.08.2015 17:45 - 13.08.2015 18:00","11019","11019"
"13.08.2015 18:00 - 13.08.2015 18:15","11055","11055"
"13.08.2015 18:15 - 13.08.2015 18:30","11072","11072"
"13.08.2015 18:30 - 13.08.2015 18:45","11181","11181"
"13.08.2015 18:45 - 13.08.2015 19:00","11129","11129"
"13.08.2015 19:00 - 13.08.2015 19:15","10996","10996"
"13.08.2015 19:15 - 13.08.2015 19:30","11068","11068"
"13.08.2015 19:30 - 13.08.2015 19:45","11065","11065"
"13.08.2015 19:45 - 13.08.2015 20:00","10839","10839"
"13.08.2015 20:00 - 13.08.2015 20:15","10698","10698"
"13.08.2015 20:15 - 13.08.2015 20:30","10514","10514"
"13.08.2015 20:30 - 13.08.2015 20:45","10596","10596"
"13.08.2015 20:45 - 13.08.2015 21:00","10495","10495"
"13.08.2015 21:00 - 13.08.2015 21:15","10454","10454"
"13.08.2015 21:15 - 13.08.2015 21:30","10512","10512"
"13.08.2015 21:30 - 13.08.2015 21:45","10311","10311"
"13.08.2015 21:45 - 13.08.2015 22:00","10146","10146"
"13.08.2015 22:00 - 13.08.2015 22:15","9910","9910"
"13.08.2015 22:15 - 13.08.2015 22:30","9767","9767"
"13.08.2015 22:30 - 13.08.2015 22:45","9442","9442"
"13.08.2015 22:45 - 13.08.2015 23:00","9449","9449"
"13.08.2015 23:00 - 13.08.2015 23:15","9118","9118"
"13.08.2015 23:15 - 13.08.2015 23:30","9008","9008"
"13.08.2015 23:30 - 13.08.2015 23:45","9000","9000"
"13.08.2015 23:45 - 14.08.2015 00:00","8823","8823"
"14.08.2015 00:00 - 14.08.2015 00:15","8624","8624"
"14.08.2015 00:15 - 14.08.2015 00:30","8490","8490"
"14.08.2015 00:30 - 14.08.2015 00:45","8435","8435"
"14.08.2015 00:45 - 14.08.2015 01:00","8205","8205"
"14.08.2015 01:00 - 14.08.2015 01:15","8404","8404"
"14.08.2015 01:15 - 14.08.2015 01:30","8177","8177"
"14.08.2015 01:30 - 14.08.2015 01:45","8096","8096"
"14.08.2015 01:45 - 14.08.2015 02:00","8101","8101"
"14.08.2015 02:00 - 14.08.2015 02:15","8005","8005"
"14.08.2015 02:15 - 14.08.2015 02:30","7953","7953"
"14.08.2015 02:30 - 14.08.2015 02:45","7905","7905"
"14.08.2015 02:45 - 14.08.2015 03:00","8005","8005"
"14.08.2015 03:00 - 14.08.2015 03:15","8057","8057"
"14.08.2015 03:15 - 14.08.2015 03:30","8087","8087"
"14.08.2015 03:30 - 14.08.2015 03:45","8026","8026"
"14.08.2015 03:45 - 14.08.2015 04:00","8112","8112"
"14.08.2015 04:00 - 14.08.2015 04:15","8173","8173"
"14.08.2015 04:15 - 14.08.2015 04:30","8120","8120"
"14.08.2015 04:30 - 14.08.2015 04:45","8286","8286"
"14.08.2015 04:45 - 14.08.2015 05:00","8422","8422"
"14.08.2015 05:00 - 14.08.2015 05:15","8579","8579"
"14.08.2015 05:15 - 14.08.2015 05:30","8686","8686"
"14.08.2015 05:30 - 14.08.2015 05:45","8841","8841"
"14.08.2015 05:45 - 14.08.2015 06:00","9043","9043"
"14.08.2015 06:00 - 14.08.2015 06:15","9361","9361"
"14.08.2015 06:15 - 14.08.2015 06:30","9597","9597"
"14.08.2015 06:30 - 14.08.2015 06:45","9943","9943"
"14.08.2015 06:45 - 14.08.2015 07:00","10232","10232"
"14.08.2015 07:00 - 14.08.2015 07:15","10454","10454"
"14.08.2015 07:15 - 14.08.2015 07:30","10501","10501"
"14.08.2015 07:30 - 14.08.2015 07:45","10854","10854"
"14.08.2015 07:45 - 14.08.2015 08:00","10879","10879"
"14.08.2015 08:00 - 14.08.2015 08:15","10910","10910"
"14.08.2015 08:15 - 14.08.2015 08:30","10747","10747"
"14.08.2015 08:30 - 14.08.2015 08:45","10823","10823"
"14.08.2015 08:45 - 14.08.2015 09:00","10898","10898"
"14.08.2015 09:00 - 14.08.2015 09:15","10890","10890"
"14.08.2015 09:15 - 14.08.2015 09:30","11170","11170"
"14.08.2015 09:30 - 14.08.2015 09:45","11272","11272"
"14.08.2015 09:45 - 14.08.2015 10:00","11233","11233"
"14.08.2015 10:00 - 14.08.2015 10:15","11314","11314"
"14.08.2015 10:15 - 14.08.2015 10:30","11320","11320"
"14.08.2015 10:30 - 14.08.2015 10:45","11381","11381"
"14.08.2015 10:45 - 14.08.2015 11:00","11473","11473"
"14.08.2015 11:00 - 14.08.2015 11:15","11523","11523"
"14.08.2015 11:15 - 14.08.2015 11:30","11413","11413"
"14.08.2015 11:30 - 14.08.2015 11:45","11460","11460"
"14.08.2015 11:45 - 14.08.2015 12:00","11433","11433"
"14.08.2015 12:00 - 14.08.2015 12:15","11450","11450"
"14.08.2015 12:15 - 14.08.2015 12:30","11467","11467"
"14.08.2015 12:30 - 14.08.2015 12:45","11465","11465"
"14.08.2015 12:45 - 14.08.2015 13:00","11533","11533"
"14.08.2015 13:00 - 14.08.2015 13:15","11625","11625"
"14.08.2015 13:15 - 14.08.2015 13:30","11596","11596"
"14.08.2015 13:30 - 14.08.2015 13:45","11188","11188"
"14.08.2015 13:45 - 14.08.2015 14:00","11296","11296"
"14.08.2015 14:00 - 14.08.2015 14:15","11394","11394"
"14.08.2015 14:15 - 14.08.2015 14:30","11464","11464"
"14.08.2015 14:30 - 14.08.2015 14:45","11315","11315"
"14.08.2015 14:45 - 14.08.2015 15:00","11519","11519"
"14.08.2015 15:00 - 14.08.2015 15:15","11408","11408"
"14.08.2015 15:15 - 14.08.2015 15:30","11540","11540"
"14.08.2015 15:30 - 14.08.2015 15:45","11302","11302"
"14.08.2015 15:45 - 14.08.2015 16:00","11398","11398"
"14.08.2015 16:00 - 14.08.2015 16:15","11318","11318"
"14.08.2015 16:15 - 14.08.2015 16:30","11203","11203"
"14.08.2015 16:30 - 14.08.2015 16:45","10973","10973"
"14.08.2015 16:45 - 14.08.2015 17:00","11004","11004"
"14.08.2015 17:00 - 14.08.2015 17:15","10842","10842"
"14.08.2015 17:15 - 14.08.2015 17:30","11184","11184"
"14.08.2015 17:30 - 14.08.2015 17:45","11147","11147"
"14.08.2015 17:45 - 14.08.2015 18:00","11204","11204"
"14.08.2015 18:00 - 14.08.2015 18:15","11380","11380"
