"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"07.12.2016 05:45 - 07.12.2016 06:00","21150","22316"
"07.12.2016 06:00 - 07.12.2016 06:15","22303","23511"
"07.12.2016 06:15 - 07.12.2016 06:30","23216","24623"
"07.12.2016 06:30 - 07.12.2016 06:45","23974","25263"
"07.12.2016 06:45 - 07.12.2016 07:00","24563","25561"
"07.12.2016 07:00 - 07.12.2016 07:15","25279","26279"
"07.12.2016 07:15 - 07.12.2016 07:30","25676","26833"
"07.12.2016 07:30 - 07.12.2016 07:45","25935","27209"
"07.12.2016 07:45 - 07.12.2016 08:00","26123","27570"
"07.12.2016 08:00 - 07.12.2016 08:15","26390","27549"
"07.12.2016 08:15 - 07.12.2016 08:30","26511","27879"
"07.12.2016 08:30 - 07.12.2016 08:45","26555","27933"
"07.12.2016 08:45 - 07.12.2016 09:00","26553","27777"
"07.12.2016 09:00 - 07.12.2016 09:15","26369","27594"
"07.12.2016 09:15 - 07.12.2016 09:30","26453","27593"
"07.12.2016 09:30 - 07.12.2016 09:45","26537","27601"
"07.12.2016 09:45 - 07.12.2016 10:00","26585","27678"
"07.12.2016 10:00 - 07.12.2016 10:15","26664","27850"
"07.12.2016 10:15 - 07.12.2016 10:30","26736","28042"
"07.12.2016 10:30 - 07.12.2016 10:45","26822","28132"
"07.12.2016 10:45 - 07.12.2016 11:00","26933","28123"
"07.12.2016 11:00 - 07.12.2016 11:15","26990","28084"
"07.12.2016 11:15 - 07.12.2016 11:30","27057","28129"
"07.12.2016 11:30 - 07.12.2016 11:45","27149","28043"
"07.12.2016 11:45 - 07.12.2016 12:00","27124","28051"
"07.12.2016 12:00 - 07.12.2016 12:15","26987","28000"
"07.12.2016 12:15 - 07.12.2016 12:30","27009","28397"
"07.12.2016 12:30 - 07.12.2016 12:45","27102","28479"
"07.12.2016 12:45 - 07.12.2016 13:00","27097","28608"
"07.12.2016 13:00 - 07.12.2016 13:15","27153","28730"
"07.12.2016 13:15 - 07.12.2016 13:30","27064","28369"
"07.12.2016 13:30 - 07.12.2016 13:45","26973","28024"
"07.12.2016 13:45 - 07.12.2016 14:00","26711","27797"
"07.12.2016 14:00 - 07.12.2016 14:15","26690","27794"
"07.12.2016 14:15 - 07.12.2016 14:30","26727","27812"
"07.12.2016 14:30 - 07.12.2016 14:45","26723","27548"
"07.12.2016 14:45 - 07.12.2016 15:00","26661","27436"
"07.12.2016 15:00 - 07.12.2016 15:15","26711","27468"
"07.12.2016 15:15 - 07.12.2016 15:30","26635","27407"
"07.12.2016 15:30 - 07.12.2016 15:45","26606","27344"
"07.12.2016 15:45 - 07.12.2016 16:00","26547","27215"
"07.12.2016 16:00 - 07.12.2016 16:15","26609","27256"
"07.12.2016 16:15 - 07.12.2016 16:30","26736","27385"
"07.12.2016 16:30 - 07.12.2016 16:45","26971","27572"
"07.12.2016 16:45 - 07.12.2016 17:00","27393","28074"
"07.12.2016 17:00 - 07.12.2016 17:15","27710","28331"
"07.12.2016 17:15 - 07.12.2016 17:30","27771","28320"
"07.12.2016 17:30 - 07.12.2016 17:45","27720","28455"
"07.12.2016 17:45 - 07.12.2016 18:00","27632","28421"
"07.12.2016 18:00 - 07.12.2016 18:15","27420","28073"
"07.12.2016 18:15 - 07.12.2016 18:30","27299","27965"
"07.12.2016 18:30 - 07.12.2016 18:45","27252","28147"
"07.12.2016 18:45 - 07.12.2016 19:00","27141","28124"
"07.12.2016 19:00 - 07.12.2016 19:15","26947","28167"
"07.12.2016 19:15 - 07.12.2016 19:30","26699","28102"
"07.12.2016 19:30 - 07.12.2016 19:45","26476","28208"
"07.12.2016 19:45 - 07.12.2016 20:00","26197","27773"
"07.12.2016 20:00 - 07.12.2016 20:15","25808","26909"
"07.12.2016 20:15 - 07.12.2016 20:30","25425","26812"
"07.12.2016 20:30 - 07.12.2016 20:45","25107","26648"
"07.12.2016 20:45 - 07.12.2016 21:00","24894","26233"
"07.12.2016 21:00 - 07.12.2016 21:15","24658","25908"
"07.12.2016 21:15 - 07.12.2016 21:30","24513","25682"
"07.12.2016 21:30 - 07.12.2016 21:45","24319","25500"
"07.12.2016 21:45 - 07.12.2016 22:00","23991","25086"
"07.12.2016 22:00 - 07.12.2016 22:15","23708","24756"
"07.12.2016 22:15 - 07.12.2016 22:30","23405","24467"
"07.12.2016 22:30 - 07.12.2016 22:45","22999","23979"
"07.12.2016 22:45 - 07.12.2016 23:00","22557","23546"
"07.12.2016 23:00 - 07.12.2016 23:15","22044","22810"
"07.12.2016 23:15 - 07.12.2016 23:30","21607","22804"
"07.12.2016 23:30 - 07.12.2016 23:45","21138","22546"
"07.12.2016 23:45 - 08.12.2016 00:00","20809","22180"
"08.12.2016 00:00 - 08.12.2016 00:15","20328","21203"
"08.12.2016 00:15 - 08.12.2016 00:30","20001","20944"
"08.12.2016 00:30 - 08.12.2016 00:45","19770","20584"
"08.12.2016 00:45 - 08.12.2016 01:00","19594","20346"
"08.12.2016 01:00 - 08.12.2016 01:15","19409","20324"
"08.12.2016 01:15 - 08.12.2016 01:30","19286","20218"
"08.12.2016 01:30 - 08.12.2016 01:45","19197","20112"
"08.12.2016 01:45 - 08.12.2016 02:00","19150","20021"
"08.12.2016 02:00 - 08.12.2016 02:15","19034","19727"
"08.12.2016 02:15 - 08.12.2016 02:30","19035","19508"
"08.12.2016 02:30 - 08.12.2016 02:45","19095","19433"
"08.12.2016 02:45 - 08.12.2016 03:00","19159","19512"
"08.12.2016 03:00 - 08.12.2016 03:15","19208","19665"
"08.12.2016 03:15 - 08.12.2016 03:30","19245","19686"
"08.12.2016 03:30 - 08.12.2016 03:45","19275","19862"
"08.12.2016 03:45 - 08.12.2016 04:00","19343","19956"
"08.12.2016 04:00 - 08.12.2016 04:15","19495","19926"
"08.12.2016 04:15 - 08.12.2016 04:30","19584","20119"
"08.12.2016 04:30 - 08.12.2016 04:45","19725","20382"
"08.12.2016 04:45 - 08.12.2016 05:00","19875","20421"
"08.12.2016 05:00 - 08.12.2016 05:15","20240","20740"
"08.12.2016 05:15 - 08.12.2016 05:30","20451","20968"
"08.12.2016 05:30 - 08.12.2016 05:45","20806","21335"
"08.12.2016 05:45 - 08.12.2016 06:00","21228","21779"
"08.12.2016 06:00 - 08.12.2016 06:15","22422","22818"
"08.12.2016 06:15 - 08.12.2016 06:30","23339","23743"
"08.12.2016 06:30 - 08.12.2016 06:45","24102","24386"
"08.12.2016 06:45 - 08.12.2016 07:00","24689","24941"
"08.12.2016 07:00 - 08.12.2016 07:15","25443","26043"
"08.12.2016 07:15 - 08.12.2016 07:30","25883","26309"
"08.12.2016 07:30 - 08.12.2016 07:45","26150","26481"
"08.12.2016 07:45 - 08.12.2016 08:00","26334","26760"
"08.12.2016 08:00 - 08.12.2016 08:15","26618","26743"
"08.12.2016 08:15 - 08.12.2016 08:30","26725","26917"
"08.12.2016 08:30 - 08.12.2016 08:45","26767","27125"
"08.12.2016 08:45 - 08.12.2016 09:00","26754","27049"
"08.12.2016 09:00 - 08.12.2016 09:15","26613","26979"
"08.12.2016 09:15 - 08.12.2016 09:30","26713","27063"
"08.12.2016 09:30 - 08.12.2016 09:45","26785","27015"
"08.12.2016 09:45 - 08.12.2016 10:00","26836","27035"
"08.12.2016 10:00 - 08.12.2016 10:15","26905","27058"
"08.12.2016 10:15 - 08.12.2016 10:30","26980","26992"
"08.12.2016 10:30 - 08.12.2016 10:45","27059","27053"
"08.12.2016 10:45 - 08.12.2016 11:00","27149","27246"
"08.12.2016 11:00 - 08.12.2016 11:15","27240","27307"
"08.12.2016 11:15 - 08.12.2016 11:30","27332","27426"
"08.12.2016 11:30 - 08.12.2016 11:45","27426","27408"
"08.12.2016 11:45 - 08.12.2016 12:00","27411","27172"
"08.12.2016 12:00 - 08.12.2016 12:15","27267","27037"
"08.12.2016 12:15 - 08.12.2016 12:30","27302","27095"
"08.12.2016 12:30 - 08.12.2016 12:45","27379","27208"
"08.12.2016 12:45 - 08.12.2016 13:00","27377","27333"
"08.12.2016 13:00 - 08.12.2016 13:15","27458","27561"
"08.12.2016 13:15 - 08.12.2016 13:30","27355","27573"
"08.12.2016 13:30 - 08.12.2016 13:45","27242","27334"
"08.12.2016 13:45 - 08.12.2016 14:00","26988","26953"
"08.12.2016 14:00 - 08.12.2016 14:15","27000","26849"
"08.12.2016 14:15 - 08.12.2016 14:30","27019","26810"
"08.12.2016 14:30 - 08.12.2016 14:45","26979","26752"
"08.12.2016 14:45 - 08.12.2016 15:00","26892","26563"
"08.12.2016 15:00 - 08.12.2016 15:15","26944","26604"
"08.12.2016 15:15 - 08.12.2016 15:30","26866","26447"
"08.12.2016 15:30 - 08.12.2016 15:45","26846","26278"
"08.12.2016 15:45 - 08.12.2016 16:00","26740","26134"
"08.12.2016 16:00 - 08.12.2016 16:15","26793","26055"
"08.12.2016 16:15 - 08.12.2016 16:30","26920","26115"
"08.12.2016 16:30 - 08.12.2016 16:45","27151","26355"
"08.12.2016 16:45 - 08.12.2016 17:00","27567","26707"
"08.12.2016 17:00 - 08.12.2016 17:15","27894","27153"
"08.12.2016 17:15 - 08.12.2016 17:30","27911","27161"
"08.12.2016 17:30 - 08.12.2016 17:45","27836","27089"
"08.12.2016 17:45 - 08.12.2016 18:00","27729","27134"
"08.12.2016 18:00 - 08.12.2016 18:15","27483","27194"
"08.12.2016 18:15 - 08.12.2016 18:30","27340","27124"
"08.12.2016 18:30 - 08.12.2016 18:45","27266","27037"
"08.12.2016 18:45 - 08.12.2016 19:00","27167","27005"
"08.12.2016 19:00 - 08.12.2016 19:15","26984","27157"
"08.12.2016 19:15 - 08.12.2016 19:30","26752","27095"
"08.12.2016 19:30 - 08.12.2016 19:45","26555","26881"
"08.12.2016 19:45 - 08.12.2016 20:00","26271","26811"
"08.12.2016 20:00 - 08.12.2016 20:15","25846","26052"
"08.12.2016 20:15 - 08.12.2016 20:30","25476","25806"
"08.12.2016 20:30 - 08.12.2016 20:45","25142","25617"
"08.12.2016 20:45 - 08.12.2016 21:00","24885","25052"
"08.12.2016 21:00 - 08.12.2016 21:15","24643","24759"
"08.12.2016 21:15 - 08.12.2016 21:30","24469","24672"
"08.12.2016 21:30 - 08.12.2016 21:45","24215","24442"
"08.12.2016 21:45 - 08.12.2016 22:00","23934","24241"
"08.12.2016 22:00 - 08.12.2016 22:15","23632","24010"
"08.12.2016 22:15 - 08.12.2016 22:30","23311","23779"
"08.12.2016 22:30 - 08.12.2016 22:45","22876","23509"
"08.12.2016 22:45 - 08.12.2016 23:00","22431","23052"
"08.12.2016 23:00 - 08.12.2016 23:15","21935","22431"
"08.12.2016 23:15 - 08.12.2016 23:30","21507","21914"
"08.12.2016 23:30 - 08.12.2016 23:45","21049","21500"
"08.12.2016 23:45 - 09.12.2016 00:00","20720","21211"
"09.12.2016 00:00 - 09.12.2016 00:15","20061","20560"
"09.12.2016 00:15 - 09.12.2016 00:30","19714","20069"
"09.12.2016 00:30 - 09.12.2016 00:45","19475","19854"
"09.12.2016 00:45 - 09.12.2016 01:00","19299","19591"
"09.12.2016 01:00 - 09.12.2016 01:15","19123","19354"
"09.12.2016 01:15 - 09.12.2016 01:30","18993","19382"
"09.12.2016 01:30 - 09.12.2016 01:45","18876","19256"
"09.12.2016 01:45 - 09.12.2016 02:00","18835","19170"
"09.12.2016 02:00 - 09.12.2016 02:15","18710","18716"
"09.12.2016 02:15 - 09.12.2016 02:30","18679","18678"
"09.12.2016 02:30 - 09.12.2016 02:45","18726","18798"
"09.12.2016 02:45 - 09.12.2016 03:00","18792","18883"
"09.12.2016 03:00 - 09.12.2016 03:15","18846","18731"
"09.12.2016 03:15 - 09.12.2016 03:30","18879","18724"
"09.12.2016 03:30 - 09.12.2016 03:45","18915","18781"
"09.12.2016 03:45 - 09.12.2016 04:00","18992","18751"
"09.12.2016 04:00 - 09.12.2016 04:15","19149","19141"
"09.12.2016 04:15 - 09.12.2016 04:30","19234","19134"
"09.12.2016 04:30 - 09.12.2016 04:45","19382","19070"
"09.12.2016 04:45 - 09.12.2016 05:00","19528","19318"
"09.12.2016 05:00 - 09.12.2016 05:15","19874","19727"
"09.12.2016 05:15 - 09.12.2016 05:30","20056","20059"
"09.12.2016 05:30 - 09.12.2016 05:45","20408","20435"
"09.12.2016 05:45 - 09.12.2016 06:00","20848","21074"
"09.12.2016 06:00 - 09.12.2016 06:15","22001","22084"
"09.12.2016 06:15 - 09.12.2016 06:30","22893","22957"
"09.12.2016 06:30 - 09.12.2016 06:45","23637","23711"
"09.12.2016 06:45 - 09.12.2016 07:00","24219","24440"
"09.12.2016 07:00 - 09.12.2016 07:15","24976","24953"
"09.12.2016 07:15 - 09.12.2016 07:30","25406","25242"
"09.12.2016 07:30 - 09.12.2016 07:45","25690","25658"
"09.12.2016 07:45 - 09.12.2016 08:00","25887","25947"
"09.12.2016 08:00 - 09.12.2016 08:15","26209","26359"
"09.12.2016 08:15 - 09.12.2016 08:30","26343","26451"
"09.12.2016 08:30 - 09.12.2016 08:45","26402","26402"
"09.12.2016 08:45 - 09.12.2016 09:00","26381","26402"
"09.12.2016 09:00 - 09.12.2016 09:15","26255","26358"
"09.12.2016 09:15 - 09.12.2016 09:30","26335","26517"
"09.12.2016 09:30 - 09.12.2016 09:45","26378","26415"
"09.12.2016 09:45 - 09.12.2016 10:00","26408","26359"
"09.12.2016 10:00 - 09.12.2016 10:15","26490","26493"
"09.12.2016 10:15 - 09.12.2016 10:30","26553","26752"
"09.12.2016 10:30 - 09.12.2016 10:45","26641","26838"
"09.12.2016 10:45 - 09.12.2016 11:00","26718","26750"
"09.12.2016 11:00 - 09.12.2016 11:15","26752","26599"
"09.12.2016 11:15 - 09.12.2016 11:30","26782","26869"
"09.12.2016 11:30 - 09.12.2016 11:45","26860","26910"
"09.12.2016 11:45 - 09.12.2016 12:00","26812","26770"
"09.12.2016 12:00 - 09.12.2016 12:15","26650","26692"
"09.12.2016 12:15 - 09.12.2016 12:30","26648","26826"
"09.12.2016 12:30 - 09.12.2016 12:45","26660","26785"
"09.12.2016 12:45 - 09.12.2016 13:00","26589","26573"
"09.12.2016 13:00 - 09.12.2016 13:15","26561","26469"
"09.12.2016 13:15 - 09.12.2016 13:30","26417","26154"
"09.12.2016 13:30 - 09.12.2016 13:45","26284","25877"
"09.12.2016 13:45 - 09.12.2016 14:00","26029","25530"
"09.12.2016 14:00 - 09.12.2016 14:15","25964","25350"
"09.12.2016 14:15 - 09.12.2016 14:30","25948","25386"
"09.12.2016 14:30 - 09.12.2016 14:45","25877","25218"
"09.12.2016 14:45 - 09.12.2016 15:00","25773","25174"
"09.12.2016 15:00 - 09.12.2016 15:15","25780","25076"
"09.12.2016 15:15 - 09.12.2016 15:30","25719","24955"
"09.12.2016 15:30 - 09.12.2016 15:45","25699","24962"
"09.12.2016 15:45 - 09.12.2016 16:00","25613","24846"
"09.12.2016 16:00 - 09.12.2016 16:15","25710","24832"
"09.12.2016 16:15 - 09.12.2016 16:30","25874","24970"
"09.12.2016 16:30 - 09.12.2016 16:45","26138","25258"
"09.12.2016 16:45 - 09.12.2016 17:00","26564","25652"
"09.12.2016 17:00 - 09.12.2016 17:15","26914","25994"
"09.12.2016 17:15 - 09.12.2016 17:30","26949","26151"
"09.12.2016 17:30 - 09.12.2016 17:45","26858","26045"
"09.12.2016 17:45 - 09.12.2016 18:00","26725","25941"
"09.12.2016 18:00 - 09.12.2016 18:15","26534","25636"
"09.12.2016 18:15 - 09.12.2016 18:30","26394","25482"
"09.12.2016 18:30 - 09.12.2016 18:45","26298","25444"
"09.12.2016 18:45 - 09.12.2016 19:00","26135","25469"
"09.12.2016 19:00 - 09.12.2016 19:15","25939","25383"
"09.12.2016 19:15 - 09.12.2016 19:30","25678","25172"
"09.12.2016 19:30 - 09.12.2016 19:45","25448","24973"
"09.12.2016 19:45 - 09.12.2016 20:00","25160","24839"
"09.12.2016 20:00 - 09.12.2016 20:15","24695","24077"
"09.12.2016 20:15 - 09.12.2016 20:30","24343","23880"
"09.12.2016 20:30 - 09.12.2016 20:45","24032","23475"
"09.12.2016 20:45 - 09.12.2016 21:00","23767","23218"
"09.12.2016 21:00 - 09.12.2016 21:15","23517","22776"
"09.12.2016 21:15 - 09.12.2016 21:30","23378","22678"
"09.12.2016 21:30 - 09.12.2016 21:45","23176","22560"
"09.12.2016 21:45 - 09.12.2016 22:00","22901","22415"
"09.12.2016 22:00 - 09.12.2016 22:15","22646","22019"
"09.12.2016 22:15 - 09.12.2016 22:30","22393","21910"
"09.12.2016 22:30 - 09.12.2016 22:45","22064","21540"
"09.12.2016 22:45 - 09.12.2016 23:00","21711","21240"
"09.12.2016 23:00 - 09.12.2016 23:15","21275","20985"
"09.12.2016 23:15 - 09.12.2016 23:30","20875","20721"
"09.12.2016 23:30 - 09.12.2016 23:45","20448","20333"
"09.12.2016 23:45 - 10.12.2016 00:00","20122","20155"
"10.12.2016 00:00 - 10.12.2016 00:15","19616","19016"
"10.12.2016 00:15 - 10.12.2016 00:30","19281","19049"
"10.12.2016 00:30 - 10.12.2016 00:45","19043","18992"
"10.12.2016 00:45 - 10.12.2016 01:00","18832","18710"
"10.12.2016 01:00 - 10.12.2016 01:15","18661","18442"
"10.12.2016 01:15 - 10.12.2016 01:30","18464","18225"
"10.12.2016 01:30 - 10.12.2016 01:45","18329","18315"
"10.12.2016 01:45 - 10.12.2016 02:00","18260","18306"
"10.12.2016 02:00 - 10.12.2016 02:15","18146","18179"
"10.12.2016 02:15 - 10.12.2016 02:30","18084","18007"
"10.12.2016 02:30 - 10.12.2016 02:45","18085","18042"
"10.12.2016 02:45 - 10.12.2016 03:00","18116","18047"
"10.12.2016 03:00 - 10.12.2016 03:15","18089","18044"
"10.12.2016 03:15 - 10.12.2016 03:30","18089","17752"
"10.12.2016 03:30 - 10.12.2016 03:45","18074","17744"
"10.12.2016 03:45 - 10.12.2016 04:00","18109","17699"
"10.12.2016 04:00 - 10.12.2016 04:15","18164","17622"
"10.12.2016 04:15 - 10.12.2016 04:30","18141","17497"
"10.12.2016 04:30 - 10.12.2016 04:45","18154","17554"
"10.12.2016 04:45 - 10.12.2016 05:00","18174","17404"
"10.12.2016 05:00 - 10.12.2016 05:15","18203","17504"
"10.12.2016 05:15 - 10.12.2016 05:30","18163","17568"
"10.12.2016 05:30 - 10.12.2016 05:45","18165","17407"
"10.12.2016 05:45 - 10.12.2016 06:00","18213","17348"
"10.12.2016 06:00 - 10.12.2016 06:15","18392","17464"
"10.12.2016 06:15 - 10.12.2016 06:30","18672","17796"
"10.12.2016 06:30 - 10.12.2016 06:45","18979","18178"
"10.12.2016 06:45 - 10.12.2016 07:00","19251","18446"
"10.12.2016 07:00 - 10.12.2016 07:15","19702","18686"
"10.12.2016 07:15 - 10.12.2016 07:30","20063","18903"
"10.12.2016 07:30 - 10.12.2016 07:45","20396","19440"
"10.12.2016 07:45 - 10.12.2016 08:00","20708","19832"
"10.12.2016 08:00 - 10.12.2016 08:15","21157","20064"
"10.12.2016 08:15 - 10.12.2016 08:30","21433","20485"
"10.12.2016 08:30 - 10.12.2016 08:45","21704","21004"
"10.12.2016 08:45 - 10.12.2016 09:00","21940","21262"
"10.12.2016 09:00 - 10.12.2016 09:15","22188","21388"
"10.12.2016 09:15 - 10.12.2016 09:30","22388","21555"
"10.12.2016 09:30 - 10.12.2016 09:45","22571","21831"
"10.12.2016 09:45 - 10.12.2016 10:00","22713","22089"
"10.12.2016 10:00 - 10.12.2016 10:15","22891","22246"
"10.12.2016 10:15 - 10.12.2016 10:30","22957","22346"
"10.12.2016 10:30 - 10.12.2016 10:45","23014","22403"
"10.12.2016 10:45 - 10.12.2016 11:00","23037","22529"
"10.12.2016 11:00 - 10.12.2016 11:15","23109","22293"
"10.12.2016 11:15 - 10.12.2016 11:30","23160","22251"
"10.12.2016 11:30 - 10.12.2016 11:45","23192","22315"
"10.12.2016 11:45 - 10.12.2016 12:00","23104","22381"
"10.12.2016 12:00 - 10.12.2016 12:15","23013","22199"
"10.12.2016 12:15 - 10.12.2016 12:30","22987","22224"
"10.12.2016 12:30 - 10.12.2016 12:45","22974","22106"
"10.12.2016 12:45 - 10.12.2016 13:00","22833","22204"
"10.12.2016 13:00 - 10.12.2016 13:15","22739","21949"
"10.12.2016 13:15 - 10.12.2016 13:30","22586","21761"
"10.12.2016 13:30 - 10.12.2016 13:45","22470","21579"
"10.12.2016 13:45 - 10.12.2016 14:00","22233","21544"
"10.12.2016 14:00 - 10.12.2016 14:15","22162","21575"
"10.12.2016 14:15 - 10.12.2016 14:30","22094","21416"
"10.12.2016 14:30 - 10.12.2016 14:45","22043","21090"
"10.12.2016 14:45 - 10.12.2016 15:00","21942","20915"
"10.12.2016 15:00 - 10.12.2016 15:15","21955","21131"
"10.12.2016 15:15 - 10.12.2016 15:30","21954","21252"
"10.12.2016 15:30 - 10.12.2016 15:45","22012","21048"
"10.12.2016 15:45 - 10.12.2016 16:00","22001","20937"
"10.12.2016 16:00 - 10.12.2016 16:15","22119","20891"
"10.12.2016 16:15 - 10.12.2016 16:30","22348","21065"
"10.12.2016 16:30 - 10.12.2016 16:45","22675","21189"
"10.12.2016 16:45 - 10.12.2016 17:00","23135","21546"
"10.12.2016 17:00 - 10.12.2016 17:15","23562","22105"
"10.12.2016 17:15 - 10.12.2016 17:30","23646","22149"
"10.12.2016 17:30 - 10.12.2016 17:45","23642","22263"
"10.12.2016 17:45 - 10.12.2016 18:00","23582","22446"
"10.12.2016 18:00 - 10.12.2016 18:15","23542","22412"
"10.12.2016 18:15 - 10.12.2016 18:30","23411","22410"
"10.12.2016 18:30 - 10.12.2016 18:45","23294","22365"
"10.12.2016 18:45 - 10.12.2016 19:00","23119","22291"
"10.12.2016 19:00 - 10.12.2016 19:15","22975","22330"
"10.12.2016 19:15 - 10.12.2016 19:30","22802","22192"
"10.12.2016 19:30 - 10.12.2016 19:45","22594","22072"
"10.12.2016 19:45 - 10.12.2016 20:00","22298","21850"
"10.12.2016 20:00 - 10.12.2016 20:15","21955","21221"
"10.12.2016 20:15 - 10.12.2016 20:30","21593","20836"
"10.12.2016 20:30 - 10.12.2016 20:45","21282","20397"
"10.12.2016 20:45 - 10.12.2016 21:00","21063","20082"
"10.12.2016 21:00 - 10.12.2016 21:15","20928","19720"
"10.12.2016 21:15 - 10.12.2016 21:30","20819","19738"
"10.12.2016 21:30 - 10.12.2016 21:45","20721","19561"
"10.12.2016 21:45 - 10.12.2016 22:00","20605","19592"
"10.12.2016 22:00 - 10.12.2016 22:15","20586","19482"
"10.12.2016 22:15 - 10.12.2016 22:30","20379","19466"
"10.12.2016 22:30 - 10.12.2016 22:45","20106","19265"
"10.12.2016 22:45 - 10.12.2016 23:00","19839","18983"
"10.12.2016 23:00 - 10.12.2016 23:15","19541","18766"
"10.12.2016 23:15 - 10.12.2016 23:30","19204","18443"
"10.12.2016 23:30 - 10.12.2016 23:45","18802","18100"
"10.12.2016 23:45 - 11.12.2016 00:00","18494","17755"
"11.12.2016 00:00 - 11.12.2016 00:15","18080","17220"
"11.12.2016 00:15 - 11.12.2016 00:30","17747","17020"
"11.12.2016 00:30 - 11.12.2016 00:45","17497","16979"
"11.12.2016 00:45 - 11.12.2016 01:00","17272","16782"
"11.12.2016 01:00 - 11.12.2016 01:15","17108","16555"
"11.12.2016 01:15 - 11.12.2016 01:30","16924","16354"
"11.12.2016 01:30 - 11.12.2016 01:45","16780","16228"
"11.12.2016 01:45 - 11.12.2016 02:00","16721","15947"
"11.12.2016 02:00 - 11.12.2016 02:15","16643","15743"
"11.12.2016 02:15 - 11.12.2016 02:30","16606","15877"
"11.12.2016 02:30 - 11.12.2016 02:45","16579","15864"
"11.12.2016 02:45 - 11.12.2016 03:00","16589","15841"
"11.12.2016 03:00 - 11.12.2016 03:15","16558","15977"
"11.12.2016 03:15 - 11.12.2016 03:30","16555","15893"
"11.12.2016 03:30 - 11.12.2016 03:45","16549","15920"
"11.12.2016 03:45 - 11.12.2016 04:00","16574","16190"
"11.12.2016 04:00 - 11.12.2016 04:15","16618","16190"
"11.12.2016 04:15 - 11.12.2016 04:30","16592","16236"
"11.12.2016 04:30 - 11.12.2016 04:45","16602","15985"
"11.12.2016 04:45 - 11.12.2016 05:00","16578","16040"
"11.12.2016 05:00 - 11.12.2016 05:15","16561","15938"
"11.12.2016 05:15 - 11.12.2016 05:30","16485","16024"
"11.12.2016 05:30 - 11.12.2016 05:45","16440","16109"
"11.12.2016 05:45 - 11.12.2016 06:00","16411","15948"
"11.12.2016 06:00 - 11.12.2016 06:15","16348","15921"
"11.12.2016 06:15 - 11.12.2016 06:30","16475","16064"
"11.12.2016 06:30 - 11.12.2016 06:45","16639","16237"
"11.12.2016 06:45 - 11.12.2016 07:00","16790","16217"
"11.12.2016 07:00 - 11.12.2016 07:15","17056","16363"
"11.12.2016 07:15 - 11.12.2016 07:30","17330","16473"
"11.12.2016 07:30 - 11.12.2016 07:45","17604","16762"
"11.12.2016 07:45 - 11.12.2016 08:00","17828","17298"
"11.12.2016 08:00 - 11.12.2016 08:15","18165","17686"
"11.12.2016 08:15 - 11.12.2016 08:30","18460","18143"
"11.12.2016 08:30 - 11.12.2016 08:45","18748","18437"
"11.12.2016 08:45 - 11.12.2016 09:00","19023","18769"
"11.12.2016 09:00 - 11.12.2016 09:15","19314","19424"
"11.12.2016 09:15 - 11.12.2016 09:30","19562","19703"
