"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"07.10.2015 00:00 - 07.10.2015 00:15","17629","17196"
"07.10.2015 00:15 - 07.10.2015 00:30","17405","16862"
"07.10.2015 00:30 - 07.10.2015 00:45","17162","16973"
"07.10.2015 00:45 - 07.10.2015 01:00","16973","16820"
"07.10.2015 01:00 - 07.10.2015 01:15","16792","16971"
"07.10.2015 01:15 - 07.10.2015 01:30","16679","16804"
"07.10.2015 01:30 - 07.10.2015 01:45","16609","16775"
"07.10.2015 01:45 - 07.10.2015 02:00","16524","16679"
"07.10.2015 02:00 - 07.10.2015 02:15","16372","16606"
"07.10.2015 02:15 - 07.10.2015 02:30","16320","16402"
"07.10.2015 02:30 - 07.10.2015 02:45","16373","16442"
"07.10.2015 02:45 - 07.10.2015 03:00","16391","16669"
"07.10.2015 03:00 - 07.10.2015 03:15","16447","16502"
"07.10.2015 03:15 - 07.10.2015 03:30","16487","16528"
"07.10.2015 03:30 - 07.10.2015 03:45","16529","16728"
"07.10.2015 03:45 - 07.10.2015 04:00","16598","16700"
"07.10.2015 04:00 - 07.10.2015 04:15","16721","16814"
"07.10.2015 04:15 - 07.10.2015 04:30","16825","17007"
"07.10.2015 04:30 - 07.10.2015 04:45","17009","17226"
"07.10.2015 04:45 - 07.10.2015 05:00","17238","17414"
"07.10.2015 05:00 - 07.10.2015 05:15","17695","18363"
"07.10.2015 05:15 - 07.10.2015 05:30","17950","18684"
"07.10.2015 05:30 - 07.10.2015 05:45","18348","19001"
"07.10.2015 05:45 - 07.10.2015 06:00","18804","19453"
"07.10.2015 06:00 - 07.10.2015 06:15","20145","20351"
"07.10.2015 06:15 - 07.10.2015 06:30","21048","21258"
"07.10.2015 06:30 - 07.10.2015 06:45","21751","21970"
"07.10.2015 06:45 - 07.10.2015 07:00","22327","22485"
"07.10.2015 07:00 - 07.10.2015 07:15","22942","22926"
"07.10.2015 07:15 - 07.10.2015 07:30","23295","23276"
"07.10.2015 07:30 - 07.10.2015 07:45","23538","23429"
"07.10.2015 07:45 - 07.10.2015 08:00","23730","23714"
"07.10.2015 08:00 - 07.10.2015 08:15","24032","24050"
"07.10.2015 08:15 - 07.10.2015 08:30","24196","24045"
"07.10.2015 08:30 - 07.10.2015 08:45","24266","24318"
"07.10.2015 08:45 - 07.10.2015 09:00","24290","24381"
"07.10.2015 09:00 - 07.10.2015 09:15","24197","23988"
"07.10.2015 09:15 - 07.10.2015 09:30","24343","24042"
"07.10.2015 09:30 - 07.10.2015 09:45","24465","24029"
"07.10.2015 09:45 - 07.10.2015 10:00","24576","23996"
"07.10.2015 10:00 - 07.10.2015 10:15","24738","24148"
"07.10.2015 10:15 - 07.10.2015 10:30","24834","24177"
"07.10.2015 10:30 - 07.10.2015 10:45","24946","24556"
"07.10.2015 10:45 - 07.10.2015 11:00","25051","24555"
"07.10.2015 11:00 - 07.10.2015 11:15","25166","24556"
"07.10.2015 11:15 - 07.10.2015 11:30","25256","24772"
"07.10.2015 11:30 - 07.10.2015 11:45","25377","25180"
"07.10.2015 11:45 - 07.10.2015 12:00","25409","25123"
"07.10.2015 12:00 - 07.10.2015 12:15","25204","24805"
"07.10.2015 12:15 - 07.10.2015 12:30","25172","24798"
"07.10.2015 12:30 - 07.10.2015 12:45","25206","24988"
"07.10.2015 12:45 - 07.10.2015 13:00","25205","25092"
"07.10.2015 13:00 - 07.10.2015 13:15","25219","24995"
"07.10.2015 13:15 - 07.10.2015 13:30","25079","24971"
"07.10.2015 13:30 - 07.10.2015 13:45","24850","24817"
"07.10.2015 13:45 - 07.10.2015 14:00","24582","24474"
"07.10.2015 14:00 - 07.10.2015 14:15","24464","24517"
"07.10.2015 14:15 - 07.10.2015 14:30","24466","24472"
"07.10.2015 14:30 - 07.10.2015 14:45","24373","24161"
"07.10.2015 14:45 - 07.10.2015 15:00","24271","24289"
"07.10.2015 15:00 - 07.10.2015 15:15","24181","24071"
"07.10.2015 15:15 - 07.10.2015 15:30","24020","23825"
"07.10.2015 15:30 - 07.10.2015 15:45","23832","23552"
"07.10.2015 15:45 - 07.10.2015 16:00","23690","23396"
"07.10.2015 16:00 - 07.10.2015 16:15","23500","23212"
"07.10.2015 16:15 - 07.10.2015 16:30","23360","22912"
"07.10.2015 16:30 - 07.10.2015 16:45","23238","22803"
"07.10.2015 16:45 - 07.10.2015 17:00","23113","22843"
"07.10.2015 17:00 - 07.10.2015 17:15","23046","22714"
"07.10.2015 17:15 - 07.10.2015 17:30","23068","22815"
"07.10.2015 17:30 - 07.10.2015 17:45","23159","22820"
"07.10.2015 17:45 - 07.10.2015 18:00","23251","22955"
"07.10.2015 18:00 - 07.10.2015 18:15","23211","22931"
"07.10.2015 18:15 - 07.10.2015 18:30","23328","23002"
"07.10.2015 18:30 - 07.10.2015 18:45","23629","23315"
"07.10.2015 18:45 - 07.10.2015 19:00","23940","23616"
"07.10.2015 19:00 - 07.10.2015 19:15","24106","23975"
"07.10.2015 19:15 - 07.10.2015 19:30","24120","24189"
"07.10.2015 19:30 - 07.10.2015 19:45","24118","24225"
"07.10.2015 19:45 - 07.10.2015 20:00","24016","24006"
"07.10.2015 20:00 - 07.10.2015 20:15","23728","23522"
"07.10.2015 20:15 - 07.10.2015 20:30","23374","23051"
"07.10.2015 20:30 - 07.10.2015 20:45","23061","22752"
"07.10.2015 20:45 - 07.10.2015 21:00","22775","22626"
"07.10.2015 21:00 - 07.10.2015 21:15","22357","22192"
"07.10.2015 21:15 - 07.10.2015 21:30","22001","21937"
"07.10.2015 21:30 - 07.10.2015 21:45","21666","21572"
"07.10.2015 21:45 - 07.10.2015 22:00","21242","21238"
"07.10.2015 22:00 - 07.10.2015 22:15","20771","20631"
"07.10.2015 22:15 - 07.10.2015 22:30","20423","20123"
"07.10.2015 22:30 - 07.10.2015 22:45","20023","19792"
"07.10.2015 22:45 - 07.10.2015 23:00","19624","19286"
"07.10.2015 23:00 - 07.10.2015 23:15","19095","18786"
"07.10.2015 23:15 - 07.10.2015 23:30","18717","18350"
"07.10.2015 23:30 - 07.10.2015 23:45","18359","18089"
"07.10.2015 23:45 - 08.10.2015 00:00","18074","17780"
"08.10.2015 00:00 - 08.10.2015 00:15","17557","17396"
"08.10.2015 00:15 - 08.10.2015 00:30","17310","17071"
"08.10.2015 00:30 - 08.10.2015 00:45","17117","17005"
"08.10.2015 00:45 - 08.10.2015 01:00","16921","16767"
"08.10.2015 01:00 - 08.10.2015 01:15","16710","16708"
"08.10.2015 01:15 - 08.10.2015 01:30","16626","16748"
"08.10.2015 01:30 - 08.10.2015 01:45","16564","16739"
"08.10.2015 01:45 - 08.10.2015 02:00","16500","16715"
"08.10.2015 02:00 - 08.10.2015 02:15","16327","16507"
"08.10.2015 02:15 - 08.10.2015 02:30","16279","16379"
"08.10.2015 02:30 - 08.10.2015 02:45","16326","16454"
"08.10.2015 02:45 - 08.10.2015 03:00","16361","16433"
"08.10.2015 03:00 - 08.10.2015 03:15","16410","16493"
"08.10.2015 03:15 - 08.10.2015 03:30","16462","16534"
"08.10.2015 03:30 - 08.10.2015 03:45","16498","16587"
"08.10.2015 03:45 - 08.10.2015 04:00","16561","16801"
"08.10.2015 04:00 - 08.10.2015 04:15","16648","16926"
"08.10.2015 04:15 - 08.10.2015 04:30","16769","17026"
"08.10.2015 04:30 - 08.10.2015 04:45","16965","17334"
"08.10.2015 04:45 - 08.10.2015 05:00","17189","17587"
"08.10.2015 05:00 - 08.10.2015 05:15","17612","17978"
"08.10.2015 05:15 - 08.10.2015 05:30","17887","18208"
"08.10.2015 05:30 - 08.10.2015 05:45","18273","18453"
"08.10.2015 05:45 - 08.10.2015 06:00","18707","18792"
"08.10.2015 06:00 - 08.10.2015 06:15","20063","20137"
"08.10.2015 06:15 - 08.10.2015 06:30","20967","20929"
"08.10.2015 06:30 - 08.10.2015 06:45","21692","21681"
"08.10.2015 06:45 - 08.10.2015 07:00","22289","22336"
"08.10.2015 07:00 - 08.10.2015 07:15","22893","23018"
"08.10.2015 07:15 - 08.10.2015 07:30","23292","23431"
"08.10.2015 07:30 - 08.10.2015 07:45","23532","23598"
"08.10.2015 07:45 - 08.10.2015 08:00","23725","23667"
"08.10.2015 08:00 - 08.10.2015 08:15","23972","24040"
"08.10.2015 08:15 - 08.10.2015 08:30","24098","24241"
"08.10.2015 08:30 - 08.10.2015 08:45","24170","24274"
"08.10.2015 08:45 - 08.10.2015 09:00","24178","24280"
"08.10.2015 09:00 - 08.10.2015 09:15","24101","24141"
"08.10.2015 09:15 - 08.10.2015 09:30","24252","24393"
"08.10.2015 09:30 - 08.10.2015 09:45","24361","24573"
"08.10.2015 09:45 - 08.10.2015 10:00","24500","24736"
"08.10.2015 10:00 - 08.10.2015 10:15","24595","24761"
"08.10.2015 10:15 - 08.10.2015 10:30","24675","24912"
"08.10.2015 10:30 - 08.10.2015 10:45","24785","24994"
"08.10.2015 10:45 - 08.10.2015 11:00","24880","25159"
"08.10.2015 11:00 - 08.10.2015 11:15","24991","25241"
"08.10.2015 11:15 - 08.10.2015 11:30","25085","25289"
"08.10.2015 11:30 - 08.10.2015 11:45","25210","25456"
"08.10.2015 11:45 - 08.10.2015 12:00","25223","25584"
"08.10.2015 12:00 - 08.10.2015 12:15","25017","25373"
"08.10.2015 12:15 - 08.10.2015 12:30","25000","25427"
"08.10.2015 12:30 - 08.10.2015 12:45","25025","25353"
"08.10.2015 12:45 - 08.10.2015 13:00","25028","25293"
"08.10.2015 13:00 - 08.10.2015 13:15","25036","25324"
"08.10.2015 13:15 - 08.10.2015 13:30","24894","25056"
"08.10.2015 13:30 - 08.10.2015 13:45","24668","24942"
"08.10.2015 13:45 - 08.10.2015 14:00","24407","24597"
"08.10.2015 14:00 - 08.10.2015 14:15","24287","24410"
"08.10.2015 14:15 - 08.10.2015 14:30","24261","24424"
"08.10.2015 14:30 - 08.10.2015 14:45","24160","24205"
"08.10.2015 14:45 - 08.10.2015 15:00","24056","24156"
"08.10.2015 15:00 - 08.10.2015 15:15","23974","24180"
"08.10.2015 15:15 - 08.10.2015 15:30","23790","24112"
"08.10.2015 15:30 - 08.10.2015 15:45","23595","24145"
"08.10.2015 15:45 - 08.10.2015 16:00","23437","23779"
"08.10.2015 16:00 - 08.10.2015 16:15","23255","23587"
"08.10.2015 16:15 - 08.10.2015 16:30","23120","23577"
"08.10.2015 16:30 - 08.10.2015 16:45","22999","23501"
"08.10.2015 16:45 - 08.10.2015 17:00","22906","23478"
"08.10.2015 17:00 - 08.10.2015 17:15","22908","23437"
"08.10.2015 17:15 - 08.10.2015 17:30","22887","23456"
"08.10.2015 17:30 - 08.10.2015 17:45","22942","23475"
"08.10.2015 17:45 - 08.10.2015 18:00","23023","23487"
"08.10.2015 18:00 - 08.10.2015 18:15","23011","23469"
"08.10.2015 18:15 - 08.10.2015 18:30","23132","23560"
"08.10.2015 18:30 - 08.10.2015 18:45","23429","23773"
"08.10.2015 18:45 - 08.10.2015 19:00","23767","24071"
"08.10.2015 19:00 - 08.10.2015 19:15","23957","24435"
"08.10.2015 19:15 - 08.10.2015 19:30","23979","24545"
"08.10.2015 19:30 - 08.10.2015 19:45","23968","24445"
"08.10.2015 19:45 - 08.10.2015 20:00","23844","24303"
"08.10.2015 20:00 - 08.10.2015 20:15","23554","23885"
"08.10.2015 20:15 - 08.10.2015 20:30","23186","23484"
"08.10.2015 20:30 - 08.10.2015 20:45","22857","23080"
"08.10.2015 20:45 - 08.10.2015 21:00","22570","22602"
"08.10.2015 21:00 - 08.10.2015 21:15","22117","22183"
"08.10.2015 21:15 - 08.10.2015 21:30","21758","21978"
"08.10.2015 21:30 - 08.10.2015 21:45","21381","21648"
"08.10.2015 21:45 - 08.10.2015 22:00","21019","21309"
"08.10.2015 22:00 - 08.10.2015 22:15","20545","20851"
"08.10.2015 22:15 - 08.10.2015 22:30","20199","20532"
"08.10.2015 22:30 - 08.10.2015 22:45","19789","19970"
"08.10.2015 22:45 - 08.10.2015 23:00","19402","19785"
"08.10.2015 23:00 - 08.10.2015 23:15","18901","19224"
"08.10.2015 23:15 - 08.10.2015 23:30","18519","18810"
"08.10.2015 23:30 - 08.10.2015 23:45","18178","18181"
"08.10.2015 23:45 - 09.10.2015 00:00","17899","17719"
"09.10.2015 00:00 - 09.10.2015 00:15","17567","17569"
"09.10.2015 00:15 - 09.10.2015 00:30","17308","17339"
"09.10.2015 00:30 - 09.10.2015 00:45","17093","17129"
"09.10.2015 00:45 - 09.10.2015 01:00","16899","17120"
"09.10.2015 01:00 - 09.10.2015 01:15","16689","16925"
"09.10.2015 01:15 - 09.10.2015 01:30","16578","16980"
"09.10.2015 01:30 - 09.10.2015 01:45","16510","16875"
"09.10.2015 01:45 - 09.10.2015 02:00","16451","16757"
"09.10.2015 02:00 - 09.10.2015 02:15","16294","16465"
"09.10.2015 02:15 - 09.10.2015 02:30","16218","16580"
"09.10.2015 02:30 - 09.10.2015 02:45","16261","16566"
"09.10.2015 02:45 - 09.10.2015 03:00","16279","16699"
"09.10.2015 03:00 - 09.10.2015 03:15","16347","16693"
"09.10.2015 03:15 - 09.10.2015 03:30","16402","16763"
"09.10.2015 03:30 - 09.10.2015 03:45","16432","16879"
"09.10.2015 03:45 - 09.10.2015 04:00","16501","16857"
"09.10.2015 04:00 - 09.10.2015 04:15","16583","16892"
"09.10.2015 04:15 - 09.10.2015 04:30","16706","17053"
"09.10.2015 04:30 - 09.10.2015 04:45","16901","17242"
"09.10.2015 04:45 - 09.10.2015 05:00","17112","17364"
"09.10.2015 05:00 - 09.10.2015 05:15","17523","17778"
"09.10.2015 05:15 - 09.10.2015 05:30","17779","18025"
"09.10.2015 05:30 - 09.10.2015 05:45","18163","18407"
"09.10.2015 05:45 - 09.10.2015 06:00","18623","18971"
"09.10.2015 06:00 - 09.10.2015 06:15","19926","20059"
"09.10.2015 06:15 - 09.10.2015 06:30","20813","20975"
"09.10.2015 06:30 - 09.10.2015 06:45","21542","21687"
"09.10.2015 06:45 - 09.10.2015 07:00","22121","22369"
"09.10.2015 07:00 - 09.10.2015 07:15","22746","23130"
"09.10.2015 07:15 - 09.10.2015 07:30","23145","23586"
"09.10.2015 07:30 - 09.10.2015 07:45","23430","23761"
"09.10.2015 07:45 - 09.10.2015 08:00","23629","24021"
"09.10.2015 08:00 - 09.10.2015 08:15","23901","24205"
"09.10.2015 08:15 - 09.10.2015 08:30","24058","24346"
"09.10.2015 08:30 - 09.10.2015 08:45","24151","24475"
"09.10.2015 08:45 - 09.10.2015 09:00","24159","24479"
"09.10.2015 09:00 - 09.10.2015 09:15","24106","24188"
"09.10.2015 09:15 - 09.10.2015 09:30","24244","24369"
"09.10.2015 09:30 - 09.10.2015 09:45","24339","24563"
"09.10.2015 09:45 - 09.10.2015 10:00","24434","24545"
"09.10.2015 10:00 - 09.10.2015 10:15","24557","24861"
"09.10.2015 10:15 - 09.10.2015 10:30","24652","25119"
"09.10.2015 10:30 - 09.10.2015 10:45","24765","25320"
"09.10.2015 10:45 - 09.10.2015 11:00","24851","25222"
"09.10.2015 11:00 - 09.10.2015 11:15","24903","25384"
"09.10.2015 11:15 - 09.10.2015 11:30","24946","25481"
"09.10.2015 11:30 - 09.10.2015 11:45","25052","25693"
"09.10.2015 11:45 - 09.10.2015 12:00","25046","25542"
"09.10.2015 12:00 - 09.10.2015 12:15","24838","25425"
"09.10.2015 12:15 - 09.10.2015 12:30","24801","25405"
"09.10.2015 12:30 - 09.10.2015 12:45","24751","25365"
"09.10.2015 12:45 - 09.10.2015 13:00","24690","25018"
"09.10.2015 13:00 - 09.10.2015 13:15","24588","24922"
"09.10.2015 13:15 - 09.10.2015 13:30","24411","24807"
"09.10.2015 13:30 - 09.10.2015 13:45","24160","24647"
"09.10.2015 13:45 - 09.10.2015 14:00","23898","24210"
"09.10.2015 14:00 - 09.10.2015 14:15","23739","24063"
"09.10.2015 14:15 - 09.10.2015 14:30","23696","24007"
"09.10.2015 14:30 - 09.10.2015 14:45","23579","23924"
"09.10.2015 14:45 - 09.10.2015 15:00","23457","23827"
"09.10.2015 15:00 - 09.10.2015 15:15","23348","23925"
"09.10.2015 15:15 - 09.10.2015 15:30","23180","23730"
"09.10.2015 15:30 - 09.10.2015 15:45","22993","23532"
"09.10.2015 15:45 - 09.10.2015 16:00","22831","23245"
"09.10.2015 16:00 - 09.10.2015 16:15","22680","23335"
"09.10.2015 16:15 - 09.10.2015 16:30","22579","23193"
"09.10.2015 16:30 - 09.10.2015 16:45","22475","23205"
"09.10.2015 16:45 - 09.10.2015 17:00","22386","23192"
"09.10.2015 17:00 - 09.10.2015 17:15","22383","23030"
"09.10.2015 17:15 - 09.10.2015 17:30","22386","23016"
"09.10.2015 17:30 - 09.10.2015 17:45","22419","23204"
"09.10.2015 17:45 - 09.10.2015 18:00","22475","23216"
"09.10.2015 18:00 - 09.10.2015 18:15","22488","23225"
"09.10.2015 18:15 - 09.10.2015 18:30","22617","23160"
"09.10.2015 18:30 - 09.10.2015 18:45","22892","23519"
"09.10.2015 18:45 - 09.10.2015 19:00","23164","23852"
"09.10.2015 19:00 - 09.10.2015 19:15","23318","24239"
"09.10.2015 19:15 - 09.10.2015 19:30","23288","24301"
"09.10.2015 19:30 - 09.10.2015 19:45","23235","24204"
"09.10.2015 19:45 - 09.10.2015 20:00","23082","23951"
"09.10.2015 20:00 - 09.10.2015 20:15","22754","23500"
"09.10.2015 20:15 - 09.10.2015 20:30","22373","22930"
"09.10.2015 20:30 - 09.10.2015 20:45","22054","22528"
"09.10.2015 20:45 - 09.10.2015 21:00","21751","22136"
"09.10.2015 21:00 - 09.10.2015 21:15","21324","21805"
"09.10.2015 21:15 - 09.10.2015 21:30","20998","21467"
"09.10.2015 21:30 - 09.10.2015 21:45","20685","21146"
"09.10.2015 21:45 - 09.10.2015 22:00","20338","20616"
"09.10.2015 22:00 - 09.10.2015 22:15","19939","20424"
"09.10.2015 22:15 - 09.10.2015 22:30","19654","20286"
"09.10.2015 22:30 - 09.10.2015 22:45","19353","19857"
"09.10.2015 22:45 - 09.10.2015 23:00","19052","19718"
"09.10.2015 23:00 - 09.10.2015 23:15","18626","19124"
"09.10.2015 23:15 - 09.10.2015 23:30","18280","18670"
"09.10.2015 23:30 - 09.10.2015 23:45","17967","18290"
"09.10.2015 23:45 - 10.10.2015 00:00","17672","18091"
"10.10.2015 00:00 - 10.10.2015 00:15","17540","17518"
"10.10.2015 00:15 - 10.10.2015 00:30","17301","17263"
"10.10.2015 00:30 - 10.10.2015 00:45","17089","17032"
"10.10.2015 00:45 - 10.10.2015 01:00","16871","16822"
"10.10.2015 01:00 - 10.10.2015 01:15","16666","16789"
"10.10.2015 01:15 - 10.10.2015 01:30","16515","16537"
"10.10.2015 01:30 - 10.10.2015 01:45","16407","16265"
"10.10.2015 01:45 - 10.10.2015 02:00","16327","16235"
"10.10.2015 02:00 - 10.10.2015 02:15","16179","16075"
"10.10.2015 02:15 - 10.10.2015 02:30","16082","15903"
"10.10.2015 02:30 - 10.10.2015 02:45","16078","15950"
"10.10.2015 02:45 - 10.10.2015 03:00","16042","15912"
"10.10.2015 03:00 - 10.10.2015 03:15","16033","16006"
"10.10.2015 03:15 - 10.10.2015 03:30","16046","15924"
"10.10.2015 03:30 - 10.10.2015 03:45","16043","15858"
"10.10.2015 03:45 - 10.10.2015 04:00","16069","15727"
"10.10.2015 04:00 - 10.10.2015 04:15","16051","15855"
"10.10.2015 04:15 - 10.10.2015 04:30","16051","15986"
"10.10.2015 04:30 - 10.10.2015 04:45","16102","16113"
"10.10.2015 04:45 - 10.10.2015 05:00","16188","16157"
"10.10.2015 05:00 - 10.10.2015 05:15","16277","16189"
"10.10.2015 05:15 - 10.10.2015 05:30","16308","16108"
"10.10.2015 05:30 - 10.10.2015 05:45","16327","16269"
"10.10.2015 05:45 - 10.10.2015 06:00","16396","16343"
"10.10.2015 06:00 - 10.10.2015 06:15","16679","16573"
"10.10.2015 06:15 - 10.10.2015 06:30","16920","16771"
"10.10.2015 06:30 - 10.10.2015 06:45","17229","16916"
"10.10.2015 06:45 - 10.10.2015 07:00","17503","17131"
"10.10.2015 07:00 - 10.10.2015 07:15","17820","17578"
"10.10.2015 07:15 - 10.10.2015 07:30","18156","17809"
"10.10.2015 07:30 - 10.10.2015 07:45","18489","18081"
"10.10.2015 07:45 - 10.10.2015 08:00","18795","18291"
"10.10.2015 08:00 - 10.10.2015 08:15","19181","18534"
"10.10.2015 08:15 - 10.10.2015 08:30","19488","18871"
"10.10.2015 08:30 - 10.10.2015 08:45","19783","19097"
"10.10.2015 08:45 - 10.10.2015 09:00","20040","19494"
"10.10.2015 09:00 - 10.10.2015 09:15","20369","19860"
"10.10.2015 09:15 - 10.10.2015 09:30","20633","20076"
"10.10.2015 09:30 - 10.10.2015 09:45","20849","20253"
"10.10.2015 09:45 - 10.10.2015 10:00","21031","20376"
"10.10.2015 10:00 - 10.10.2015 10:15","21242","20551"
"10.10.2015 10:15 - 10.10.2015 10:30","21326","20748"
"10.10.2015 10:30 - 10.10.2015 10:45","21406","20915"
"10.10.2015 10:45 - 10.10.2015 11:00","21441","21023"
"10.10.2015 11:00 - 10.10.2015 11:15","21515","21178"
"10.10.2015 11:15 - 10.10.2015 11:30","21558","21418"
"10.10.2015 11:30 - 10.10.2015 11:45","21606","21560"
"10.10.2015 11:45 - 10.10.2015 12:00","21532","21650"
"10.10.2015 12:00 - 10.10.2015 12:15","21409","21311"
"10.10.2015 12:15 - 10.10.2015 12:30","21333","21256"
"10.10.2015 12:30 - 10.10.2015 12:45","21260","21172"
"10.10.2015 12:45 - 10.10.2015 13:00","21104","21013"
"10.10.2015 13:00 - 10.10.2015 13:15","20964","20684"
"10.10.2015 13:15 - 10.10.2015 13:30","20791","20516"
"10.10.2015 13:30 - 10.10.2015 13:45","20566","20375"
"10.10.2015 13:45 - 10.10.2015 14:00","20337","20101"
"10.10.2015 14:00 - 10.10.2015 14:15","20168","19918"
"10.10.2015 14:15 - 10.10.2015 14:30","20084","19941"
"10.10.2015 14:30 - 10.10.2015 14:45","19985","19860"
"10.10.2015 14:45 - 10.10.2015 15:00","19874","19740"
"10.10.2015 15:00 - 10.10.2015 15:15","19769","19558"
"10.10.2015 15:15 - 10.10.2015 15:30","19677","19381"
"10.10.2015 15:30 - 10.10.2015 15:45","19576","19398"
"10.10.2015 15:45 - 10.10.2015 16:00","19500","19431"
"10.10.2015 16:00 - 10.10.2015 16:15","19359","19353"
"10.10.2015 16:15 - 10.10.2015 16:30","19327","19277"
"10.10.2015 16:30 - 10.10.2015 16:45","19298","19388"
"10.10.2015 16:45 - 10.10.2015 17:00","19237","19188"
"10.10.2015 17:00 - 10.10.2015 17:15","19303","19458"
"10.10.2015 17:15 - 10.10.2015 17:30","19373","19486"
"10.10.2015 17:30 - 10.10.2015 17:45","19516","19698"
"10.10.2015 17:45 - 10.10.2015 18:00","19652","19704"
"10.10.2015 18:00 - 10.10.2015 18:15","19788","19935"
"10.10.2015 18:15 - 10.10.2015 18:30","19923","19952"
"10.10.2015 18:30 - 10.10.2015 18:45","20214","19969"
"10.10.2015 18:45 - 10.10.2015 19:00","20487","20320"
"10.10.2015 19:00 - 10.10.2015 19:15","20702","20857"
"10.10.2015 19:15 - 10.10.2015 19:30","20776","21071"
"10.10.2015 19:30 - 10.10.2015 19:45","20703","20925"
"10.10.2015 19:45 - 10.10.2015 20:00","20534","20739"
"10.10.2015 20:00 - 10.10.2015 20:15","20314","20533"
"10.10.2015 20:15 - 10.10.2015 20:30","19897","20052"
"10.10.2015 20:30 - 10.10.2015 20:45","19563","19650"
"10.10.2015 20:45 - 10.10.2015 21:00","19292","19563"
"10.10.2015 21:00 - 10.10.2015 21:15","18976","19476"
"10.10.2015 21:15 - 10.10.2015 21:30","18701","19342"
"10.10.2015 21:30 - 10.10.2015 21:45","18498","19045"
"10.10.2015 21:45 - 10.10.2015 22:00","18312","18916"
"10.10.2015 22:00 - 10.10.2015 22:15","18141","18878"
"10.10.2015 22:15 - 10.10.2015 22:30","17943","18615"
"10.10.2015 22:30 - 10.10.2015 22:45","17691","18330"
"10.10.2015 22:45 - 10.10.2015 23:00","17474","18115"
"10.10.2015 23:00 - 10.10.2015 23:15","17155","17752"
"10.10.2015 23:15 - 10.10.2015 23:30","16863","17455"
"10.10.2015 23:30 - 10.10.2015 23:45","16569","17184"
"10.10.2015 23:45 - 11.10.2015 00:00","16292","16693"
"11.10.2015 00:00 - 11.10.2015 00:15","16205","16379"
"11.10.2015 00:15 - 11.10.2015 00:30","16006","16029"
"11.10.2015 00:30 - 11.10.2015 00:45","15791","15748"
"11.10.2015 00:45 - 11.10.2015 01:00","15568","15531"
"11.10.2015 01:00 - 11.10.2015 01:15","15361","15445"
"11.10.2015 01:15 - 11.10.2015 01:30","15218","15318"
"11.10.2015 01:30 - 11.10.2015 01:45","15119","15015"
"11.10.2015 01:45 - 11.10.2015 02:00","15044","14949"
"11.10.2015 02:00 - 11.10.2015 02:15","14956","14858"
"11.10.2015 02:15 - 11.10.2015 02:30","14884","14758"
"11.10.2015 02:30 - 11.10.2015 02:45","14841","14669"
"11.10.2015 02:45 - 11.10.2015 03:00","14790","14596"
"11.10.2015 03:00 - 11.10.2015 03:15","14764","14567"
"11.10.2015 03:15 - 11.10.2015 03:30","14764","14559"
"11.10.2015 03:30 - 11.10.2015 03:45","14773","14513"
