"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"24.09.2016 04:45 - 24.09.2016 05:00","13221","12773"
"24.09.2016 05:00 - 24.09.2016 05:15","13399","12837"
"24.09.2016 05:15 - 24.09.2016 05:30","13403","12832"
"24.09.2016 05:30 - 24.09.2016 05:45","13468","12934"
"24.09.2016 05:45 - 24.09.2016 06:00","13621","13120"
"24.09.2016 06:00 - 24.09.2016 06:15","13957","13490"
"24.09.2016 06:15 - 24.09.2016 06:30","14077","13733"
"24.09.2016 06:30 - 24.09.2016 06:45","14327","13991"
"24.09.2016 06:45 - 24.09.2016 07:00","14483","14186"
"24.09.2016 07:00 - 24.09.2016 07:15","14687","14381"
"24.09.2016 07:15 - 24.09.2016 07:30","14983","14492"
"24.09.2016 07:30 - 24.09.2016 07:45","15189","14818"
"24.09.2016 07:45 - 24.09.2016 08:00","15322","15077"
"24.09.2016 08:00 - 24.09.2016 08:15","15739","15374"
"24.09.2016 08:15 - 24.09.2016 08:30","15932","15506"
"24.09.2016 08:30 - 24.09.2016 08:45","16115","15627"
"24.09.2016 08:45 - 24.09.2016 09:00","16326","15772"
"24.09.2016 09:00 - 24.09.2016 09:15","16524","15990"
"24.09.2016 09:15 - 24.09.2016 09:30","16641","15983"
"24.09.2016 09:30 - 24.09.2016 09:45","16757","16070"
"24.09.2016 09:45 - 24.09.2016 10:00","16890","16144"
"24.09.2016 10:00 - 24.09.2016 10:15","17088","16143"
"24.09.2016 10:15 - 24.09.2016 10:30","17188","16174"
"24.09.2016 10:30 - 24.09.2016 10:45","17274","16146"
"24.09.2016 10:45 - 24.09.2016 11:00","17386","16149"
"24.09.2016 11:00 - 24.09.2016 11:15","17521","16267"
"24.09.2016 11:15 - 24.09.2016 11:30","17582","16275"
"24.09.2016 11:30 - 24.09.2016 11:45","17671","16322"
"24.09.2016 11:45 - 24.09.2016 12:00","17669","16288"
"24.09.2016 12:00 - 24.09.2016 12:15","17647","16115"
"24.09.2016 12:15 - 24.09.2016 12:30","17523","15969"
"24.09.2016 12:30 - 24.09.2016 12:45","17237","15861"
"24.09.2016 12:45 - 24.09.2016 13:00","17211","15813"
"24.09.2016 13:00 - 24.09.2016 13:15","17157","15645"
"24.09.2016 13:15 - 24.09.2016 13:30","16977","15633"
"24.09.2016 13:30 - 24.09.2016 13:45","17005","15445"
"24.09.2016 13:45 - 24.09.2016 14:00","16796","15414"
"24.09.2016 14:00 - 24.09.2016 14:15","16537","15250"
"24.09.2016 14:15 - 24.09.2016 14:30","16437","15229"
"24.09.2016 14:30 - 24.09.2016 14:45","16263","15091"
"24.09.2016 14:45 - 24.09.2016 15:00","16189","14831"
"24.09.2016 15:00 - 24.09.2016 15:15","16189","14975"
"24.09.2016 15:15 - 24.09.2016 15:30","16149","14993"
"24.09.2016 15:30 - 24.09.2016 15:45","16191","14885"
"24.09.2016 15:45 - 24.09.2016 16:00","16022","14885"
"24.09.2016 16:00 - 24.09.2016 16:15","16164","14927"
"24.09.2016 16:15 - 24.09.2016 16:30","16021","14963"
"24.09.2016 16:30 - 24.09.2016 16:45","16096","15044"
"24.09.2016 16:45 - 24.09.2016 17:00","16259","15199"
"24.09.2016 17:00 - 24.09.2016 17:15","16084","15264"
"24.09.2016 17:15 - 24.09.2016 17:30","16306","15498"
"24.09.2016 17:30 - 24.09.2016 17:45","16547","15702"
"24.09.2016 17:45 - 24.09.2016 18:00","16505","15755"
"24.09.2016 18:00 - 24.09.2016 18:15","16581","15803"
"24.09.2016 18:15 - 24.09.2016 18:30","16545","15825"
"24.09.2016 18:30 - 24.09.2016 18:45","16683","15814"
"24.09.2016 18:45 - 24.09.2016 19:00","16633","15935"
"24.09.2016 19:00 - 24.09.2016 19:15","16746","16017"
"24.09.2016 19:15 - 24.09.2016 19:30","16575","16240"
"24.09.2016 19:30 - 24.09.2016 19:45","16610","16639"
"24.09.2016 19:45 - 24.09.2016 20:00","16702","16642"
"24.09.2016 20:00 - 24.09.2016 20:15","16653","16406"
"24.09.2016 20:15 - 24.09.2016 20:30","16442","16028"
"24.09.2016 20:30 - 24.09.2016 20:45","16120","15754"
"24.09.2016 20:45 - 24.09.2016 21:00","15890","15432"
"24.09.2016 21:00 - 24.09.2016 21:15","15723","15280"
"24.09.2016 21:15 - 24.09.2016 21:30","15424","15059"
"24.09.2016 21:30 - 24.09.2016 21:45","15249","14886"
"24.09.2016 21:45 - 24.09.2016 22:00","15124","14572"
"24.09.2016 22:00 - 24.09.2016 22:15","15345","14558"
"24.09.2016 22:15 - 24.09.2016 22:30","14934","14452"
"24.09.2016 22:30 - 24.09.2016 22:45","14620","14102"
"24.09.2016 22:45 - 24.09.2016 23:00","14357","13805"
"24.09.2016 23:00 - 24.09.2016 23:15","13936","13624"
"24.09.2016 23:15 - 24.09.2016 23:30","13925","13250"
"24.09.2016 23:30 - 24.09.2016 23:45","13508","12957"
"24.09.2016 23:45 - 25.09.2016 00:00","13285","12770"
"25.09.2016 00:00 - 25.09.2016 00:15","12278","12489"
"25.09.2016 00:15 - 25.09.2016 00:30","12127","12467"
"25.09.2016 00:30 - 25.09.2016 00:45","12127","12424"
"25.09.2016 00:45 - 25.09.2016 01:00","12011","12191"
"25.09.2016 01:00 - 25.09.2016 01:15","11900","12175"
"25.09.2016 01:15 - 25.09.2016 01:30","11793","11925"
"25.09.2016 01:30 - 25.09.2016 01:45","11722","11854"
"25.09.2016 01:45 - 25.09.2016 02:00","11605","11840"
"25.09.2016 02:00 - 25.09.2016 02:15","11530","11710"
"25.09.2016 02:15 - 25.09.2016 02:30","11486","11731"
"25.09.2016 02:30 - 25.09.2016 02:45","11453","11626"
"25.09.2016 02:45 - 25.09.2016 03:00","11387","11588"
"25.09.2016 03:00 - 25.09.2016 03:15","11369","11697"
"25.09.2016 03:15 - 25.09.2016 03:30","11304","11639"
"25.09.2016 03:30 - 25.09.2016 03:45","11449","11539"
"25.09.2016 03:45 - 25.09.2016 04:00","11363","11623"
"25.09.2016 04:00 - 25.09.2016 04:15","11452","11657"
"25.09.2016 04:15 - 25.09.2016 04:30","11459","11595"
"25.09.2016 04:30 - 25.09.2016 04:45","11425","11654"
"25.09.2016 04:45 - 25.09.2016 05:00","11528","11670"
"25.09.2016 05:00 - 25.09.2016 05:15","11740","11865"
"25.09.2016 05:15 - 25.09.2016 05:30","11631","12007"
"25.09.2016 05:30 - 25.09.2016 05:45","11686","12037"
"25.09.2016 05:45 - 25.09.2016 06:00","11669","12034"
"25.09.2016 06:00 - 25.09.2016 06:15","11880","12024"
"25.09.2016 06:15 - 25.09.2016 06:30","12030","12253"
"25.09.2016 06:30 - 25.09.2016 06:45","12038","12427"
"25.09.2016 06:45 - 25.09.2016 07:00","12099","12464"
"25.09.2016 07:00 - 25.09.2016 07:15","12310","12512"
"25.09.2016 07:15 - 25.09.2016 07:30","12521","12673"
"25.09.2016 07:30 - 25.09.2016 07:45","12617","13003"
"25.09.2016 07:45 - 25.09.2016 08:00","12596","13241"
"25.09.2016 08:00 - 25.09.2016 08:15","13044","13439"
"25.09.2016 08:15 - 25.09.2016 08:30","13356","13645"
"25.09.2016 08:30 - 25.09.2016 08:45","13488","13729"
"25.09.2016 08:45 - 25.09.2016 09:00","13734","13926"
"25.09.2016 09:00 - 25.09.2016 09:15","13832","14187"
"25.09.2016 09:15 - 25.09.2016 09:30","13982","14217"
"25.09.2016 09:30 - 25.09.2016 09:45","14257","14259"
"25.09.2016 09:45 - 25.09.2016 10:00","14339","14353"
"25.09.2016 10:00 - 25.09.2016 10:15","14443","14314"
"25.09.2016 10:15 - 25.09.2016 10:30","14545","14438"
"25.09.2016 10:30 - 25.09.2016 10:45","14733","14489"
"25.09.2016 10:45 - 25.09.2016 11:00","14945","14533"
"25.09.2016 11:00 - 25.09.2016 11:15","15086","14670"
"25.09.2016 11:15 - 25.09.2016 11:30","15504","14693"
"25.09.2016 11:30 - 25.09.2016 11:45","15564","14738"
"25.09.2016 11:45 - 25.09.2016 12:00","15519","14698"
"25.09.2016 12:00 - 25.09.2016 12:15","15557","14633"
"25.09.2016 12:15 - 25.09.2016 12:30","15329","14490"
"25.09.2016 12:30 - 25.09.2016 12:45","15118","14300"
"25.09.2016 12:45 - 25.09.2016 13:00","15092","14241"
"25.09.2016 13:00 - 25.09.2016 13:15","14953","14277"
"25.09.2016 13:15 - 25.09.2016 13:30","14931","14068"
"25.09.2016 13:30 - 25.09.2016 13:45","14910","14109"
"25.09.2016 13:45 - 25.09.2016 14:00","14834","13838"
"25.09.2016 14:00 - 25.09.2016 14:15","14454","13993"
"25.09.2016 14:15 - 25.09.2016 14:30","14450","14005"
"25.09.2016 14:30 - 25.09.2016 14:45","14420","13889"
"25.09.2016 14:45 - 25.09.2016 15:00","14405","13876"
"25.09.2016 15:00 - 25.09.2016 15:15","14333","13918"
"25.09.2016 15:15 - 25.09.2016 15:30","14280","13609"
"25.09.2016 15:30 - 25.09.2016 15:45","14203","13573"
"25.09.2016 15:45 - 25.09.2016 16:00","14349","13687"
"25.09.2016 16:00 - 25.09.2016 16:15","14300","13624"
"25.09.2016 16:15 - 25.09.2016 16:30","14417","13697"
"25.09.2016 16:30 - 25.09.2016 16:45","14532","13713"
"25.09.2016 16:45 - 25.09.2016 17:00","14635","13884"
"25.09.2016 17:00 - 25.09.2016 17:15","14832","14223"
"25.09.2016 17:15 - 25.09.2016 17:30","14949","14483"
"25.09.2016 17:30 - 25.09.2016 17:45","15092","14628"
"25.09.2016 17:45 - 25.09.2016 18:00","15290","14798"
"25.09.2016 18:00 - 25.09.2016 18:15","15438","15118"
"25.09.2016 18:15 - 25.09.2016 18:30","15537","15314"
"25.09.2016 18:30 - 25.09.2016 18:45","15589","15301"
"25.09.2016 18:45 - 25.09.2016 19:00","15511","15317"
"25.09.2016 19:00 - 25.09.2016 19:15","15709","15559"
"25.09.2016 19:15 - 25.09.2016 19:30","15704","15755"
"25.09.2016 19:30 - 25.09.2016 19:45","15648","16246"
"25.09.2016 19:45 - 25.09.2016 20:00","15846","16454"
"25.09.2016 20:00 - 25.09.2016 20:15","15876","16333"
"25.09.2016 20:15 - 25.09.2016 20:30","15671","15992"
"25.09.2016 20:30 - 25.09.2016 20:45","15592","15876"
"25.09.2016 20:45 - 25.09.2016 21:00","15483","15562"
"25.09.2016 21:00 - 25.09.2016 21:15","15297","15542"
"25.09.2016 21:15 - 25.09.2016 21:30","15166","15431"
"25.09.2016 21:30 - 25.09.2016 21:45","15063","15197"
"25.09.2016 21:45 - 25.09.2016 22:00","14914","15186"
"25.09.2016 22:00 - 25.09.2016 22:15","14943","15304"
"25.09.2016 22:15 - 25.09.2016 22:30","14648","14971"
"25.09.2016 22:30 - 25.09.2016 22:45","14276","14777"
"25.09.2016 22:45 - 25.09.2016 23:00","13956","14537"
"25.09.2016 23:00 - 25.09.2016 23:15","13634","14260"
"25.09.2016 23:15 - 25.09.2016 23:30","13370","14080"
"25.09.2016 23:30 - 25.09.2016 23:45","13097","13645"
"25.09.2016 23:45 - 26.09.2016 00:00","12955","13525"
"26.09.2016 00:00 - 26.09.2016 00:15","12714","13254"
"26.09.2016 00:15 - 26.09.2016 00:30","12528","12988"
"26.09.2016 00:30 - 26.09.2016 00:45","12493","12956"
"26.09.2016 00:45 - 26.09.2016 01:00","12355","12643"
"26.09.2016 01:00 - 26.09.2016 01:15","12322","12672"
"26.09.2016 01:15 - 26.09.2016 01:30","12250","12684"
"26.09.2016 01:30 - 26.09.2016 01:45","12232","12547"
"26.09.2016 01:45 - 26.09.2016 02:00","12135","12596"
"26.09.2016 02:00 - 26.09.2016 02:15","12079","12505"
"26.09.2016 02:15 - 26.09.2016 02:30","12030","12433"
"26.09.2016 02:30 - 26.09.2016 02:45","12075","12415"
"26.09.2016 02:45 - 26.09.2016 03:00","12048","12394"
"26.09.2016 03:00 - 26.09.2016 03:15","12153","12463"
"26.09.2016 03:15 - 26.09.2016 03:30","12157","12588"
"26.09.2016 03:30 - 26.09.2016 03:45","12264","12578"
"26.09.2016 03:45 - 26.09.2016 04:00","12297","12535"
"26.09.2016 04:00 - 26.09.2016 04:15","12523","12721"
"26.09.2016 04:15 - 26.09.2016 04:30","12584","12849"
"26.09.2016 04:30 - 26.09.2016 04:45","12766","12827"
"26.09.2016 04:45 - 26.09.2016 05:00","12967","12928"
"26.09.2016 05:00 - 26.09.2016 05:15","13417","13369"
"26.09.2016 05:15 - 26.09.2016 05:30","13692","13787"
"26.09.2016 05:30 - 26.09.2016 05:45","14308","14321"
"26.09.2016 05:45 - 26.09.2016 06:00","14834","14977"
"26.09.2016 06:00 - 26.09.2016 06:15","15973","16028"
"26.09.2016 06:15 - 26.09.2016 06:30","16901","16828"
"26.09.2016 06:30 - 26.09.2016 06:45","17426","17676"
"26.09.2016 06:45 - 26.09.2016 07:00","17890","18090"
"26.09.2016 07:00 - 26.09.2016 07:15","18457","18389"
"26.09.2016 07:15 - 26.09.2016 07:30","18645","18513"
"26.09.2016 07:30 - 26.09.2016 07:45","18872","18664"
"26.09.2016 07:45 - 26.09.2016 08:00","19129","18862"
"26.09.2016 08:00 - 26.09.2016 08:15","19442","19143"
"26.09.2016 08:15 - 26.09.2016 08:30","19590","19134"
"26.09.2016 08:30 - 26.09.2016 08:45","19616","19237"
"26.09.2016 08:45 - 26.09.2016 09:00","19754","19227"
"26.09.2016 09:00 - 26.09.2016 09:15","19563","19186"
"26.09.2016 09:15 - 26.09.2016 09:30","19660","19268"
"26.09.2016 09:30 - 26.09.2016 09:45","19741","19395"
"26.09.2016 09:45 - 26.09.2016 10:00","19792","19386"
"26.09.2016 10:00 - 26.09.2016 10:15","19984","19434"
"26.09.2016 10:15 - 26.09.2016 10:30","20071","19439"
"26.09.2016 10:30 - 26.09.2016 10:45","20043","19388"
"26.09.2016 10:45 - 26.09.2016 11:00","20095","19500"
"26.09.2016 11:00 - 26.09.2016 11:15","20157","19574"
"26.09.2016 11:15 - 26.09.2016 11:30","20295","19652"
"26.09.2016 11:30 - 26.09.2016 11:45","20419","19735"
"26.09.2016 11:45 - 26.09.2016 12:00","20463","19691"
"26.09.2016 12:00 - 26.09.2016 12:15","20262","19523"
"26.09.2016 12:15 - 26.09.2016 12:30","20233","19804"
"26.09.2016 12:30 - 26.09.2016 12:45","20077","20279"
"26.09.2016 12:45 - 26.09.2016 13:00","20123","20381"
"26.09.2016 13:00 - 26.09.2016 13:15","20254","20468"
"26.09.2016 13:15 - 26.09.2016 13:30","20204","20336"
"26.09.2016 13:30 - 26.09.2016 13:45","20107","20200"
"26.09.2016 13:45 - 26.09.2016 14:00","19970","19938"
"26.09.2016 14:00 - 26.09.2016 14:15","19817","19659"
"26.09.2016 14:15 - 26.09.2016 14:30","19686","19811"
"26.09.2016 14:30 - 26.09.2016 14:45","19685","19732"
"26.09.2016 14:45 - 26.09.2016 15:00","19656","19721"
"26.09.2016 15:00 - 26.09.2016 15:15","19650","19630"
"26.09.2016 15:15 - 26.09.2016 15:30","19498","19524"
"26.09.2016 15:30 - 26.09.2016 15:45","19352","19365"
"26.09.2016 15:45 - 26.09.2016 16:00","19192","19187"
"26.09.2016 16:00 - 26.09.2016 16:15","19050","19124"
"26.09.2016 16:15 - 26.09.2016 16:30","18950","19169"
"26.09.2016 16:30 - 26.09.2016 16:45","18781","18996"
"26.09.2016 16:45 - 26.09.2016 17:00","18754","19023"
"26.09.2016 17:00 - 26.09.2016 17:15","18633","19124"
"26.09.2016 17:15 - 26.09.2016 17:30","18835","19203"
"26.09.2016 17:30 - 26.09.2016 17:45","18791","19311"
"26.09.2016 17:45 - 26.09.2016 18:00","18867","19453"
"26.09.2016 18:00 - 26.09.2016 18:15","18917","19395"
"26.09.2016 18:15 - 26.09.2016 18:30","18833","19458"
"26.09.2016 18:30 - 26.09.2016 18:45","18885","19546"
"26.09.2016 18:45 - 26.09.2016 19:00","18941","19699"
"26.09.2016 19:00 - 26.09.2016 19:15","18968","19927"
"26.09.2016 19:15 - 26.09.2016 19:30","18963","20170"
"26.09.2016 19:30 - 26.09.2016 19:45","19195","20255"
"26.09.2016 19:45 - 26.09.2016 20:00","19187","20133"
"26.09.2016 20:00 - 26.09.2016 20:15","19072","19836"
"26.09.2016 20:15 - 26.09.2016 20:30","18745","19445"
"26.09.2016 20:30 - 26.09.2016 20:45","18332","19055"
"26.09.2016 20:45 - 26.09.2016 21:00","18135","18702"
"26.09.2016 21:00 - 26.09.2016 21:15","17933","18377"
"26.09.2016 21:15 - 26.09.2016 21:30","17652","18005"
"26.09.2016 21:30 - 26.09.2016 21:45","17490","17759"
"26.09.2016 21:45 - 26.09.2016 22:00","17016","17359"
"26.09.2016 22:00 - 26.09.2016 22:15","16815","17309"
"26.09.2016 22:15 - 26.09.2016 22:30","16368","17138"
"26.09.2016 22:30 - 26.09.2016 22:45","15958","16617"
"26.09.2016 22:45 - 26.09.2016 23:00","15508","16248"
"26.09.2016 23:00 - 26.09.2016 23:15","15070","15980"
"26.09.2016 23:15 - 26.09.2016 23:30","14742","15806"
"26.09.2016 23:30 - 26.09.2016 23:45","14510","15401"
"26.09.2016 23:45 - 27.09.2016 00:00","14233","15174"
"27.09.2016 00:00 - 27.09.2016 00:15","13952","14879"
"27.09.2016 00:15 - 27.09.2016 00:30","13748","14843"
"27.09.2016 00:30 - 27.09.2016 00:45","13616","14705"
"27.09.2016 00:45 - 27.09.2016 01:00","13417","14525"
"27.09.2016 01:00 - 27.09.2016 01:15","13302","14381"
"27.09.2016 01:15 - 27.09.2016 01:30","13178","14230"
"27.09.2016 01:30 - 27.09.2016 01:45","13097","14080"
"27.09.2016 01:45 - 27.09.2016 02:00","13094","14008"
"27.09.2016 02:00 - 27.09.2016 02:15","13036","13947"
"27.09.2016 02:15 - 27.09.2016 02:30","12925","13910"
"27.09.2016 02:30 - 27.09.2016 02:45","12939","13960"
"27.09.2016 02:45 - 27.09.2016 03:00","12906","13956"
"27.09.2016 03:00 - 27.09.2016 03:15","12983","13978"
"27.09.2016 03:15 - 27.09.2016 03:30","13003","14006"
"27.09.2016 03:30 - 27.09.2016 03:45","13053","13975"
"27.09.2016 03:45 - 27.09.2016 04:00","13063","14089"
"27.09.2016 04:00 - 27.09.2016 04:15","13143","14216"
"27.09.2016 04:15 - 27.09.2016 04:30","13219","14322"
"27.09.2016 04:30 - 27.09.2016 04:45","13242","14452"
"27.09.2016 04:45 - 27.09.2016 05:00","13317","14513"
"27.09.2016 05:00 - 27.09.2016 05:15","13754","14973"
"27.09.2016 05:15 - 27.09.2016 05:30","14036","15338"
"27.09.2016 05:30 - 27.09.2016 05:45","14505","15786"
"27.09.2016 05:45 - 27.09.2016 06:00","15093","16407"
"27.09.2016 06:00 - 27.09.2016 06:15","16212","17563"
"27.09.2016 06:15 - 27.09.2016 06:30","16869","18156"
"27.09.2016 06:30 - 27.09.2016 06:45","17734","18787"
"27.09.2016 06:45 - 27.09.2016 07:00","18192","19148"
"27.09.2016 07:00 - 27.09.2016 07:15","18508","19440"
"27.09.2016 07:15 - 27.09.2016 07:30","18943","19574"
"27.09.2016 07:30 - 27.09.2016 07:45","19206","19705"
"27.09.2016 07:45 - 27.09.2016 08:00","19441","19824"
"27.09.2016 08:00 - 27.09.2016 08:15","19721","20039"
"27.09.2016 08:15 - 27.09.2016 08:30","19866","20246"
"27.09.2016 08:30 - 27.09.2016 08:45","19924","20378"
"27.09.2016 08:45 - 27.09.2016 09:00","20009","20230"
"27.09.2016 09:00 - 27.09.2016 09:15","19846","20013"
"27.09.2016 09:15 - 27.09.2016 09:30","19868","20036"
"27.09.2016 09:30 - 27.09.2016 09:45","19956","20076"
"27.09.2016 09:45 - 27.09.2016 10:00","20016","20174"
"27.09.2016 10:00 - 27.09.2016 10:15","20155","19984"
"27.09.2016 10:15 - 27.09.2016 10:30","20244","20090"
"27.09.2016 10:30 - 27.09.2016 10:45","20229","20199"
"27.09.2016 10:45 - 27.09.2016 11:00","20221","20319"
"27.09.2016 11:00 - 27.09.2016 11:15","20301","20415"
"27.09.2016 11:15 - 27.09.2016 11:30","20422","20524"
"27.09.2016 11:30 - 27.09.2016 11:45","20555","20507"
"27.09.2016 11:45 - 27.09.2016 12:00","20606","20476"
"27.09.2016 12:00 - 27.09.2016 12:15","20484","20331"
"27.09.2016 12:15 - 27.09.2016 12:30","20341","20274"
"27.09.2016 12:30 - 27.09.2016 12:45","20260","20174"
"27.09.2016 12:45 - 27.09.2016 13:00","20324","20174"
"27.09.2016 13:00 - 27.09.2016 13:15","20301","20210"
"27.09.2016 13:15 - 27.09.2016 13:30","20268","20076"
"27.09.2016 13:30 - 27.09.2016 13:45","20180","19899"
"27.09.2016 13:45 - 27.09.2016 14:00","20016","19800"
"27.09.2016 14:00 - 27.09.2016 14:15","19843","19768"
"27.09.2016 14:15 - 27.09.2016 14:30","19738","19720"
"27.09.2016 14:30 - 27.09.2016 14:45","19745","19736"
"27.09.2016 14:45 - 27.09.2016 15:00","19696","19590"
"27.09.2016 15:00 - 27.09.2016 15:15","19618","19551"
"27.09.2016 15:15 - 27.09.2016 15:30","19464","19458"
"27.09.2016 15:30 - 27.09.2016 15:45","19363","19261"
"27.09.2016 15:45 - 27.09.2016 16:00","19262","19219"
"27.09.2016 16:00 - 27.09.2016 16:15","19058","19117"
"27.09.2016 16:15 - 27.09.2016 16:30","18993","19154"
"27.09.2016 16:30 - 27.09.2016 16:45","18877","19221"
"27.09.2016 16:45 - 27.09.2016 17:00","18795","19199"
"27.09.2016 17:00 - 27.09.2016 17:15","18792","19273"
"27.09.2016 17:15 - 27.09.2016 17:30","18912","19373"
"27.09.2016 17:30 - 27.09.2016 17:45","18987","19507"
"27.09.2016 17:45 - 27.09.2016 18:00","19043","19626"
"27.09.2016 18:00 - 27.09.2016 18:15","19040","19439"
"27.09.2016 18:15 - 27.09.2016 18:30","19025","19360"
"27.09.2016 18:30 - 27.09.2016 18:45","19073","19531"
"27.09.2016 18:45 - 27.09.2016 19:00","19142","19584"
"27.09.2016 19:00 - 27.09.2016 19:15","19183","19907"
"27.09.2016 19:15 - 27.09.2016 19:30","19212","20205"
"27.09.2016 19:30 - 27.09.2016 19:45","19434","20546"
"27.09.2016 19:45 - 27.09.2016 20:00","19447","20408"
"27.09.2016 20:00 - 27.09.2016 20:15","19322","20277"
"27.09.2016 20:15 - 27.09.2016 20:30","18994","19900"
"27.09.2016 20:30 - 27.09.2016 20:45","18558","19628"
"27.09.2016 20:45 - 27.09.2016 21:00","18331","19303"
"27.09.2016 21:00 - 27.09.2016 21:15","18056","19001"
"27.09.2016 21:15 - 27.09.2016 21:30","17827","18729"
"27.09.2016 21:30 - 27.09.2016 21:45","17543","18379"
"27.09.2016 21:45 - 27.09.2016 22:00","17070","17820"
"27.09.2016 22:00 - 27.09.2016 22:15","16995","17765"
"27.09.2016 22:15 - 27.09.2016 22:30","16607","17157"
"27.09.2016 22:30 - 27.09.2016 22:45","16204","16832"
"27.09.2016 22:45 - 27.09.2016 23:00","15782","16481"
"27.09.2016 23:00 - 27.09.2016 23:15","15375","15887"
"27.09.2016 23:15 - 27.09.2016 23:30","15094","15571"
"27.09.2016 23:30 - 27.09.2016 23:45","14822","15146"
"27.09.2016 23:45 - 28.09.2016 00:00","14566","14780"
"28.09.2016 00:00 - 28.09.2016 00:15","14820","14437"
"28.09.2016 00:15 - 28.09.2016 00:30","14687","14295"
"28.09.2016 00:30 - 28.09.2016 00:45","14562","14252"
"28.09.2016 00:45 - 28.09.2016 01:00","14388","14148"
"28.09.2016 01:00 - 28.09.2016 01:15","14245","14093"
"28.09.2016 01:15 - 28.09.2016 01:30","14068","14133"
"28.09.2016 01:30 - 28.09.2016 01:45","13972","14082"
"28.09.2016 01:45 - 28.09.2016 02:00","13898","13852"
"28.09.2016 02:00 - 28.09.2016 02:15","13824","13776"
"28.09.2016 02:15 - 28.09.2016 02:30","13720","13806"
"28.09.2016 02:30 - 28.09.2016 02:45","13745","13751"
"28.09.2016 02:45 - 28.09.2016 03:00","13702","13681"
"28.09.2016 03:00 - 28.09.2016 03:15","13750","13824"
"28.09.2016 03:15 - 28.09.2016 03:30","13737","13901"
"28.09.2016 03:30 - 28.09.2016 03:45","13777","13859"
"28.09.2016 03:45 - 28.09.2016 04:00","13780","14060"
"28.09.2016 04:00 - 28.09.2016 04:15","13960","14188"
"28.09.2016 04:15 - 28.09.2016 04:30","14043","14254"
"28.09.2016 04:30 - 28.09.2016 04:45","14175","14302"
"28.09.2016 04:45 - 28.09.2016 05:00","14360","14651"
"28.09.2016 05:00 - 28.09.2016 05:15","14742","15061"
"28.09.2016 05:15 - 28.09.2016 05:30","15030","15155"
"28.09.2016 05:30 - 28.09.2016 05:45","15588","15611"
"28.09.2016 05:45 - 28.09.2016 06:00","16169","16050"
"28.09.2016 06:00 - 28.09.2016 06:15","17375","16986"
"28.09.2016 06:15 - 28.09.2016 06:30","18086","18185"
"28.09.2016 06:30 - 28.09.2016 06:45","18563","18638"
"28.09.2016 06:45 - 28.09.2016 07:00","19002","19111"
"28.09.2016 07:00 - 28.09.2016 07:15","19346","19395"
"28.09.2016 07:15 - 28.09.2016 07:30","18625","19521"
"28.09.2016 07:30 - 28.09.2016 07:45","18715","19823"
"28.09.2016 07:45 - 28.09.2016 08:00","18960","20000"
"28.09.2016 08:00 - 28.09.2016 08:15","19164","20367"
"28.09.2016 08:15 - 28.09.2016 08:30","19224","20424"
