"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"13.09.2015 20:15 - 13.09.2015 20:30","5770","6074"
"13.09.2015 20:30 - 13.09.2015 20:45","5755","5996"
"13.09.2015 20:45 - 13.09.2015 21:00","5689","5940"
"13.09.2015 21:00 - 13.09.2015 21:15","5695","5903"
"13.09.2015 21:15 - 13.09.2015 21:30","5658","5906"
"13.09.2015 21:30 - 13.09.2015 21:45","5608","5850"
"13.09.2015 21:45 - 13.09.2015 22:00","5618","5779"
"13.09.2015 22:00 - 13.09.2015 22:15","5698","5893"
"13.09.2015 22:15 - 13.09.2015 22:30","5639","5819"
"13.09.2015 22:30 - 13.09.2015 22:45","5567","5746"
"13.09.2015 22:45 - 13.09.2015 23:00","5476","5619"
"13.09.2015 23:00 - 13.09.2015 23:15","5433","5577"
"13.09.2015 23:15 - 13.09.2015 23:30","5330","5485"
"13.09.2015 23:30 - 13.09.2015 23:45","5302","5425"
"13.09.2015 23:45 - 14.09.2015 00:00","5205","5331"
"14.09.2015 00:00 - 14.09.2015 00:15","5073","5214"
"14.09.2015 00:15 - 14.09.2015 00:30","4974","5062"
"14.09.2015 00:30 - 14.09.2015 00:45","4920","4975"
"14.09.2015 00:45 - 14.09.2015 01:00","4864","4926"
"14.09.2015 01:00 - 14.09.2015 01:15","4795","4835"
"14.09.2015 01:15 - 14.09.2015 01:30","4763","4779"
"14.09.2015 01:30 - 14.09.2015 01:45","4684","4696"
"14.09.2015 01:45 - 14.09.2015 02:00","4633","4621"
"14.09.2015 02:00 - 14.09.2015 02:15","4606","4599"
"14.09.2015 02:15 - 14.09.2015 02:30","4611","4584"
"14.09.2015 02:30 - 14.09.2015 02:45","4622","4636"
"14.09.2015 02:45 - 14.09.2015 03:00","4614","4663"
"14.09.2015 03:00 - 14.09.2015 03:15","4620","4629"
"14.09.2015 03:15 - 14.09.2015 03:30","4618","4742"
"14.09.2015 03:30 - 14.09.2015 03:45","4655","4719"
"14.09.2015 03:45 - 14.09.2015 04:00","4671","4760"
"14.09.2015 04:00 - 14.09.2015 04:15","4733","4915"
"14.09.2015 04:15 - 14.09.2015 04:30","4783","4951"
"14.09.2015 04:30 - 14.09.2015 04:45","4921","5072"
"14.09.2015 04:45 - 14.09.2015 05:00","4961","5069"
"14.09.2015 05:00 - 14.09.2015 05:15","5198","5339"
"14.09.2015 05:15 - 14.09.2015 05:30","5414","5510"
"14.09.2015 05:30 - 14.09.2015 05:45","5603","5701"
"14.09.2015 05:45 - 14.09.2015 06:00","5882","6067"
"14.09.2015 06:00 - 14.09.2015 06:15","6300","6601"
"14.09.2015 06:15 - 14.09.2015 06:30","6695","6992"
"14.09.2015 06:30 - 14.09.2015 06:45","6881","7315"
"14.09.2015 06:45 - 14.09.2015 07:00","7098","7575"
"14.09.2015 07:00 - 14.09.2015 07:15","7401","7869"
"14.09.2015 07:15 - 14.09.2015 07:30","7631","8008"
"14.09.2015 07:30 - 14.09.2015 07:45","7862","8226"
"14.09.2015 07:45 - 14.09.2015 08:00","8006","8390"
"14.09.2015 08:00 - 14.09.2015 08:15","8186","8507"
"14.09.2015 08:15 - 14.09.2015 08:30","8267","8625"
"14.09.2015 08:30 - 14.09.2015 08:45","8316","8677"
"14.09.2015 08:45 - 14.09.2015 09:00","8351","8773"
"14.09.2015 09:00 - 14.09.2015 09:15","8235","8615"
"14.09.2015 09:15 - 14.09.2015 09:30","8230","8655"
"14.09.2015 09:30 - 14.09.2015 09:45","8357","8803"
"14.09.2015 09:45 - 14.09.2015 10:00","8438","8777"
"14.09.2015 10:00 - 14.09.2015 10:15","8469","8761"
"14.09.2015 10:15 - 14.09.2015 10:30","8653","8700"
"14.09.2015 10:30 - 14.09.2015 10:45","8647","8703"
"14.09.2015 10:45 - 14.09.2015 11:00","8669","8744"
"14.09.2015 11:00 - 14.09.2015 11:15","8742","8713"
"14.09.2015 11:15 - 14.09.2015 11:30","8825","8815"
"14.09.2015 11:30 - 14.09.2015 11:45","8798","8920"
"14.09.2015 11:45 - 14.09.2015 12:00","8949","9052"
"14.09.2015 12:00 - 14.09.2015 12:15","8857","9042"
"14.09.2015 12:15 - 14.09.2015 12:30","8948","9013"
"14.09.2015 12:30 - 14.09.2015 12:45","8883","9045"
"14.09.2015 12:45 - 14.09.2015 13:00","8806","9150"
"14.09.2015 13:00 - 14.09.2015 13:15","8804","9269"
"14.09.2015 13:15 - 14.09.2015 13:30","8784","9347"
"14.09.2015 13:30 - 14.09.2015 13:45","8770","9245"
"14.09.2015 13:45 - 14.09.2015 14:00","8744","9017"
"14.09.2015 14:00 - 14.09.2015 14:15","8755","8755"
"14.09.2015 14:15 - 14.09.2015 14:30","8719","8584"
"14.09.2015 14:30 - 14.09.2015 14:45","8702","8559"
"14.09.2015 14:45 - 14.09.2015 15:00","8630","8605"
"14.09.2015 15:00 - 14.09.2015 15:15","8544","8824"
"14.09.2015 15:15 - 14.09.2015 15:30","8415","8881"
"14.09.2015 15:30 - 14.09.2015 15:45","8376","8673"
"14.09.2015 15:45 - 14.09.2015 16:00","8365","8557"
"14.09.2015 16:00 - 14.09.2015 16:15","8313","8495"
"14.09.2015 16:15 - 14.09.2015 16:30","8238","8355"
"14.09.2015 16:30 - 14.09.2015 16:45","8126","8313"
"14.09.2015 16:45 - 14.09.2015 17:00","8067","8098"
"14.09.2015 17:00 - 14.09.2015 17:15","8022","8078"
"14.09.2015 17:15 - 14.09.2015 17:30","7997","8187"
"14.09.2015 17:30 - 14.09.2015 17:45","8002","8157"
"14.09.2015 17:45 - 14.09.2015 18:00","7902","8112"
"14.09.2015 18:00 - 14.09.2015 18:15","7826","7945"
"14.09.2015 18:15 - 14.09.2015 18:30","7779","7899"
"14.09.2015 18:30 - 14.09.2015 18:45","7670","8035"
"14.09.2015 18:45 - 14.09.2015 19:00","7683","8007"
"14.09.2015 19:00 - 14.09.2015 19:15","7652","7983"
"14.09.2015 19:15 - 14.09.2015 19:30","7631","7928"
"14.09.2015 19:30 - 14.09.2015 19:45","7668","8017"
"14.09.2015 19:45 - 14.09.2015 20:00","7699","8173"
"14.09.2015 20:00 - 14.09.2015 20:15","7756","8234"
"14.09.2015 20:15 - 14.09.2015 20:30","7801","8107"
"14.09.2015 20:30 - 14.09.2015 20:45","7711","8007"
"14.09.2015 20:45 - 14.09.2015 21:00","7656","7860"
"14.09.2015 21:00 - 14.09.2015 21:15","7565","7758"
"14.09.2015 21:15 - 14.09.2015 21:30","7402","7566"
"14.09.2015 21:30 - 14.09.2015 21:45","7313","7434"
"14.09.2015 21:45 - 14.09.2015 22:00","7146","7322"
"14.09.2015 22:00 - 14.09.2015 22:15","6991","7092"
"14.09.2015 22:15 - 14.09.2015 22:30","6878","6865"
"14.09.2015 22:30 - 14.09.2015 22:45","6683","6701"
"14.09.2015 22:45 - 14.09.2015 23:00","6521","6554"
"14.09.2015 23:00 - 14.09.2015 23:15","6384","6401"
"14.09.2015 23:15 - 14.09.2015 23:30","6260","6294"
"14.09.2015 23:30 - 14.09.2015 23:45","6159","6185"
"14.09.2015 23:45 - 15.09.2015 00:00","6023","6065"
"15.09.2015 00:00 - 15.09.2015 00:15","5924","5915"
"15.09.2015 00:15 - 15.09.2015 00:30","5781","5742"
"15.09.2015 00:30 - 15.09.2015 00:45","5704","5679"
"15.09.2015 00:45 - 15.09.2015 01:00","5590","5588"
"15.09.2015 01:00 - 15.09.2015 01:15","5491","5510"
"15.09.2015 01:15 - 15.09.2015 01:30","5437","5494"
"15.09.2015 01:30 - 15.09.2015 01:45","5329","5358"
"15.09.2015 01:45 - 15.09.2015 02:00","5322","5384"
"15.09.2015 02:00 - 15.09.2015 02:15","5256","5361"
"15.09.2015 02:15 - 15.09.2015 02:30","5226","5272"
"15.09.2015 02:30 - 15.09.2015 02:45","5226","5284"
"15.09.2015 02:45 - 15.09.2015 03:00","5212","5244"
"15.09.2015 03:00 - 15.09.2015 03:15","5224","5297"
"15.09.2015 03:15 - 15.09.2015 03:30","5217","5333"
"15.09.2015 03:30 - 15.09.2015 03:45","5228","5287"
"15.09.2015 03:45 - 15.09.2015 04:00","5263","5338"
"15.09.2015 04:00 - 15.09.2015 04:15","5287","5363"
"15.09.2015 04:15 - 15.09.2015 04:30","5322","5450"
"15.09.2015 04:30 - 15.09.2015 04:45","5369","5552"
"15.09.2015 04:45 - 15.09.2015 05:00","5465","5573"
"15.09.2015 05:00 - 15.09.2015 05:15","5717","5788"
"15.09.2015 05:15 - 15.09.2015 05:30","5857","5902"
"15.09.2015 05:30 - 15.09.2015 05:45","6032","6128"
"15.09.2015 05:45 - 15.09.2015 06:00","6241","6381"
"15.09.2015 06:00 - 15.09.2015 06:15","6657","6857"
"15.09.2015 06:15 - 15.09.2015 06:30","7042","7293"
"15.09.2015 06:30 - 15.09.2015 06:45","7194","7566"
"15.09.2015 06:45 - 15.09.2015 07:00","7401","7833"
"15.09.2015 07:00 - 15.09.2015 07:15","7695","8068"
"15.09.2015 07:15 - 15.09.2015 07:30","7931","8192"
"15.09.2015 07:30 - 15.09.2015 07:45","8125","8312"
"15.09.2015 07:45 - 15.09.2015 08:00","8222","8504"
"15.09.2015 08:00 - 15.09.2015 08:15","8406","8700"
"15.09.2015 08:15 - 15.09.2015 08:30","8446","8736"
"15.09.2015 08:30 - 15.09.2015 08:45","8516","8800"
"15.09.2015 08:45 - 15.09.2015 09:00","8601","8849"
"15.09.2015 09:00 - 15.09.2015 09:15","8523","8732"
"15.09.2015 09:15 - 15.09.2015 09:30","8634","8776"
"15.09.2015 09:30 - 15.09.2015 09:45","8764","8793"
"15.09.2015 09:45 - 15.09.2015 10:00","8860","8958"
"15.09.2015 10:00 - 15.09.2015 10:15","8971","9023"
"15.09.2015 10:15 - 15.09.2015 10:30","9006","8992"
"15.09.2015 10:30 - 15.09.2015 10:45","9104","9012"
"15.09.2015 10:45 - 15.09.2015 11:00","9023","9167"
"15.09.2015 11:00 - 15.09.2015 11:15","9124","9189"
"15.09.2015 11:15 - 15.09.2015 11:30","9301","9351"
"15.09.2015 11:30 - 15.09.2015 11:45","9340","9523"
"15.09.2015 11:45 - 15.09.2015 12:00","9389","9538"
"15.09.2015 12:00 - 15.09.2015 12:15","9204","9404"
"15.09.2015 12:15 - 15.09.2015 12:30","9076","9233"
"15.09.2015 12:30 - 15.09.2015 12:45","9054","8909"
"15.09.2015 12:45 - 15.09.2015 13:00","9129","8879"
"15.09.2015 13:00 - 15.09.2015 13:15","9221","8864"
"15.09.2015 13:15 - 15.09.2015 13:30","9186","8834"
"15.09.2015 13:30 - 15.09.2015 13:45","9149","8922"
"15.09.2015 13:45 - 15.09.2015 14:00","9062","8861"
"15.09.2015 14:00 - 15.09.2015 14:15","9064","8967"
"15.09.2015 14:15 - 15.09.2015 14:30","8970","9156"
"15.09.2015 14:30 - 15.09.2015 14:45","8790","9196"
"15.09.2015 14:45 - 15.09.2015 15:00","8672","9204"
"15.09.2015 15:00 - 15.09.2015 15:15","8552","9213"
"15.09.2015 15:15 - 15.09.2015 15:30","8487","9117"
"15.09.2015 15:30 - 15.09.2015 15:45","8415","9086"
"15.09.2015 15:45 - 15.09.2015 16:00","8353","8998"
"15.09.2015 16:00 - 15.09.2015 16:15","8213","8629"
"15.09.2015 16:15 - 15.09.2015 16:30","8178","8612"
"15.09.2015 16:30 - 15.09.2015 16:45","8126","8459"
"15.09.2015 16:45 - 15.09.2015 17:00","8052","8414"
"15.09.2015 17:00 - 15.09.2015 17:15","8028","8350"
"15.09.2015 17:15 - 15.09.2015 17:30","7996","8239"
"15.09.2015 17:30 - 15.09.2015 17:45","7978","8122"
"15.09.2015 17:45 - 15.09.2015 18:00","7912","7967"
"15.09.2015 18:00 - 15.09.2015 18:15","7785","7730"
"15.09.2015 18:15 - 15.09.2015 18:30","7745","7702"
"15.09.2015 18:30 - 15.09.2015 18:45","7710","7697"
"15.09.2015 18:45 - 15.09.2015 19:00","7744","7758"
"15.09.2015 19:00 - 15.09.2015 19:15","7709","7809"
"15.09.2015 19:15 - 15.09.2015 19:30","7628","7922"
"15.09.2015 19:30 - 15.09.2015 19:45","7656","8076"
"15.09.2015 19:45 - 15.09.2015 20:00","7683","8178"
"15.09.2015 20:00 - 15.09.2015 20:15","7832","8224"
"15.09.2015 20:15 - 15.09.2015 20:30","7895","8159"
"15.09.2015 20:30 - 15.09.2015 20:45","7832","8050"
"15.09.2015 20:45 - 15.09.2015 21:00","7750","7928"
"15.09.2015 21:00 - 15.09.2015 21:15","7650","7814"
"15.09.2015 21:15 - 15.09.2015 21:30","7517","7661"
"15.09.2015 21:30 - 15.09.2015 21:45","7321","7549"
"15.09.2015 21:45 - 15.09.2015 22:00","7213","7386"
"15.09.2015 22:00 - 15.09.2015 22:15","7084","7211"
"15.09.2015 22:15 - 15.09.2015 22:30","6867","7000"
"15.09.2015 22:30 - 15.09.2015 22:45","6707","6795"
"15.09.2015 22:45 - 15.09.2015 23:00","6496","6606"
"15.09.2015 23:00 - 15.09.2015 23:15","6440","6541"
"15.09.2015 23:15 - 15.09.2015 23:30","6264","6375"
"15.09.2015 23:30 - 15.09.2015 23:45","6121","6226"
"15.09.2015 23:45 - 16.09.2015 00:00","6066","6082"
"16.09.2015 00:00 - 16.09.2015 00:15","5907","5957"
"16.09.2015 00:15 - 16.09.2015 00:30","5784","5852"
"16.09.2015 00:30 - 16.09.2015 00:45","5712","5766"
"16.09.2015 00:45 - 16.09.2015 01:00","5583","5649"
"16.09.2015 01:00 - 16.09.2015 01:15","5512","5647"
"16.09.2015 01:15 - 16.09.2015 01:30","5411","5581"
"16.09.2015 01:30 - 16.09.2015 01:45","5400","5505"
"16.09.2015 01:45 - 16.09.2015 02:00","5337","5431"
"16.09.2015 02:00 - 16.09.2015 02:15","5246","5382"
"16.09.2015 02:15 - 16.09.2015 02:30","5250","5347"
"16.09.2015 02:30 - 16.09.2015 02:45","5190","5317"
"16.09.2015 02:45 - 16.09.2015 03:00","5245","5367"
"16.09.2015 03:00 - 16.09.2015 03:15","5255","5362"
"16.09.2015 03:15 - 16.09.2015 03:30","5259","5386"
"16.09.2015 03:30 - 16.09.2015 03:45","5281","5409"
"16.09.2015 03:45 - 16.09.2015 04:00","5298","5419"
"16.09.2015 04:00 - 16.09.2015 04:15","5364","5427"
"16.09.2015 04:15 - 16.09.2015 04:30","5423","5479"
"16.09.2015 04:30 - 16.09.2015 04:45","5475","5575"
"16.09.2015 04:45 - 16.09.2015 05:00","5569","5677"
"16.09.2015 05:00 - 16.09.2015 05:15","5714","5857"
"16.09.2015 05:15 - 16.09.2015 05:30","5895","6013"
"16.09.2015 05:30 - 16.09.2015 05:45","6105","6224"
"16.09.2015 05:45 - 16.09.2015 06:00","6305","6453"
"16.09.2015 06:00 - 16.09.2015 06:15","6745","6988"
"16.09.2015 06:15 - 16.09.2015 06:30","7047","7344"
"16.09.2015 06:30 - 16.09.2015 06:45","7289","7676"
"16.09.2015 06:45 - 16.09.2015 07:00","7460","7938"
"16.09.2015 07:00 - 16.09.2015 07:15","7606","8181"
"16.09.2015 07:15 - 16.09.2015 07:30","7904","8347"
"16.09.2015 07:30 - 16.09.2015 07:45","8035","8463"
"16.09.2015 07:45 - 16.09.2015 08:00","8189","8558"
"16.09.2015 08:00 - 16.09.2015 08:15","8288","8712"
"16.09.2015 08:15 - 16.09.2015 08:30","8333","8806"
"16.09.2015 08:30 - 16.09.2015 08:45","8406","8878"
"16.09.2015 08:45 - 16.09.2015 09:00","8437","8864"
"16.09.2015 09:00 - 16.09.2015 09:15","8414","8780"
"16.09.2015 09:15 - 16.09.2015 09:30","8536","8825"
"16.09.2015 09:30 - 16.09.2015 09:45","8670","9003"
"16.09.2015 09:45 - 16.09.2015 10:00","8752","8979"
"16.09.2015 10:00 - 16.09.2015 10:15","8810","9129"
"16.09.2015 10:15 - 16.09.2015 10:30","8839","9160"
"16.09.2015 10:30 - 16.09.2015 10:45","8893","9264"
"16.09.2015 10:45 - 16.09.2015 11:00","8959","9367"
"16.09.2015 11:00 - 16.09.2015 11:15","9145","9392"
"16.09.2015 11:15 - 16.09.2015 11:30","9298","9450"
"16.09.2015 11:30 - 16.09.2015 11:45","9353","9380"
"16.09.2015 11:45 - 16.09.2015 12:00","9436","9378"
"16.09.2015 12:00 - 16.09.2015 12:15","9333","9320"
"16.09.2015 12:15 - 16.09.2015 12:30","9280","9245"
"16.09.2015 12:30 - 16.09.2015 12:45","9161","9211"
"16.09.2015 12:45 - 16.09.2015 13:00","9118","9227"
"16.09.2015 13:00 - 16.09.2015 13:15","9149","9311"
"16.09.2015 13:15 - 16.09.2015 13:30","9181","9299"
"16.09.2015 13:30 - 16.09.2015 13:45","9164","9083"
"16.09.2015 13:45 - 16.09.2015 14:00","9003","9029"
"16.09.2015 14:00 - 16.09.2015 14:15","8938","8895"
"16.09.2015 14:15 - 16.09.2015 14:30","8913","8821"
"16.09.2015 14:30 - 16.09.2015 14:45","8759","8784"
"16.09.2015 14:45 - 16.09.2015 15:00","8752","8719"
"16.09.2015 15:00 - 16.09.2015 15:15","8648","8844"
"16.09.2015 15:15 - 16.09.2015 15:30","8538","8894"
"16.09.2015 15:30 - 16.09.2015 15:45","8536","8804"
"16.09.2015 15:45 - 16.09.2015 16:00","8495","8593"
"16.09.2015 16:00 - 16.09.2015 16:15","8393","8360"
"16.09.2015 16:15 - 16.09.2015 16:30","8265","8166"
"16.09.2015 16:30 - 16.09.2015 16:45","8247","8129"
"16.09.2015 16:45 - 16.09.2015 17:00","8074","8305"
"16.09.2015 17:00 - 16.09.2015 17:15","7988","8375"
"16.09.2015 17:15 - 16.09.2015 17:30","7933","8452"
"16.09.2015 17:30 - 16.09.2015 17:45","7916","8519"
"16.09.2015 17:45 - 16.09.2015 18:00","7898","8544"
"16.09.2015 18:00 - 16.09.2015 18:15","7748","8180"
"16.09.2015 18:15 - 16.09.2015 18:30","7690","8056"
"16.09.2015 18:30 - 16.09.2015 18:45","7720","8067"
"16.09.2015 18:45 - 16.09.2015 19:00","7679","8085"
"16.09.2015 19:00 - 16.09.2015 19:15","7696","8073"
"16.09.2015 19:15 - 16.09.2015 19:30","7558","8175"
"16.09.2015 19:30 - 16.09.2015 19:45","7562","8255"
"16.09.2015 19:45 - 16.09.2015 20:00","7628","8340"
"16.09.2015 20:00 - 16.09.2015 20:15","7764","8366"
"16.09.2015 20:15 - 16.09.2015 20:30","7837","8255"
"16.09.2015 20:30 - 16.09.2015 20:45","7724","8195"
"16.09.2015 20:45 - 16.09.2015 21:00","7650","8069"
"16.09.2015 21:00 - 16.09.2015 21:15","7546","7899"
"16.09.2015 21:15 - 16.09.2015 21:30","7439","7753"
"16.09.2015 21:30 - 16.09.2015 21:45","7314","7596"
"16.09.2015 21:45 - 16.09.2015 22:00","7128","7469"
"16.09.2015 22:00 - 16.09.2015 22:15","7041","7309"
"16.09.2015 22:15 - 16.09.2015 22:30","6842","7081"
"16.09.2015 22:30 - 16.09.2015 22:45","6680","6934"
"16.09.2015 22:45 - 16.09.2015 23:00","6495","6723"
"16.09.2015 23:00 - 16.09.2015 23:15","6325","6578"
"16.09.2015 23:15 - 16.09.2015 23:30","6206","6419"
"16.09.2015 23:30 - 16.09.2015 23:45","6089","6260"
"16.09.2015 23:45 - 17.09.2015 00:00","5966","6162"
"17.09.2015 00:00 - 17.09.2015 00:15","5842","6034"
"17.09.2015 00:15 - 17.09.2015 00:30","5710","5884"
"17.09.2015 00:30 - 17.09.2015 00:45","5602","5803"
"17.09.2015 00:45 - 17.09.2015 01:00","5570","5633"
"17.09.2015 01:00 - 17.09.2015 01:15","5432","5539"
"17.09.2015 01:15 - 17.09.2015 01:30","5423","5551"
"17.09.2015 01:30 - 17.09.2015 01:45","5335","5476"
"17.09.2015 01:45 - 17.09.2015 02:00","5304","5436"
"17.09.2015 02:00 - 17.09.2015 02:15","5239","5329"
"17.09.2015 02:15 - 17.09.2015 02:30","5209","5327"
"17.09.2015 02:30 - 17.09.2015 02:45","5180","5310"
"17.09.2015 02:45 - 17.09.2015 03:00","5190","5276"
"17.09.2015 03:00 - 17.09.2015 03:15","5219","5306"
"17.09.2015 03:15 - 17.09.2015 03:30","5147","5285"
"17.09.2015 03:30 - 17.09.2015 03:45","5137","5313"
"17.09.2015 03:45 - 17.09.2015 04:00","5157","5333"
"17.09.2015 04:00 - 17.09.2015 04:15","5221","5313"
"17.09.2015 04:15 - 17.09.2015 04:30","5284","5339"
"17.09.2015 04:30 - 17.09.2015 04:45","5363","5410"
"17.09.2015 04:45 - 17.09.2015 05:00","5438","5495"
"17.09.2015 05:00 - 17.09.2015 05:15","5607","5672"
"17.09.2015 05:15 - 17.09.2015 05:30","5747","5792"
"17.09.2015 05:30 - 17.09.2015 05:45","5909","6040"
"17.09.2015 05:45 - 17.09.2015 06:00","6159","6310"
"17.09.2015 06:00 - 17.09.2015 06:15","6643","6805"
"17.09.2015 06:15 - 17.09.2015 06:30","6953","7204"
"17.09.2015 06:30 - 17.09.2015 06:45","7145","7502"
"17.09.2015 06:45 - 17.09.2015 07:00","7294","7743"
"17.09.2015 07:00 - 17.09.2015 07:15","7542","7995"
"17.09.2015 07:15 - 17.09.2015 07:30","7785","8122"
"17.09.2015 07:30 - 17.09.2015 07:45","7915","8208"
"17.09.2015 07:45 - 17.09.2015 08:00","8093","8321"
"17.09.2015 08:00 - 17.09.2015 08:15","8207","8500"
"17.09.2015 08:15 - 17.09.2015 08:30","8291","8574"
"17.09.2015 08:30 - 17.09.2015 08:45","8345","8670"
"17.09.2015 08:45 - 17.09.2015 09:00","8426","8746"
"17.09.2015 09:00 - 17.09.2015 09:15","8406","8651"
"17.09.2015 09:15 - 17.09.2015 09:30","8519","8727"
"17.09.2015 09:30 - 17.09.2015 09:45","8655","8903"
"17.09.2015 09:45 - 17.09.2015 10:00","8825","9123"
"17.09.2015 10:00 - 17.09.2015 10:15","8821","9225"
"17.09.2015 10:15 - 17.09.2015 10:30","8878","9218"
"17.09.2015 10:30 - 17.09.2015 10:45","8905","9260"
"17.09.2015 10:45 - 17.09.2015 11:00","8993","9329"
"17.09.2015 11:00 - 17.09.2015 11:15","9080","9473"
"17.09.2015 11:15 - 17.09.2015 11:30","9172","9615"
"17.09.2015 11:30 - 17.09.2015 11:45","9190","9723"
"17.09.2015 11:45 - 17.09.2015 12:00","9225","9707"
"17.09.2015 12:00 - 17.09.2015 12:15","9061","9582"
"17.09.2015 12:15 - 17.09.2015 12:30","9033","9239"
"17.09.2015 12:30 - 17.09.2015 12:45","9034","9197"
"17.09.2015 12:45 - 17.09.2015 13:00","9046","9161"
"17.09.2015 13:00 - 17.09.2015 13:15","9092","9291"
"17.09.2015 13:15 - 17.09.2015 13:30","9089","9326"
"17.09.2015 13:30 - 17.09.2015 13:45","9069","9241"
"17.09.2015 13:45 - 17.09.2015 14:00","8952","9143"
"17.09.2015 14:00 - 17.09.2015 14:15","8947","9041"
"17.09.2015 14:15 - 17.09.2015 14:30","8945","8968"
"17.09.2015 14:30 - 17.09.2015 14:45","8942","8830"
"17.09.2015 14:45 - 17.09.2015 15:00","8765","8849"
"17.09.2015 15:00 - 17.09.2015 15:15","8709","8812"
"17.09.2015 15:15 - 17.09.2015 15:30","8621","8723"
"17.09.2015 15:30 - 17.09.2015 15:45","8492","8670"
"17.09.2015 15:45 - 17.09.2015 16:00","8411","8651"
"17.09.2015 16:00 - 17.09.2015 16:15","8218","8635"
"17.09.2015 16:15 - 17.09.2015 16:30","8175","8666"
"17.09.2015 16:30 - 17.09.2015 16:45","8067","8600"
"17.09.2015 16:45 - 17.09.2015 17:00","8026","8431"
"17.09.2015 17:00 - 17.09.2015 17:15","7875","8359"
"17.09.2015 17:15 - 17.09.2015 17:30","7857","8265"
"17.09.2015 17:30 - 17.09.2015 17:45","7777","8027"
"17.09.2015 17:45 - 17.09.2015 18:00","7788","7917"
"17.09.2015 18:00 - 17.09.2015 18:15","7686","7742"
"17.09.2015 18:15 - 17.09.2015 18:30","7589","7779"
"17.09.2015 18:30 - 17.09.2015 18:45","7679","7797"
"17.09.2015 18:45 - 17.09.2015 19:00","7680","7821"
"17.09.2015 19:00 - 17.09.2015 19:15","7669","7900"
"17.09.2015 19:15 - 17.09.2015 19:30","7603","7943"
"17.09.2015 19:30 - 17.09.2015 19:45","7591","8054"
"17.09.2015 19:45 - 17.09.2015 20:00","7718","8236"
"17.09.2015 20:00 - 17.09.2015 20:15","7832","8273"
"17.09.2015 20:15 - 17.09.2015 20:30","7851","8201"
"17.09.2015 20:30 - 17.09.2015 20:45","7800","8092"
"17.09.2015 20:45 - 17.09.2015 21:00","7664","7992"
"17.09.2015 21:00 - 17.09.2015 21:15","7619","7901"
"17.09.2015 21:15 - 17.09.2015 21:30","7440","7717"
"17.09.2015 21:30 - 17.09.2015 21:45","7290","7525"
"17.09.2015 21:45 - 17.09.2015 22:00","7188","7374"
"17.09.2015 22:00 - 17.09.2015 22:15","7061","7308"
"17.09.2015 22:15 - 17.09.2015 22:30","6905","7046"
"17.09.2015 22:30 - 17.09.2015 22:45","6757","6884"
"17.09.2015 22:45 - 17.09.2015 23:00","6578","6714"
"17.09.2015 23:00 - 17.09.2015 23:15","6484","6539"
"17.09.2015 23:15 - 17.09.2015 23:30","6305","6412"
"17.09.2015 23:30 - 17.09.2015 23:45","6206","6277"
"17.09.2015 23:45 - 18.09.2015 00:00","6061","6168"
"18.09.2015 00:00 - 18.09.2015 00:15","5958","6058"
"18.09.2015 00:15 - 18.09.2015 00:30","5860","5934"
"18.09.2015 00:30 - 18.09.2015 00:45","5735","5826"
"18.09.2015 00:45 - 18.09.2015 01:00","5628","5672"
"18.09.2015 01:00 - 18.09.2015 01:15","5539","5556"
"18.09.2015 01:15 - 18.09.2015 01:30","5493","5511"
"18.09.2015 01:30 - 18.09.2015 01:45","5416","5474"
"18.09.2015 01:45 - 18.09.2015 02:00","5364","5366"
"18.09.2015 02:00 - 18.09.2015 02:15","5342","5351"
"18.09.2015 02:15 - 18.09.2015 02:30","5293","5281"
"18.09.2015 02:30 - 18.09.2015 02:45","5298","5300"
"18.09.2015 02:45 - 18.09.2015 03:00","5258","5314"
"18.09.2015 03:00 - 18.09.2015 03:15","5278","5298"
"18.09.2015 03:15 - 18.09.2015 03:30","5301","5338"
"18.09.2015 03:30 - 18.09.2015 03:45","5342","5341"
"18.09.2015 03:45 - 18.09.2015 04:00","5373","5385"
"18.09.2015 04:00 - 18.09.2015 04:15","5362","5412"
"18.09.2015 04:15 - 18.09.2015 04:30","5450","5453"
"18.09.2015 04:30 - 18.09.2015 04:45","5497","5555"
"18.09.2015 04:45 - 18.09.2015 05:00","5597","5595"
"18.09.2015 05:00 - 18.09.2015 05:15","5778","5777"
"18.09.2015 05:15 - 18.09.2015 05:30","5861","5929"
"18.09.2015 05:30 - 18.09.2015 05:45","6017","6142"
"18.09.2015 05:45 - 18.09.2015 06:00","6280","6390"
"18.09.2015 06:00 - 18.09.2015 06:15","6746","6848"
"18.09.2015 06:15 - 18.09.2015 06:30","7042","7191"
"18.09.2015 06:30 - 18.09.2015 06:45","7274","7498"
"18.09.2015 06:45 - 18.09.2015 07:00","7364","7714"
"18.09.2015 07:00 - 18.09.2015 07:15","7633","7981"
"18.09.2015 07:15 - 18.09.2015 07:30","7857","8128"
"18.09.2015 07:30 - 18.09.2015 07:45","7971","8197"
"18.09.2015 07:45 - 18.09.2015 08:00","8098","8337"
