"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"19.12.2017 18:15 - 19.12.2017 18:30","8933","8963"
"19.12.2017 18:30 - 19.12.2017 18:45","8841","8914"
"19.12.2017 18:45 - 19.12.2017 19:00","8766","8879"
"19.12.2017 19:00 - 19.12.2017 19:15","8766","8859"
"19.12.2017 19:15 - 19.12.2017 19:30","8724","8740"
"19.12.2017 19:30 - 19.12.2017 19:45","8685","8651"
"19.12.2017 19:45 - 19.12.2017 20:00","8537","8574"
"19.12.2017 20:00 - 19.12.2017 20:15","8360","8476"
"19.12.2017 20:15 - 19.12.2017 20:30","8350","8414"
"19.12.2017 20:30 - 19.12.2017 20:45","8191","8336"
"19.12.2017 20:45 - 19.12.2017 21:00","8090","8263"
"19.12.2017 21:00 - 19.12.2017 21:15","8067","8135"
"19.12.2017 21:15 - 19.12.2017 21:30","7960","8134"
"19.12.2017 21:30 - 19.12.2017 21:45","7924","8042"
"19.12.2017 21:45 - 19.12.2017 22:00","7814","8013"
"19.12.2017 22:00 - 19.12.2017 22:15","7745","7926"
"19.12.2017 22:15 - 19.12.2017 22:30","7640","7826"
"19.12.2017 22:30 - 19.12.2017 22:45","7454","7620"
"19.12.2017 22:45 - 19.12.2017 23:00","7318","7501"
"19.12.2017 23:00 - 19.12.2017 23:15","7242","7400"
"19.12.2017 23:15 - 19.12.2017 23:30","7127","7246"
"19.12.2017 23:30 - 19.12.2017 23:45","7043","7142"
"19.12.2017 23:45 - 20.12.2017 00:00","6863","6988"
"20.12.2017 00:00 - 20.12.2017 00:15","6505","6891"
"20.12.2017 00:15 - 20.12.2017 00:30","6442","6770"
"20.12.2017 00:30 - 20.12.2017 00:45","6339","6627"
"20.12.2017 00:45 - 20.12.2017 01:00","6240","6505"
"20.12.2017 01:00 - 20.12.2017 01:15","6176","6421"
"20.12.2017 01:15 - 20.12.2017 01:30","6176","6340"
"20.12.2017 01:30 - 20.12.2017 01:45","6176","6352"
"20.12.2017 01:45 - 20.12.2017 02:00","6109","6329"
"20.12.2017 02:00 - 20.12.2017 02:15","6028","6290"
"20.12.2017 02:15 - 20.12.2017 02:30","6024","6230"
"20.12.2017 02:30 - 20.12.2017 02:45","5971","6203"
"20.12.2017 02:45 - 20.12.2017 03:00","5946","6202"
"20.12.2017 03:00 - 20.12.2017 03:15","5946","6204"
"20.12.2017 03:15 - 20.12.2017 03:30","5946","6210"
"20.12.2017 03:30 - 20.12.2017 03:45","5946","6248"
"20.12.2017 03:45 - 20.12.2017 04:00","5968","6284"
"20.12.2017 04:00 - 20.12.2017 04:15","6083","6325"
"20.12.2017 04:15 - 20.12.2017 04:30","6101","6393"
"20.12.2017 04:30 - 20.12.2017 04:45","6197","6467"
"20.12.2017 04:45 - 20.12.2017 05:00","6227","6498"
"20.12.2017 05:00 - 20.12.2017 05:15","6340","6628"
"20.12.2017 05:15 - 20.12.2017 05:30","6340","6683"
"20.12.2017 05:30 - 20.12.2017 05:45","6459","6801"
"20.12.2017 05:45 - 20.12.2017 06:00","6675","6977"
"20.12.2017 06:00 - 20.12.2017 06:15","7139","7362"
"20.12.2017 06:15 - 20.12.2017 06:30","7407","7658"
"20.12.2017 06:30 - 20.12.2017 06:45","7660","7883"
"20.12.2017 06:45 - 20.12.2017 07:00","7883","8124"
"20.12.2017 07:00 - 20.12.2017 07:15","8197","8432"
"20.12.2017 07:15 - 20.12.2017 07:30","8426","8604"
"20.12.2017 07:30 - 20.12.2017 07:45","8591","8793"
"20.12.2017 07:45 - 20.12.2017 08:00","8632","8918"
"20.12.2017 08:00 - 20.12.2017 08:15","8652","8991"
"20.12.2017 08:15 - 20.12.2017 08:30","8652","8990"
"20.12.2017 08:30 - 20.12.2017 08:45","8652","9002"
"20.12.2017 08:45 - 20.12.2017 09:00","8652","9004"
"20.12.2017 09:00 - 20.12.2017 09:15","8652","9009"
"20.12.2017 09:15 - 20.12.2017 09:30","8652","9048"
"20.12.2017 09:30 - 20.12.2017 09:45","8652","9128"
"20.12.2017 09:45 - 20.12.2017 10:00","8635","9186"
"20.12.2017 10:00 - 20.12.2017 10:15","8572","9221"
"20.12.2017 10:15 - 20.12.2017 10:30","8495","9206"
"20.12.2017 10:30 - 20.12.2017 10:45","8404","9210"
"20.12.2017 10:45 - 20.12.2017 11:00","8404","9221"
"20.12.2017 11:00 - 20.12.2017 11:15","8404","9216"
"20.12.2017 11:15 - 20.12.2017 11:30","8404","9238"
"20.12.2017 11:30 - 20.12.2017 11:45","8436","9233"
"20.12.2017 11:45 - 20.12.2017 12:00","8487","9205"
"20.12.2017 12:00 - 20.12.2017 12:15","8487","9225"
"20.12.2017 12:15 - 20.12.2017 12:30","8487","9132"
"20.12.2017 12:30 - 20.12.2017 12:45","8502","9186"
"20.12.2017 12:45 - 20.12.2017 13:00","8636","9227"
"20.12.2017 13:00 - 20.12.2017 13:15","8809","9336"
"20.12.2017 13:15 - 20.12.2017 13:30","8809","9315"
"20.12.2017 13:30 - 20.12.2017 13:45","8809","9301"
"20.12.2017 13:45 - 20.12.2017 14:00","8809","9211"
"20.12.2017 14:00 - 20.12.2017 14:15","8786","9140"
"20.12.2017 14:15 - 20.12.2017 14:30","8722","9113"
"20.12.2017 14:30 - 20.12.2017 14:45","8722","9034"
"20.12.2017 14:45 - 20.12.2017 15:00","8722","8979"
"20.12.2017 15:00 - 20.12.2017 15:15","8722","8982"
"20.12.2017 15:15 - 20.12.2017 15:30","8722","8922"
"20.12.2017 15:30 - 20.12.2017 15:45","8722","8886"
"20.12.2017 15:45 - 20.12.2017 16:00","8722","8841"
"20.12.2017 16:00 - 20.12.2017 16:15","8722","8833"
"20.12.2017 16:15 - 20.12.2017 16:30","8780","8829"
"20.12.2017 16:30 - 20.12.2017 16:45","8950","8899"
"20.12.2017 16:45 - 20.12.2017 17:00","8950","8989"
"20.12.2017 17:00 - 20.12.2017 17:15","8950","9075"
"20.12.2017 17:15 - 20.12.2017 17:30","8950","9089"
"20.12.2017 17:30 - 20.12.2017 17:45","8913","8992"
"20.12.2017 17:45 - 20.12.2017 18:00","8869","8961"
"20.12.2017 18:00 - 20.12.2017 18:15","8811","8929"
"20.12.2017 18:15 - 20.12.2017 18:30","8744","8861"
"20.12.2017 18:30 - 20.12.2017 18:45","8682","8827"
"20.12.2017 18:45 - 20.12.2017 19:00","8645","8777"
"20.12.2017 19:00 - 20.12.2017 19:15","8630","8730"
"20.12.2017 19:15 - 20.12.2017 19:30","8510","8633"
"20.12.2017 19:30 - 20.12.2017 19:45","8444","8581"
"20.12.2017 19:45 - 20.12.2017 20:00","8344","8469"
"20.12.2017 20:00 - 20.12.2017 20:15","8192","8326"
"20.12.2017 20:15 - 20.12.2017 20:30","8102","8285"
"20.12.2017 20:30 - 20.12.2017 20:45","7999","8204"
"20.12.2017 20:45 - 20.12.2017 21:00","7863","8109"
"20.12.2017 21:00 - 20.12.2017 21:15","7761","8042"
"20.12.2017 21:15 - 20.12.2017 21:30","7715","8014"
"20.12.2017 21:30 - 20.12.2017 21:45","7612","7944"
"20.12.2017 21:45 - 20.12.2017 22:00","7486","7831"
"20.12.2017 22:00 - 20.12.2017 22:15","7443","7777"
"20.12.2017 22:15 - 20.12.2017 22:30","7269","7654"
"20.12.2017 22:30 - 20.12.2017 22:45","7105","7487"
"20.12.2017 22:45 - 20.12.2017 23:00","6966","7341"
"20.12.2017 23:00 - 20.12.2017 23:15","6877","7244"
"20.12.2017 23:15 - 20.12.2017 23:30","6684","7105"
"20.12.2017 23:30 - 20.12.2017 23:45","6621","6964"
"20.12.2017 23:45 - 21.12.2017 00:00","6448","6797"
"21.12.2017 00:00 - 21.12.2017 00:15","6164","6600"
"21.12.2017 00:15 - 21.12.2017 00:30","6069","6473"
"21.12.2017 00:30 - 21.12.2017 00:45","5946","6328"
"21.12.2017 00:45 - 21.12.2017 01:00","5787","6182"
"21.12.2017 01:00 - 21.12.2017 01:15","5698","6039"
"21.12.2017 01:15 - 21.12.2017 01:30","5635","5961"
"21.12.2017 01:30 - 21.12.2017 01:45","5591","5963"
"21.12.2017 01:45 - 21.12.2017 02:00","5548","5960"
"21.12.2017 02:00 - 21.12.2017 02:15","5529","5910"
"21.12.2017 02:15 - 21.12.2017 02:30","5506","5896"
"21.12.2017 02:30 - 21.12.2017 02:45","5506","5872"
"21.12.2017 02:45 - 21.12.2017 03:00","5506","5879"
"21.12.2017 03:00 - 21.12.2017 03:15","5506","5863"
"21.12.2017 03:15 - 21.12.2017 03:30","5506","5853"
"21.12.2017 03:30 - 21.12.2017 03:45","5506","5905"
"21.12.2017 03:45 - 21.12.2017 04:00","5532","5937"
"21.12.2017 04:00 - 21.12.2017 04:15","5623","5982"
"21.12.2017 04:15 - 21.12.2017 04:30","5710","6073"
"21.12.2017 04:30 - 21.12.2017 04:45","5745","6154"
"21.12.2017 04:45 - 21.12.2017 05:00","5759","6187"
"21.12.2017 05:00 - 21.12.2017 05:15","5963","6301"
"21.12.2017 05:15 - 21.12.2017 05:30","6098","6308"
"21.12.2017 05:30 - 21.12.2017 05:45","6345","6410"
"21.12.2017 05:45 - 21.12.2017 06:00","6569","6570"
"21.12.2017 06:00 - 21.12.2017 06:15","7057","6941"
"21.12.2017 06:15 - 21.12.2017 06:30","7402","7200"
"21.12.2017 06:30 - 21.12.2017 06:45","7565","7473"
"21.12.2017 06:45 - 21.12.2017 07:00","7844","7750"
"21.12.2017 07:00 - 21.12.2017 07:15","8190","8048"
"21.12.2017 07:15 - 21.12.2017 07:30","8381","8284"
"21.12.2017 07:30 - 21.12.2017 07:45","8475","8448"
"21.12.2017 07:45 - 21.12.2017 08:00","8542","8553"
"21.12.2017 08:00 - 21.12.2017 08:15","8542","8633"
"21.12.2017 08:15 - 21.12.2017 08:30","8542","8696"
"21.12.2017 08:30 - 21.12.2017 08:45","8542","8702"
"21.12.2017 08:45 - 21.12.2017 09:00","8542","8684"
"21.12.2017 09:00 - 21.12.2017 09:15","8542","8687"
"21.12.2017 09:15 - 21.12.2017 09:30","8542","8700"
"21.12.2017 09:30 - 21.12.2017 09:45","8542","8727"
"21.12.2017 09:45 - 21.12.2017 10:00","8542","8708"
"21.12.2017 10:00 - 21.12.2017 10:15","8542","8690"
"21.12.2017 10:15 - 21.12.2017 10:30","8542","8725"
"21.12.2017 10:30 - 21.12.2017 10:45","8481","8754"
"21.12.2017 10:45 - 21.12.2017 11:00","8481","8773"
"21.12.2017 11:00 - 21.12.2017 11:15","8481","8763"
"21.12.2017 11:15 - 21.12.2017 11:30","8481","8761"
"21.12.2017 11:30 - 21.12.2017 11:45","8481","8837"
"21.12.2017 11:45 - 21.12.2017 12:00","8481","8779"
"21.12.2017 12:00 - 21.12.2017 12:15","8472","8872"
"21.12.2017 12:15 - 21.12.2017 12:30","8472","8854"
"21.12.2017 12:30 - 21.12.2017 12:45","8472","8791"
"21.12.2017 12:45 - 21.12.2017 13:00","8472","8767"
"21.12.2017 13:00 - 21.12.2017 13:15","8488","8813"
"21.12.2017 13:15 - 21.12.2017 13:30","8488","8765"
"21.12.2017 13:30 - 21.12.2017 13:45","8488","8743"
"21.12.2017 13:45 - 21.12.2017 14:00","8488","8683"
"21.12.2017 14:00 - 21.12.2017 14:15","8488","8600"
"21.12.2017 14:15 - 21.12.2017 14:30","8488","8576"
"21.12.2017 14:30 - 21.12.2017 14:45","8434","8528"
"21.12.2017 14:45 - 21.12.2017 15:00","8434","8469"
"21.12.2017 15:00 - 21.12.2017 15:15","8434","8472"
"21.12.2017 15:15 - 21.12.2017 15:30","8432","8453"
"21.12.2017 15:30 - 21.12.2017 15:45","8432","8411"
"21.12.2017 15:45 - 21.12.2017 16:00","8432","8342"
"21.12.2017 16:00 - 21.12.2017 16:15","8432","8315"
"21.12.2017 16:15 - 21.12.2017 16:30","8437","8372"
"21.12.2017 16:30 - 21.12.2017 16:45","8589","8492"
"21.12.2017 16:45 - 21.12.2017 17:00","8735","8605"
"21.12.2017 17:00 - 21.12.2017 17:15","8735","8668"
"21.12.2017 17:15 - 21.12.2017 17:30","8735","8696"
"21.12.2017 17:30 - 21.12.2017 17:45","8735","8592"
"21.12.2017 17:45 - 21.12.2017 18:00","8695","8568"
"21.12.2017 18:00 - 21.12.2017 18:15","8572","8504"
"21.12.2017 18:15 - 21.12.2017 18:30","8536","8407"
"21.12.2017 18:30 - 21.12.2017 18:45","8454","8379"
"21.12.2017 18:45 - 21.12.2017 19:00","8370","8271"
"21.12.2017 19:00 - 21.12.2017 19:15","8370","8230"
"21.12.2017 19:15 - 21.12.2017 19:30","8215","8130"
"21.12.2017 19:30 - 21.12.2017 19:45","8156","8083"
"21.12.2017 19:45 - 21.12.2017 20:00","8070","7965"
"21.12.2017 20:00 - 21.12.2017 20:15","7939","7806"
"21.12.2017 20:15 - 21.12.2017 20:30","7842","7664"
"21.12.2017 20:30 - 21.12.2017 20:45","7712","7553"
"21.12.2017 20:45 - 21.12.2017 21:00","7560","7502"
"21.12.2017 21:00 - 21.12.2017 21:15","7541","7440"
"21.12.2017 21:15 - 21.12.2017 21:30","7492","7392"
"21.12.2017 21:30 - 21.12.2017 21:45","7357","7330"
"21.12.2017 21:45 - 21.12.2017 22:00","7321","7262"
"21.12.2017 22:00 - 21.12.2017 22:15","7321","7305"
"21.12.2017 22:15 - 21.12.2017 22:30","7139","7212"
"21.12.2017 22:30 - 21.12.2017 22:45","6914","7035"
"21.12.2017 22:45 - 21.12.2017 23:00","6778","6899"
"21.12.2017 23:00 - 21.12.2017 23:15","6692","6807"
"21.12.2017 23:15 - 21.12.2017 23:30","6522","6667"
"21.12.2017 23:30 - 21.12.2017 23:45","6408","6558"
"21.12.2017 23:45 - 22.12.2017 00:00","6260","6374"
"22.12.2017 00:00 - 22.12.2017 00:15","6010","6223"
"22.12.2017 00:15 - 22.12.2017 00:30","5863","6096"
"22.12.2017 00:30 - 22.12.2017 00:45","5725","5979"
"22.12.2017 00:45 - 22.12.2017 01:00","5579","5859"
"22.12.2017 01:00 - 22.12.2017 01:15","5495","5735"
"22.12.2017 01:15 - 22.12.2017 01:30","5386","5637"
"22.12.2017 01:30 - 22.12.2017 01:45","5386","5624"
"22.12.2017 01:45 - 22.12.2017 02:00","5386","5610"
"22.12.2017 02:00 - 22.12.2017 02:15","5330","5544"
"22.12.2017 02:15 - 22.12.2017 02:30","5330","5493"
"22.12.2017 02:30 - 22.12.2017 02:45","5330","5457"
"22.12.2017 02:45 - 22.12.2017 03:00","5330","5450"
"22.12.2017 03:00 - 22.12.2017 03:15","5330","5442"
"22.12.2017 03:15 - 22.12.2017 03:30","5330","5446"
"22.12.2017 03:30 - 22.12.2017 03:45","5375","5490"
"22.12.2017 03:45 - 22.12.2017 04:00","5467","5506"
"22.12.2017 04:00 - 22.12.2017 04:15","5551","5594"
"22.12.2017 04:15 - 22.12.2017 04:30","5551","5628"
"22.12.2017 04:30 - 22.12.2017 04:45","5651","5734"
"22.12.2017 04:45 - 22.12.2017 05:00","5747","5758"
"22.12.2017 05:00 - 22.12.2017 05:15","5838","5822"
"22.12.2017 05:15 - 22.12.2017 05:30","5867","5855"
"22.12.2017 05:30 - 22.12.2017 05:45","5935","5911"
"22.12.2017 05:45 - 22.12.2017 06:00","5994","6040"
"22.12.2017 06:00 - 22.12.2017 06:15","6574","6282"
"22.12.2017 06:15 - 22.12.2017 06:30","6916","6451"
"22.12.2017 06:30 - 22.12.2017 06:45","7159","6678"
"22.12.2017 06:45 - 22.12.2017 07:00","7303","6918"
"22.12.2017 07:00 - 22.12.2017 07:15","7684","7188"
"22.12.2017 07:15 - 22.12.2017 07:30","7854","7337"
"22.12.2017 07:30 - 22.12.2017 07:45","8025","7518"
"22.12.2017 07:45 - 22.12.2017 08:00","8222","7671"
"22.12.2017 08:00 - 22.12.2017 08:15","8222","7781"
"22.12.2017 08:15 - 22.12.2017 08:30","8222","7815"
"22.12.2017 08:30 - 22.12.2017 08:45","8222","7906"
"22.12.2017 08:45 - 22.12.2017 09:00","8219","7915"
"22.12.2017 09:00 - 22.12.2017 09:15","8219","8023"
"22.12.2017 09:15 - 22.12.2017 09:30","8219","8065"
"22.12.2017 09:30 - 22.12.2017 09:45","8219","8074"
"22.12.2017 09:45 - 22.12.2017 10:00","8162","8108"
"22.12.2017 10:00 - 22.12.2017 10:15","8162","8166"
"22.12.2017 10:15 - 22.12.2017 10:30","8162","8152"
"22.12.2017 10:30 - 22.12.2017 10:45","8162","8129"
"22.12.2017 10:45 - 22.12.2017 11:00","8162","8114"
"22.12.2017 11:00 - 22.12.2017 11:15","8162","8065"
"22.12.2017 11:15 - 22.12.2017 11:30","8162","8089"
"22.12.2017 11:30 - 22.12.2017 11:45","8162","8053"
"22.12.2017 11:45 - 22.12.2017 12:00","8162","7991"
"22.12.2017 12:00 - 22.12.2017 12:15","8197","7982"
"22.12.2017 12:15 - 22.12.2017 12:30","8215","7925"
"22.12.2017 12:30 - 22.12.2017 12:45","8215","7816"
"22.12.2017 12:45 - 22.12.2017 13:00","8215","7741"
"22.12.2017 13:00 - 22.12.2017 13:15","8215","7704"
"22.12.2017 13:15 - 22.12.2017 13:30","8213","7727"
"22.12.2017 13:30 - 22.12.2017 13:45","8159","7716"
"22.12.2017 13:45 - 22.12.2017 14:00","8028","7658"
"22.12.2017 14:00 - 22.12.2017 14:15","7948","7595"
"22.12.2017 14:15 - 22.12.2017 14:30","7833","7517"
"22.12.2017 14:30 - 22.12.2017 14:45","7687","7456"
"22.12.2017 14:45 - 22.12.2017 15:00","7654","7406"
"22.12.2017 15:00 - 22.12.2017 15:15","7615","7439"
"22.12.2017 15:15 - 22.12.2017 15:30","7610","7384"
"22.12.2017 15:30 - 22.12.2017 15:45","7610","7351"
"22.12.2017 15:45 - 22.12.2017 16:00","7610","7330"
"22.12.2017 16:00 - 22.12.2017 16:15","7610","7377"
"22.12.2017 16:15 - 22.12.2017 16:30","7610","7423"
"22.12.2017 16:30 - 22.12.2017 16:45","7657","7508"
"22.12.2017 16:45 - 22.12.2017 17:00","7841","7643"
"22.12.2017 17:00 - 22.12.2017 17:15","7841","7717"
"22.12.2017 17:15 - 22.12.2017 17:30","7841","7711"
"22.12.2017 17:30 - 22.12.2017 17:45","7841","7653"
"22.12.2017 17:45 - 22.12.2017 18:00","7794","7626"
"22.12.2017 18:00 - 22.12.2017 18:15","7731","7625"
"22.12.2017 18:15 - 22.12.2017 18:30","7679","7539"
"22.12.2017 18:30 - 22.12.2017 18:45","7664","7458"
"22.12.2017 18:45 - 22.12.2017 19:00","7586","7371"
"22.12.2017 19:00 - 22.12.2017 19:15","7535","7339"
"22.12.2017 19:15 - 22.12.2017 19:30","7453","7234"
"22.12.2017 19:30 - 22.12.2017 19:45","7343","7129"
"22.12.2017 19:45 - 22.12.2017 20:00","7288","7023"
"22.12.2017 20:00 - 22.12.2017 20:15","7147","6944"
"22.12.2017 20:15 - 22.12.2017 20:30","7069","6855"
"22.12.2017 20:30 - 22.12.2017 20:45","6945","6756"
"22.12.2017 20:45 - 22.12.2017 21:00","6835","6662"
"22.12.2017 21:00 - 22.12.2017 21:15","6799","6642"
"22.12.2017 21:15 - 22.12.2017 21:30","6749","6616"
"22.12.2017 21:30 - 22.12.2017 21:45","6721","6571"
"22.12.2017 21:45 - 22.12.2017 22:00","6629","6525"
"22.12.2017 22:00 - 22.12.2017 22:15","6629","6595"
"22.12.2017 22:15 - 22.12.2017 22:30","6471","6463"
"22.12.2017 22:30 - 22.12.2017 22:45","6282","6304"
"22.12.2017 22:45 - 22.12.2017 23:00","6177","6179"
"22.12.2017 23:00 - 22.12.2017 23:15","6114","6060"
"22.12.2017 23:15 - 22.12.2017 23:30","5966","5912"
"22.12.2017 23:30 - 22.12.2017 23:45","5846","5836"
"22.12.2017 23:45 - 23.12.2017 00:00","5701","5675"
"23.12.2017 00:00 - 23.12.2017 00:15","5633","5527"
"23.12.2017 00:15 - 23.12.2017 00:30","5532","5364"
"23.12.2017 00:30 - 23.12.2017 00:45","5472","5245"
"23.12.2017 00:45 - 23.12.2017 01:00","5416","5188"
"23.12.2017 01:00 - 23.12.2017 01:15","5333","5096"
"23.12.2017 01:15 - 23.12.2017 01:30","5282","5018"
"23.12.2017 01:30 - 23.12.2017 01:45","5236","4994"
"23.12.2017 01:45 - 23.12.2017 02:00","5192","4954"
"23.12.2017 02:00 - 23.12.2017 02:15","5106","4857"
"23.12.2017 02:15 - 23.12.2017 02:30","5062","4840"
"23.12.2017 02:30 - 23.12.2017 02:45","5034","4797"
"23.12.2017 02:45 - 23.12.2017 03:00","4966","4755"
"23.12.2017 03:00 - 23.12.2017 03:15","4898","4752"
"23.12.2017 03:15 - 23.12.2017 03:30","4898","4723"
"23.12.2017 03:30 - 23.12.2017 03:45","4898","4800"
"23.12.2017 03:45 - 23.12.2017 04:00","4898","4838"
"23.12.2017 04:00 - 23.12.2017 04:15","4910","4878"
"23.12.2017 04:15 - 23.12.2017 04:30","4911","4889"
"23.12.2017 04:30 - 23.12.2017 04:45","4911","4923"
"23.12.2017 04:45 - 23.12.2017 05:00","4911","4920"
"23.12.2017 05:00 - 23.12.2017 05:15","4911","4873"
"23.12.2017 05:15 - 23.12.2017 05:30","4911","4817"
"23.12.2017 05:30 - 23.12.2017 05:45","4911","4801"
"23.12.2017 05:45 - 23.12.2017 06:00","4911","4805"
"23.12.2017 06:00 - 23.12.2017 06:15","4918","4849"
"23.12.2017 06:15 - 23.12.2017 06:30","4941","4851"
"23.12.2017 06:30 - 23.12.2017 06:45","5042","4943"
"23.12.2017 06:45 - 23.12.2017 07:00","5095","5060"
"23.12.2017 07:00 - 23.12.2017 07:15","5186","5208"
"23.12.2017 07:15 - 23.12.2017 07:30","5238","5257"
"23.12.2017 07:30 - 23.12.2017 07:45","5321","5385"
"23.12.2017 07:45 - 23.12.2017 08:00","5448","5471"
"23.12.2017 08:00 - 23.12.2017 08:15","5580","5524"
"23.12.2017 08:15 - 23.12.2017 08:30","5649","5552"
"23.12.2017 08:30 - 23.12.2017 08:45","5745","5637"
"23.12.2017 08:45 - 23.12.2017 09:00","5806","5734"
"23.12.2017 09:00 - 23.12.2017 09:15","6030","5971"
"23.12.2017 09:15 - 23.12.2017 09:30","6122","6076"
"23.12.2017 09:30 - 23.12.2017 09:45","6196","6149"
"23.12.2017 09:45 - 23.12.2017 10:00","6251","6195"
"23.12.2017 10:00 - 23.12.2017 10:15","6311","6251"
"23.12.2017 10:15 - 23.12.2017 10:30","6364","6276"
"23.12.2017 10:30 - 23.12.2017 10:45","6372","6326"
"23.12.2017 10:45 - 23.12.2017 11:00","6372","6368"
"23.12.2017 11:00 - 23.12.2017 11:15","6372","6403"
"23.12.2017 11:15 - 23.12.2017 11:30","6388","6417"
"23.12.2017 11:30 - 23.12.2017 11:45","6396","6462"
"23.12.2017 11:45 - 23.12.2017 12:00","6396","6471"
"23.12.2017 12:00 - 23.12.2017 12:15","6396","6545"
"23.12.2017 12:15 - 23.12.2017 12:30","6396","6531"
"23.12.2017 12:30 - 23.12.2017 12:45","6347","6487"
"23.12.2017 12:45 - 23.12.2017 13:00","6250","6494"
"23.12.2017 13:00 - 23.12.2017 13:15","6161","6448"
"23.12.2017 13:15 - 23.12.2017 13:30","6143","6426"
"23.12.2017 13:30 - 23.12.2017 13:45","6143","6409"
"23.12.2017 13:45 - 23.12.2017 14:00","6121","6401"
"23.12.2017 14:00 - 23.12.2017 14:15","6003","6344"
"23.12.2017 14:15 - 23.12.2017 14:30","5947","6290"
"23.12.2017 14:30 - 23.12.2017 14:45","5947","6290"
"23.12.2017 14:45 - 23.12.2017 15:00","5939","6250"
"23.12.2017 15:00 - 23.12.2017 15:15","5939","6301"
"23.12.2017 15:15 - 23.12.2017 15:30","5939","6341"
"23.12.2017 15:30 - 23.12.2017 15:45","5939","6358"
"23.12.2017 15:45 - 23.12.2017 16:00","5939","6333"
"23.12.2017 16:00 - 23.12.2017 16:15","6025","6372"
"23.12.2017 16:15 - 23.12.2017 16:30","6087","6482"
"23.12.2017 16:30 - 23.12.2017 16:45","6172","6557"
"23.12.2017 16:45 - 23.12.2017 17:00","6297","6695"
"23.12.2017 17:00 - 23.12.2017 17:15","6391","6813"
"23.12.2017 17:15 - 23.12.2017 17:30","6406","6830"
"23.12.2017 17:30 - 23.12.2017 17:45","6406","6836"
"23.12.2017 17:45 - 23.12.2017 18:00","6406","6772"
"23.12.2017 18:00 - 23.12.2017 18:15","6406","6784"
"23.12.2017 18:15 - 23.12.2017 18:30","6354","6745"
"23.12.2017 18:30 - 23.12.2017 18:45","6273","6717"
"23.12.2017 18:45 - 23.12.2017 19:00","6219","6618"
"23.12.2017 19:00 - 23.12.2017 19:15","6196","6590"
"23.12.2017 19:15 - 23.12.2017 19:30","6088","6507"
"23.12.2017 19:30 - 23.12.2017 19:45","6025","6452"
"23.12.2017 19:45 - 23.12.2017 20:00","5921","6356"
"23.12.2017 20:00 - 23.12.2017 20:15","5832","6269"
"23.12.2017 20:15 - 23.12.2017 20:30","5743","6161"
"23.12.2017 20:30 - 23.12.2017 20:45","5639","6087"
"23.12.2017 20:45 - 23.12.2017 21:00","5633","6015"
"23.12.2017 21:00 - 23.12.2017 21:15","5633","5987"
"23.12.2017 21:15 - 23.12.2017 21:30","5633","5957"
"23.12.2017 21:30 - 23.12.2017 21:45","5633","5935"
"23.12.2017 21:45 - 23.12.2017 22:00","5633","5906"
"23.12.2017 22:00 - 23.12.2017 22:15","5633","5963"
"23.12.2017 22:15 - 23.12.2017 22:30","5609","5910"
"23.12.2017 22:30 - 23.12.2017 22:45","5541","5835"
"23.12.2017 22:45 - 23.12.2017 23:00","5428","5762"
"23.12.2017 23:00 - 23.12.2017 23:15","5350","5575"
"23.12.2017 23:15 - 23.12.2017 23:30","5240","5461"
"23.12.2017 23:30 - 23.12.2017 23:45","5149","5400"
"23.12.2017 23:45 - 24.12.2017 00:00","5053","5277"
"24.12.2017 00:00 - 24.12.2017 00:15","5033","5189"
"24.12.2017 00:15 - 24.12.2017 00:30","4869","5054"
"24.12.2017 00:30 - 24.12.2017 00:45","4777","4971"
"24.12.2017 00:45 - 24.12.2017 01:00","4707","4815"
"24.12.2017 01:00 - 24.12.2017 01:15","4673","4720"
"24.12.2017 01:15 - 24.12.2017 01:30","4660","4701"
"24.12.2017 01:30 - 24.12.2017 01:45","4609","4684"
"24.12.2017 01:45 - 24.12.2017 02:00","4576","4612"
"24.12.2017 02:00 - 24.12.2017 02:15","4515","4493"
"24.12.2017 02:15 - 24.12.2017 02:30","4469","4456"
"24.12.2017 02:30 - 24.12.2017 02:45","4465","4411"
"24.12.2017 02:45 - 24.12.2017 03:00","4408","4363"
"24.12.2017 03:00 - 24.12.2017 03:15","4392","4313"
"24.12.2017 03:15 - 24.12.2017 03:30","4392","4369"
"24.12.2017 03:30 - 24.12.2017 03:45","4392","4422"
"24.12.2017 03:45 - 24.12.2017 04:00","4392","4500"
"24.12.2017 04:00 - 24.12.2017 04:15","4392","4456"
"24.12.2017 04:15 - 24.12.2017 04:30","4392","4446"
"24.12.2017 04:30 - 24.12.2017 04:45","4414","4542"
"24.12.2017 04:45 - 24.12.2017 05:00","4414","4534"
"24.12.2017 05:00 - 24.12.2017 05:15","4414","4500"
"24.12.2017 05:15 - 24.12.2017 05:30","4414","4447"
"24.12.2017 05:30 - 24.12.2017 05:45","4345","4410"
"24.12.2017 05:45 - 24.12.2017 06:00","4309","4344"
