"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TransnetBW)","Actual Total Load [MW] - CTA|DE(TransnetBW)"
"08.12.2016 00:45 - 08.12.2016 01:00","7080","7314"
"08.12.2016 01:00 - 08.12.2016 01:15","7026","7219"
"08.12.2016 01:15 - 08.12.2016 01:30","6961","7177"
"08.12.2016 01:30 - 08.12.2016 01:45","6977","7024"
"08.12.2016 01:45 - 08.12.2016 02:00","6944","7057"
"08.12.2016 02:00 - 08.12.2016 02:15","6894","7073"
"08.12.2016 02:15 - 08.12.2016 02:30","6882","7011"
"08.12.2016 02:30 - 08.12.2016 02:45","6863","6873"
"08.12.2016 02:45 - 08.12.2016 03:00","6869","6906"
"08.12.2016 03:00 - 08.12.2016 03:15","6816","6909"
"08.12.2016 03:15 - 08.12.2016 03:30","6856","6782"
"08.12.2016 03:30 - 08.12.2016 03:45","6846","6768"
"08.12.2016 03:45 - 08.12.2016 04:00","6748","6846"
"08.12.2016 04:00 - 08.12.2016 04:15","6779","6771"
"08.12.2016 04:15 - 08.12.2016 04:30","6841","7096"
"08.12.2016 04:30 - 08.12.2016 04:45","6954","7047"
"08.12.2016 04:45 - 08.12.2016 05:00","6983","7107"
"08.12.2016 05:00 - 08.12.2016 05:15","7055","7130"
"08.12.2016 05:15 - 08.12.2016 05:30","7107","7205"
"08.12.2016 05:30 - 08.12.2016 05:45","7258","7268"
"08.12.2016 05:45 - 08.12.2016 06:00","7419","7497"
"08.12.2016 06:00 - 08.12.2016 06:15","7741","7720"
"08.12.2016 06:15 - 08.12.2016 06:30","8062","8147"
"08.12.2016 06:30 - 08.12.2016 06:45","8412","8425"
"08.12.2016 06:45 - 08.12.2016 07:00","8679","8877"
"08.12.2016 07:00 - 08.12.2016 07:15","9020","9069"
"08.12.2016 07:15 - 08.12.2016 07:30","9229","9275"
"08.12.2016 07:30 - 08.12.2016 07:45","9399","9633"
"08.12.2016 07:45 - 08.12.2016 08:00","9420","9714"
"08.12.2016 08:00 - 08.12.2016 08:15","9396","9720"
"08.12.2016 08:15 - 08.12.2016 08:30","9394","9731"
"08.12.2016 08:30 - 08.12.2016 08:45","9412","9717"
"08.12.2016 08:45 - 08.12.2016 09:00","9503","9691"
"08.12.2016 09:00 - 08.12.2016 09:15","9628","9558"
"08.12.2016 09:15 - 08.12.2016 09:30","9687","9590"
"08.12.2016 09:30 - 08.12.2016 09:45","9750","9686"
"08.12.2016 09:45 - 08.12.2016 10:00","9664","9804"
"08.12.2016 10:00 - 08.12.2016 10:15","9627","9854"
"08.12.2016 10:15 - 08.12.2016 10:30","9575","9772"
"08.12.2016 10:30 - 08.12.2016 10:45","9483","9791"
"08.12.2016 10:45 - 08.12.2016 11:00","9422","9721"
"08.12.2016 11:00 - 08.12.2016 11:15","9381","9705"
"08.12.2016 11:15 - 08.12.2016 11:30","9304","9686"
"08.12.2016 11:30 - 08.12.2016 11:45","9246","9649"
"08.12.2016 11:45 - 08.12.2016 12:00","9220","9568"
"08.12.2016 12:00 - 08.12.2016 12:15","9228","9406"
"08.12.2016 12:15 - 08.12.2016 12:30","9172","9363"
"08.12.2016 12:30 - 08.12.2016 12:45","9137","9369"
"08.12.2016 12:45 - 08.12.2016 13:00","9157","9440"
"08.12.2016 13:00 - 08.12.2016 13:15","9183","9472"
"08.12.2016 13:15 - 08.12.2016 13:30","9200","9528"
"08.12.2016 13:30 - 08.12.2016 13:45","9213","9501"
"08.12.2016 13:45 - 08.12.2016 14:00","9133","9436"
"08.12.2016 14:00 - 08.12.2016 14:15","9197","9426"
"08.12.2016 14:15 - 08.12.2016 14:30","9184","9452"
"08.12.2016 14:30 - 08.12.2016 14:45","9145","9367"
"08.12.2016 14:45 - 08.12.2016 15:00","9108","9310"
"08.12.2016 15:00 - 08.12.2016 15:15","9138","9267"
"08.12.2016 15:15 - 08.12.2016 15:30","9097","9229"
"08.12.2016 15:30 - 08.12.2016 15:45","9110","9266"
"08.12.2016 15:45 - 08.12.2016 16:00","9124","9452"
"08.12.2016 16:00 - 08.12.2016 16:15","9141","9515"
"08.12.2016 16:15 - 08.12.2016 16:30","9205","9625"
"08.12.2016 16:30 - 08.12.2016 16:45","9325","9714"
"08.12.2016 16:45 - 08.12.2016 17:00","9494","9888"
"08.12.2016 17:00 - 08.12.2016 17:15","9677","10080"
"08.12.2016 17:15 - 08.12.2016 17:30","9796","9981"
"08.12.2016 17:30 - 08.12.2016 17:45","9753","10033"
"08.12.2016 17:45 - 08.12.2016 18:00","9713","9882"
"08.12.2016 18:00 - 08.12.2016 18:15","9601","9728"
"08.12.2016 18:15 - 08.12.2016 18:30","9582","9751"
"08.12.2016 18:30 - 08.12.2016 18:45","9571","9650"
"08.12.2016 18:45 - 08.12.2016 19:00","9559","9713"
"08.12.2016 19:00 - 08.12.2016 19:15","9555","9646"
"08.12.2016 19:15 - 08.12.2016 19:30","9425","9593"
"08.12.2016 19:30 - 08.12.2016 19:45","9356","9517"
"08.12.2016 19:45 - 08.12.2016 20:00","9267","9505"
"08.12.2016 20:00 - 08.12.2016 20:15","9148","9370"
"08.12.2016 20:15 - 08.12.2016 20:30","9127","9227"
"08.12.2016 20:30 - 08.12.2016 20:45","9040","9081"
"08.12.2016 20:45 - 08.12.2016 21:00","8859","8906"
"08.12.2016 21:00 - 08.12.2016 21:15","8822","8774"
"08.12.2016 21:15 - 08.12.2016 21:30","8701","8829"
"08.12.2016 21:30 - 08.12.2016 21:45","8562","8797"
"08.12.2016 21:45 - 08.12.2016 22:00","8470","8683"
"08.12.2016 22:00 - 08.12.2016 22:15","8390","8655"
"08.12.2016 22:15 - 08.12.2016 22:30","8167","8554"
"08.12.2016 22:30 - 08.12.2016 22:45","7986","8325"
"08.12.2016 22:45 - 08.12.2016 23:00","7855","7992"
"08.12.2016 23:00 - 08.12.2016 23:15","7809","7986"
"08.12.2016 23:15 - 08.12.2016 23:30","7658","8064"
"08.12.2016 23:30 - 08.12.2016 23:45","7497","7855"
"08.12.2016 23:45 - 09.12.2016 00:00","7357","7626"
"09.12.2016 00:00 - 09.12.2016 00:15","7259","7475"
"09.12.2016 00:15 - 09.12.2016 00:30","7144","7586"
"09.12.2016 00:30 - 09.12.2016 00:45","7014","7401"
"09.12.2016 00:45 - 09.12.2016 01:00","6938","7255"
"09.12.2016 01:00 - 09.12.2016 01:15","6851","7099"
"09.12.2016 01:15 - 09.12.2016 01:30","6757","6900"
"09.12.2016 01:30 - 09.12.2016 01:45","6735","6946"
"09.12.2016 01:45 - 09.12.2016 02:00","6725","6932"
"09.12.2016 02:00 - 09.12.2016 02:15","6641","6765"
"09.12.2016 02:15 - 09.12.2016 02:30","6583","6801"
"09.12.2016 02:30 - 09.12.2016 02:45","6596","6779"
"09.12.2016 02:45 - 09.12.2016 03:00","6556","6737"
"09.12.2016 03:00 - 09.12.2016 03:15","6562","6651"
"09.12.2016 03:15 - 09.12.2016 03:30","6539","6665"
"09.12.2016 03:30 - 09.12.2016 03:45","6611","6730"
"09.12.2016 03:45 - 09.12.2016 04:00","6675","6765"
"09.12.2016 04:00 - 09.12.2016 04:15","6773","6825"
"09.12.2016 04:15 - 09.12.2016 04:30","6832","6970"
"09.12.2016 04:30 - 09.12.2016 04:45","6920","7011"
"09.12.2016 04:45 - 09.12.2016 05:00","6963","7084"
"09.12.2016 05:00 - 09.12.2016 05:15","7083","7130"
"09.12.2016 05:15 - 09.12.2016 05:30","7123","7258"
"09.12.2016 05:30 - 09.12.2016 05:45","7325","7303"
"09.12.2016 05:45 - 09.12.2016 06:00","7529","7366"
"09.12.2016 06:00 - 09.12.2016 06:15","7871","7738"
"09.12.2016 06:15 - 09.12.2016 06:30","8179","8179"
"09.12.2016 06:30 - 09.12.2016 06:45","8468","8441"
"09.12.2016 06:45 - 09.12.2016 07:00","8737","8705"
"09.12.2016 07:00 - 09.12.2016 07:15","9070","9118"
"09.12.2016 07:15 - 09.12.2016 07:30","9224","9360"
"09.12.2016 07:30 - 09.12.2016 07:45","9433","9540"
"09.12.2016 07:45 - 09.12.2016 08:00","9573","9660"
"09.12.2016 08:00 - 09.12.2016 08:15","9608","9639"
"09.12.2016 08:15 - 09.12.2016 08:30","9574","9715"
"09.12.2016 08:30 - 09.12.2016 08:45","9565","9632"
"09.12.2016 08:45 - 09.12.2016 09:00","9568","9578"
"09.12.2016 09:00 - 09.12.2016 09:15","9590","9573"
"09.12.2016 09:15 - 09.12.2016 09:30","9667","9538"
"09.12.2016 09:30 - 09.12.2016 09:45","9730","9728"
"09.12.2016 09:45 - 09.12.2016 10:00","9786","9713"
"09.12.2016 10:00 - 09.12.2016 10:15","9791","9714"
"09.12.2016 10:15 - 09.12.2016 10:30","9789","9797"
"09.12.2016 10:30 - 09.12.2016 10:45","9786","9648"
"09.12.2016 10:45 - 09.12.2016 11:00","9713","9780"
"09.12.2016 11:00 - 09.12.2016 11:15","9646","9817"
"09.12.2016 11:15 - 09.12.2016 11:30","9702","9775"
"09.12.2016 11:30 - 09.12.2016 11:45","9702","9764"
"09.12.2016 11:45 - 09.12.2016 12:00","9718","9844"
"09.12.2016 12:00 - 09.12.2016 12:15","9703","9738"
"09.12.2016 12:15 - 09.12.2016 12:30","9724","9838"
"09.12.2016 12:30 - 09.12.2016 12:45","9643","9567"
"09.12.2016 12:45 - 09.12.2016 13:00","9532","9571"
"09.12.2016 13:00 - 09.12.2016 13:15","9649","9567"
"09.12.2016 13:15 - 09.12.2016 13:30","9595","9453"
"09.12.2016 13:30 - 09.12.2016 13:45","9487","9487"
"09.12.2016 13:45 - 09.12.2016 14:00","9465","9463"
"09.12.2016 14:00 - 09.12.2016 14:15","9374","9205"
"09.12.2016 14:15 - 09.12.2016 14:30","9354","9235"
"09.12.2016 14:30 - 09.12.2016 14:45","9294","9169"
"09.12.2016 14:45 - 09.12.2016 15:00","9210","9117"
"09.12.2016 15:00 - 09.12.2016 15:15","9212","9076"
"09.12.2016 15:15 - 09.12.2016 15:30","9136","9188"
"09.12.2016 15:30 - 09.12.2016 15:45","9108","9201"
"09.12.2016 15:45 - 09.12.2016 16:00","9100","9094"
"09.12.2016 16:00 - 09.12.2016 16:15","9127","9136"
"09.12.2016 16:15 - 09.12.2016 16:30","9206","9239"
"09.12.2016 16:30 - 09.12.2016 16:45","9253","9280"
"09.12.2016 16:45 - 09.12.2016 17:00","9435","9537"
"09.12.2016 17:00 - 09.12.2016 17:15","9481","9604"
"09.12.2016 17:15 - 09.12.2016 17:30","9505","9580"
"09.12.2016 17:30 - 09.12.2016 17:45","9434","9652"
"09.12.2016 17:45 - 09.12.2016 18:00","9314","9559"
"09.12.2016 18:00 - 09.12.2016 18:15","9238","9491"
"09.12.2016 18:15 - 09.12.2016 18:30","9154","9276"
"09.12.2016 18:30 - 09.12.2016 18:45","9068","9081"
"09.12.2016 18:45 - 09.12.2016 19:00","9073","9241"
"09.12.2016 19:00 - 09.12.2016 19:15","9004","9145"
"09.12.2016 19:15 - 09.12.2016 19:30","8904","8980"
"09.12.2016 19:30 - 09.12.2016 19:45","8824","8857"
"09.12.2016 19:45 - 09.12.2016 20:00","8667","8809"
"09.12.2016 20:00 - 09.12.2016 20:15","8611","8686"
"09.12.2016 20:15 - 09.12.2016 20:30","8551","8611"
"09.12.2016 20:30 - 09.12.2016 20:45","8383","8492"
"09.12.2016 20:45 - 09.12.2016 21:00","8228","8317"
"09.12.2016 21:00 - 09.12.2016 21:15","8192","8289"
"09.12.2016 21:15 - 09.12.2016 21:30","8138","8158"
"09.12.2016 21:30 - 09.12.2016 21:45","7991","7983"
"09.12.2016 21:45 - 09.12.2016 22:00","7891","7916"
"09.12.2016 22:00 - 09.12.2016 22:15","7882","7893"
"09.12.2016 22:15 - 09.12.2016 22:30","7751","7893"
"09.12.2016 22:30 - 09.12.2016 22:45","7620","7692"
"09.12.2016 22:45 - 09.12.2016 23:00","7434","7558"
"09.12.2016 23:00 - 09.12.2016 23:15","7385","7507"
"09.12.2016 23:15 - 09.12.2016 23:30","7213","7329"
"09.12.2016 23:30 - 09.12.2016 23:45","7180","7077"
"09.12.2016 23:45 - 10.12.2016 00:00","6955","7049"
"10.12.2016 00:00 - 10.12.2016 00:15","6803","6960"
"10.12.2016 00:15 - 10.12.2016 00:30","6679","6874"
"10.12.2016 00:30 - 10.12.2016 00:45","6586","6646"
"10.12.2016 00:45 - 10.12.2016 01:00","6518","6606"
"10.12.2016 01:00 - 10.12.2016 01:15","6450","6584"
"10.12.2016 01:15 - 10.12.2016 01:30","6345","6467"
"10.12.2016 01:30 - 10.12.2016 01:45","6376","6435"
"10.12.2016 01:45 - 10.12.2016 02:00","6320","6362"
"10.12.2016 02:00 - 10.12.2016 02:15","6259","6347"
"10.12.2016 02:15 - 10.12.2016 02:30","6247","6328"
"10.12.2016 02:30 - 10.12.2016 02:45","6191","6237"
"10.12.2016 02:45 - 10.12.2016 03:00","6201","6234"
"10.12.2016 03:00 - 10.12.2016 03:15","6190","6223"
"10.12.2016 03:15 - 10.12.2016 03:30","6193","6245"
"10.12.2016 03:30 - 10.12.2016 03:45","6277","6136"
"10.12.2016 03:45 - 10.12.2016 04:00","6278","6287"
"10.12.2016 04:00 - 10.12.2016 04:15","6320","6250"
"10.12.2016 04:15 - 10.12.2016 04:30","6327","6162"
"10.12.2016 04:30 - 10.12.2016 04:45","6362","6238"
"10.12.2016 04:45 - 10.12.2016 05:00","6347","6328"
"10.12.2016 05:00 - 10.12.2016 05:15","6262","6258"
"10.12.2016 05:15 - 10.12.2016 05:30","6241","6181"
"10.12.2016 05:30 - 10.12.2016 05:45","6209","6236"
"10.12.2016 05:45 - 10.12.2016 06:00","6133","6295"
"10.12.2016 06:00 - 10.12.2016 06:15","6171","6133"
"10.12.2016 06:15 - 10.12.2016 06:30","6266","6216"
"10.12.2016 06:30 - 10.12.2016 06:45","6347","6199"
"10.12.2016 06:45 - 10.12.2016 07:00","6446","6221"
"10.12.2016 07:00 - 10.12.2016 07:15","6563","6366"
"10.12.2016 07:15 - 10.12.2016 07:30","6677","6515"
"10.12.2016 07:30 - 10.12.2016 07:45","6727","6577"
"10.12.2016 07:45 - 10.12.2016 08:00","6751","6768"
"10.12.2016 08:00 - 10.12.2016 08:15","6860","6629"
"10.12.2016 08:15 - 10.12.2016 08:30","6925","6934"
"10.12.2016 08:30 - 10.12.2016 08:45","6967","6906"
"10.12.2016 08:45 - 10.12.2016 09:00","6984","6921"
"10.12.2016 09:00 - 10.12.2016 09:15","7172","7033"
"10.12.2016 09:15 - 10.12.2016 09:30","7236","7248"
"10.12.2016 09:30 - 10.12.2016 09:45","7244","7238"
"10.12.2016 09:45 - 10.12.2016 10:00","7255","7290"
"10.12.2016 10:00 - 10.12.2016 10:15","7252","7430"
"10.12.2016 10:15 - 10.12.2016 10:30","7232","7394"
"10.12.2016 10:30 - 10.12.2016 10:45","7229","7300"
"10.12.2016 10:45 - 10.12.2016 11:00","7258","7184"
"10.12.2016 11:00 - 10.12.2016 11:15","7257","7185"
"10.12.2016 11:15 - 10.12.2016 11:30","7298","7120"
"10.12.2016 11:30 - 10.12.2016 11:45","7349","7124"
"10.12.2016 11:45 - 10.12.2016 12:00","7321","7157"
"10.12.2016 12:00 - 10.12.2016 12:15","7383","7049"
"10.12.2016 12:15 - 10.12.2016 12:30","7378","7129"
"10.12.2016 12:30 - 10.12.2016 12:45","7257","7046"
"10.12.2016 12:45 - 10.12.2016 13:00","7176","6968"
"10.12.2016 13:00 - 10.12.2016 13:15","7002","6983"
"10.12.2016 13:15 - 10.12.2016 13:30","7044","6778"
"10.12.2016 13:30 - 10.12.2016 13:45","7055","6750"
"10.12.2016 13:45 - 10.12.2016 14:00","6982","6700"
"10.12.2016 14:00 - 10.12.2016 14:15","6943","6595"
"10.12.2016 14:15 - 10.12.2016 14:30","6883","6615"
"10.12.2016 14:30 - 10.12.2016 14:45","6831","6603"
"10.12.2016 14:45 - 10.12.2016 15:00","6787","6511"
"10.12.2016 15:00 - 10.12.2016 15:15","6817","6575"
"10.12.2016 15:15 - 10.12.2016 15:30","6824","6588"
"10.12.2016 15:30 - 10.12.2016 15:45","6860","6620"
"10.12.2016 15:45 - 10.12.2016 16:00","6897","6807"
"10.12.2016 16:00 - 10.12.2016 16:15","6960","6784"
"10.12.2016 16:15 - 10.12.2016 16:30","7092","6947"
"10.12.2016 16:30 - 10.12.2016 16:45","7245","7118"
"10.12.2016 16:45 - 10.12.2016 17:00","7496","7358"
"10.12.2016 17:00 - 10.12.2016 17:15","7692","7709"
"10.12.2016 17:15 - 10.12.2016 17:30","7781","7824"
"10.12.2016 17:30 - 10.12.2016 17:45","7782","7915"
"10.12.2016 17:45 - 10.12.2016 18:00","7732","7843"
"10.12.2016 18:00 - 10.12.2016 18:15","7717","7921"
"10.12.2016 18:15 - 10.12.2016 18:30","7658","7586"
"10.12.2016 18:30 - 10.12.2016 18:45","7616","7508"
"10.12.2016 18:45 - 10.12.2016 19:00","7650","7517"
"10.12.2016 19:00 - 10.12.2016 19:15","7472","7474"
"10.12.2016 19:15 - 10.12.2016 19:30","7396","7433"
"10.12.2016 19:30 - 10.12.2016 19:45","7436","7295"
"10.12.2016 19:45 - 10.12.2016 20:00","7341","7243"
"10.12.2016 20:00 - 10.12.2016 20:15","7267","7240"
"10.12.2016 20:15 - 10.12.2016 20:30","7110","7072"
"10.12.2016 20:30 - 10.12.2016 20:45","7068","6953"
"10.12.2016 20:45 - 10.12.2016 21:00","7020","6836"
"10.12.2016 21:00 - 10.12.2016 21:15","6985","6801"
"10.12.2016 21:15 - 10.12.2016 21:30","7077","6887"
"10.12.2016 21:30 - 10.12.2016 21:45","6961","6818"
"10.12.2016 21:45 - 10.12.2016 22:00","6961","6778"
"10.12.2016 22:00 - 10.12.2016 22:15","7072","6879"
"10.12.2016 22:15 - 10.12.2016 22:30","6967","6843"
"10.12.2016 22:30 - 10.12.2016 22:45","6905","6780"
"10.12.2016 22:45 - 10.12.2016 23:00","6759","6652"
"10.12.2016 23:00 - 10.12.2016 23:15","6654","6536"
"10.12.2016 23:15 - 10.12.2016 23:30","6629","6459"
"10.12.2016 23:30 - 10.12.2016 23:45","6545","6404"
"10.12.2016 23:45 - 11.12.2016 00:00","6454","6211"
"11.12.2016 00:00 - 11.12.2016 00:15","6389","6139"
"11.12.2016 00:15 - 11.12.2016 00:30","6285","6120"
"11.12.2016 00:30 - 11.12.2016 00:45","6223","5943"
"11.12.2016 00:45 - 11.12.2016 01:00","6168","5795"
"11.12.2016 01:00 - 11.12.2016 01:15","6102","5813"
"11.12.2016 01:15 - 11.12.2016 01:30","6006","5852"
"11.12.2016 01:30 - 11.12.2016 01:45","5976","5752"
"11.12.2016 01:45 - 11.12.2016 02:00","5894","5615"
"11.12.2016 02:00 - 11.12.2016 02:15","5890","5722"
"11.12.2016 02:15 - 11.12.2016 02:30","5862","5631"
"11.12.2016 02:30 - 11.12.2016 02:45","5821","5552"
"11.12.2016 02:45 - 11.12.2016 03:00","5800","5470"
"11.12.2016 03:00 - 11.12.2016 03:15","5777","5486"
"11.12.2016 03:15 - 11.12.2016 03:30","5781","5372"
"11.12.2016 03:30 - 11.12.2016 03:45","5770","5305"
"11.12.2016 03:45 - 11.12.2016 04:00","5769","5415"
"11.12.2016 04:00 - 11.12.2016 04:15","5764","5463"
"11.12.2016 04:15 - 11.12.2016 04:30","5694","5365"
"11.12.2016 04:30 - 11.12.2016 04:45","5833","5290"
"11.12.2016 04:45 - 11.12.2016 05:00","5819","5499"
"11.12.2016 05:00 - 11.12.2016 05:15","5750","5527"
"11.12.2016 05:15 - 11.12.2016 05:30","5744","5448"
"11.12.2016 05:30 - 11.12.2016 05:45","5668","5372"
"11.12.2016 05:45 - 11.12.2016 06:00","5578","5289"
"11.12.2016 06:00 - 11.12.2016 06:15","5462","5103"
"11.12.2016 06:15 - 11.12.2016 06:30","5445","5203"
"11.12.2016 06:30 - 11.12.2016 06:45","5449","5306"
"11.12.2016 06:45 - 11.12.2016 07:00","5479","5332"
"11.12.2016 07:00 - 11.12.2016 07:15","5528","5251"
"11.12.2016 07:15 - 11.12.2016 07:30","5610","5353"
"11.12.2016 07:30 - 11.12.2016 07:45","5610","5430"
"11.12.2016 07:45 - 11.12.2016 08:00","5649","5489"
"11.12.2016 08:00 - 11.12.2016 08:15","5750","5517"
"11.12.2016 08:15 - 11.12.2016 08:30","5826","5616"
"11.12.2016 08:30 - 11.12.2016 08:45","5978","5620"
"11.12.2016 08:45 - 11.12.2016 09:00","6102","5651"
"11.12.2016 09:00 - 11.12.2016 09:15","6383","5871"
"11.12.2016 09:15 - 11.12.2016 09:30","6470","6000"
"11.12.2016 09:30 - 11.12.2016 09:45","6491","6118"
"11.12.2016 09:45 - 11.12.2016 10:00","6583","6439"
"11.12.2016 10:00 - 11.12.2016 10:15","6567","6536"
"11.12.2016 10:15 - 11.12.2016 10:30","6595","6530"
"11.12.2016 10:30 - 11.12.2016 10:45","6744","6500"
"11.12.2016 10:45 - 11.12.2016 11:00","6628","6601"
"11.12.2016 11:00 - 11.12.2016 11:15","6650","6612"
"11.12.2016 11:15 - 11.12.2016 11:30","6764","6866"
"11.12.2016 11:30 - 11.12.2016 11:45","6911","6912"
"11.12.2016 11:45 - 11.12.2016 12:00","6886","6838"
"11.12.2016 12:00 - 11.12.2016 12:15","6935","6914"
"11.12.2016 12:15 - 11.12.2016 12:30","6868","7002"
"11.12.2016 12:30 - 11.12.2016 12:45","6720","6916"
"11.12.2016 12:45 - 11.12.2016 13:00","6608","6733"
"11.12.2016 13:00 - 11.12.2016 13:15","6703","6741"
"11.12.2016 13:15 - 11.12.2016 13:30","6500","6755"
"11.12.2016 13:30 - 11.12.2016 13:45","6474","6646"
"11.12.2016 13:45 - 11.12.2016 14:00","6442","6612"
"11.12.2016 14:00 - 11.12.2016 14:15","6412","6447"
"11.12.2016 14:15 - 11.12.2016 14:30","6313","6461"
"11.12.2016 14:30 - 11.12.2016 14:45","6257","6409"
"11.12.2016 14:45 - 11.12.2016 15:00","6237","6305"
"11.12.2016 15:00 - 11.12.2016 15:15","6266","6216"
"11.12.2016 15:15 - 11.12.2016 15:30","6261","6405"
"11.12.2016 15:30 - 11.12.2016 15:45","6268","6314"
"11.12.2016 15:45 - 11.12.2016 16:00","6310","6324"
"11.12.2016 16:00 - 11.12.2016 16:15","6362","6254"
"11.12.2016 16:15 - 11.12.2016 16:30","6466","6377"
"11.12.2016 16:30 - 11.12.2016 16:45","6634","6670"
"11.12.2016 16:45 - 11.12.2016 17:00","6911","6895"
"11.12.2016 17:00 - 11.12.2016 17:15","7146","6887"
"11.12.2016 17:15 - 11.12.2016 17:30","7185","6954"
"11.12.2016 17:30 - 11.12.2016 17:45","7240","7101"
"11.12.2016 17:45 - 11.12.2016 18:00","7221","7068"
"11.12.2016 18:00 - 11.12.2016 18:15","7323","7003"
"11.12.2016 18:15 - 11.12.2016 18:30","7314","7187"
"11.12.2016 18:30 - 11.12.2016 18:45","7227","7162"
"11.12.2016 18:45 - 11.12.2016 19:00","7165","7115"
"11.12.2016 19:00 - 11.12.2016 19:15","7144","7014"
"11.12.2016 19:15 - 11.12.2016 19:30","7156","6964"
"11.12.2016 19:30 - 11.12.2016 19:45","7126","7069"
"11.12.2016 19:45 - 11.12.2016 20:00","7083","7028"
"11.12.2016 20:00 - 11.12.2016 20:15","7109","6888"
"11.12.2016 20:15 - 11.12.2016 20:30","7092","6911"
"11.12.2016 20:30 - 11.12.2016 20:45","7031","6814"
"11.12.2016 20:45 - 11.12.2016 21:00","6955","6718"
"11.12.2016 21:00 - 11.12.2016 21:15","7024","6793"
"11.12.2016 21:15 - 11.12.2016 21:30","7027","6928"
"11.12.2016 21:30 - 11.12.2016 21:45","7051","6688"
"11.12.2016 21:45 - 11.12.2016 22:00","7087","6809"
"11.12.2016 22:00 - 11.12.2016 22:15","7239","6967"
"11.12.2016 22:15 - 11.12.2016 22:30","7195","7103"
"11.12.2016 22:30 - 11.12.2016 22:45","7060","6907"
"11.12.2016 22:45 - 11.12.2016 23:00","7042","6766"
"11.12.2016 23:00 - 11.12.2016 23:15","7054","6724"
"11.12.2016 23:15 - 11.12.2016 23:30","6938","6678"
"11.12.2016 23:30 - 11.12.2016 23:45","6919","6615"
"11.12.2016 23:45 - 12.12.2016 00:00","6779","6426"
"12.12.2016 00:00 - 12.12.2016 00:15","6727","6412"
"12.12.2016 00:15 - 12.12.2016 00:30","6607","6330"
"12.12.2016 00:30 - 12.12.2016 00:45","6471","6188"
"12.12.2016 00:45 - 12.12.2016 01:00","6403","6077"
"12.12.2016 01:00 - 12.12.2016 01:15","6319","5989"
"12.12.2016 01:15 - 12.12.2016 01:30","6236","5920"
"12.12.2016 01:30 - 12.12.2016 01:45","6244","5850"
"12.12.2016 01:45 - 12.12.2016 02:00","6231","5893"
"12.12.2016 02:00 - 12.12.2016 02:15","6189","5809"
"12.12.2016 02:15 - 12.12.2016 02:30","6185","5738"
"12.12.2016 02:30 - 12.12.2016 02:45","6214","5735"
"12.12.2016 02:45 - 12.12.2016 03:00","6202","5748"
"12.12.2016 03:00 - 12.12.2016 03:15","6197","5770"
"12.12.2016 03:15 - 12.12.2016 03:30","6209","5697"
"12.12.2016 03:30 - 12.12.2016 03:45","6308","5727"
"12.12.2016 03:45 - 12.12.2016 04:00","6288","5855"
"12.12.2016 04:00 - 12.12.2016 04:15","6398","5907"
"12.12.2016 04:15 - 12.12.2016 04:30","6509","6040"
"12.12.2016 04:30 - 12.12.2016 04:45","6574","6155"
"12.12.2016 04:45 - 12.12.2016 05:00","6692","6179"
"12.12.2016 05:00 - 12.12.2016 05:15","6791","6276"
"12.12.2016 05:15 - 12.12.2016 05:30","6880","6387"
"12.12.2016 05:30 - 12.12.2016 05:45","7066","6550"
"12.12.2016 05:45 - 12.12.2016 06:00","7238","6869"
"12.12.2016 06:00 - 12.12.2016 06:15","7665","7080"
"12.12.2016 06:15 - 12.12.2016 06:30","7998","7708"
"12.12.2016 06:30 - 12.12.2016 06:45","8276","7991"
"12.12.2016 06:45 - 12.12.2016 07:00","8526","8349"
"12.12.2016 07:00 - 12.12.2016 07:15","8792","8844"
"12.12.2016 07:15 - 12.12.2016 07:30","9007","8830"
"12.12.2016 07:30 - 12.12.2016 07:45","9139","9127"
"12.12.2016 07:45 - 12.12.2016 08:00","9204","9246"
"12.12.2016 08:00 - 12.12.2016 08:15","9316","9461"
"12.12.2016 08:15 - 12.12.2016 08:30","9364","9424"
"12.12.2016 08:30 - 12.12.2016 08:45","9411","9467"
"12.12.2016 08:45 - 12.12.2016 09:00","9391","9479"
"12.12.2016 09:00 - 12.12.2016 09:15","9432","9345"
"12.12.2016 09:15 - 12.12.2016 09:30","9482","9439"
"12.12.2016 09:30 - 12.12.2016 09:45","9599","9511"
"12.12.2016 09:45 - 12.12.2016 10:00","9687","9629"
"12.12.2016 10:00 - 12.12.2016 10:15","9651","9671"
"12.12.2016 10:15 - 12.12.2016 10:30","9620","9623"
"12.12.2016 10:30 - 12.12.2016 10:45","9627","9692"
"12.12.2016 10:45 - 12.12.2016 11:00","9611","9686"
"12.12.2016 11:00 - 12.12.2016 11:15","9592","9694"
"12.12.2016 11:15 - 12.12.2016 11:30","9664","9525"
"12.12.2016 11:30 - 12.12.2016 11:45","9767","9621"
"12.12.2016 11:45 - 12.12.2016 12:00","9804","9538"
"12.12.2016 12:00 - 12.12.2016 12:15","9775","9695"
